index,x_m,E_x_profile_Vpm,y_m,E_y_profile_Vpm,relative_difference
135,3.7500000000000064e-06,13330408.850406988,3.7500000000000064e-06,13330408.850563299,1.1725920790009407e-11
136,4.000000000000006e-06,13150864.665102495,4.000000000000006e-06,13142579.670785265,0.0006299961658958541
137,4.250000000000005e-06,12971320.479798008,4.250000000000005e-06,12954750.49100723,0.0012774326882590812
138,4.500000000000004e-06,12791776.294493519,4.500000000000004e-06,12766921.311229195,0.0019430439285451433
139,4.750000000000004e-06,12612232.10918903,4.750000000000004e-06,12579092.13145116,0.0026276060772561357
140,5.000000000000003e-06,12432687.923884539,5.000000000000003e-06,12391262.951673124,0.0033319401616952915
141,5.250000000000002e-06,12253143.73858005,5.250000000000002e-06,12203433.771895092,0.004056915330915606
142,5.500000000000008e-06,12073599.553275557,5.500000000000008e-06,12015604.592117049,0.004803452433766901
143,5.750000000000008e-06,11894055.367971066,5.750000000000008e-06,11827775.412339015,0.00557252792100948
144,6.000000000000007e-06,11714511.182666577,6.000000000000007e-06,11639946.232560981,0.006365178106272728
145,6.250000000000006e-06,11534966.997362088,6.250000000000006e-06,11452117.052782943,0.007182503824943041
146,6.5000000000000055e-06,11355422.812057598,6.5000000000000055e-06,11264287.873004911,0.008025675535032983
147,6.750000000000005e-06,11175878.626753109,6.750000000000005e-06,11076458.693226872,0.00889593890973749
148,7.000000000000004e-06,10996334.441448621,7.000000000000004e-06,10888629.51344884,0.009794620977860395
149,7.2500000000000034e-06,10816790.25614413,7.2500000000000034e-06,10700800.333670802,0.010723136875788438
150,7.500000000000003e-06,10637246.07083964,7.500000000000003e-06,10512971.153892767,0.011682997283249232
151,7.750000000000009e-06,10457701.885535143,7.750000000000009e-06,10325141.97411473,0.012675816625043414
152,8.000000000000008e-06,10278157.700230656,8.000000000000008e-06,10137312.794336693,0.013703322132409204
153,8.250000000000007e-06,10098613.514926165,8.250000000000007e-06,9949483.614558656,0.014767363870999663
154,8.500000000000007e-06,9919069.329621676,8.500000000000007e-06,9761654.434780622,0.01586992585795934
155,8.750000000000006e-06,9739525.144317187,8.750000000000006e-06,9573825.255002586,0.017013138408630085
156,9.000000000000005e-06,9559980.959012698,9.000000000000005e-06,9385996.075224552,0.018199291874543052
157,9.250000000000005e-06,9380436.773708208,9.250000000000005e-06,9198166.895446517,0.019430851959107372
158,9.500000000000004e-06,9200892.588403719,9.500000000000004e-06,9010337.715668483,0.02071047682649837
159,9.750000000000003e-06,9021348.40309923,9.750000000000003e-06,8822508.535890447,0.02204103625356852
160,1.000000000000001e-05,8841804.217794735,1.000000000000001e-05,8634679.356112406,0.023425633115182126
161,1.0250000000000009e-05,8662260.032490246,1.0250000000000009e-05,8446850.17633437,0.024867627541533127
162,1.0500000000000008e-05,8482715.847185755,1.0500000000000008e-05,8259020.996556336,0.026370664143327706
163,1.0750000000000007e-05,8303171.661881266,1.0750000000000007e-05,8071191.8167783,0.027938702769202496
164,1.1000000000000006e-05,8123627.476576777,1.1000000000000006e-05,7883362.637000265,0.029576053341845016
165,1.1250000000000006e-05,7944083.29127229,1.1250000000000006e-05,7695533.4572222335,0.03128741541810419
166,1.1500000000000005e-05,7878419.895308445,1.1500000000000005e-05,7631137.448504117,0.03138731498070866
167,1.1750000000000004e-05,7812756.4993446,1.1750000000000004e-05,7566741.439786,0.03148889378278179
168,1.2000000000000004e-05,7747093.103380755,1.2000000000000004e-05,7502345.431067884,0.0315921945233968
169,1.2250000000000003e-05,7681429.707416911,1.2250000000000003e-05,7437949.422349769,0.031697261361650714
170,1.2500000000000009e-05,7615766.311453064,1.2500000000000009e-05,7373553.41363165,0.03180413997960513
171,1.2750000000000008e-05,7550102.915489218,1.2750000000000008e-05,7309157.4049135335,0.03191287764851247
172,1.3000000000000008e-05,7484439.519525373,1.3000000000000008e-05,7244761.396195417,0.032023523298529546
173,1.3250000000000007e-05,7418776.123561528,1.3250000000000007e-05,7180365.387477302,0.03213612759213064
174,1.3500000000000006e-05,7353112.727597684,1.3500000000000006e-05,7115969.378759185,0.032250743001457464
175,1.3750000000000006e-05,7287449.33163384,1.3750000000000006e-05,7051573.3700410705,0.03236742388984625
176,1.4000000000000005e-05,7221785.935669993,1.4000000000000005e-05,6987177.361322954,0.03248622659780807
177,1.4250000000000004e-05,7156122.539706148,1.4250000000000004e-05,6922781.352604838,0.0326072095337389
178,1.4500000000000003e-05,7090459.143742304,1.4500000000000003e-05,6858385.343886721,0.032730433269670615
179,1.475000000000001e-05,7024795.747778456,1.475000000000001e-05,6793989.335168602,0.03285596064239231
180,1.5000000000000009e-05,6959132.351814612,1.5000000000000009e-05,6729593.326450486,0.03298385686029857
181,1.5250000000000008e-05,6893468.955850767,1.5250000000000008e-05,6665197.31773237,0.033114189616340134
182,1.5500000000000007e-05,6827805.559886922,1.5500000000000007e-05,6600801.309014254,0.03324702920749656
183,1.5750000000000007e-05,6762142.163923077,1.5750000000000007e-05,6536405.300296139,0.03338244866120596
184,1.6000000000000006e-05,6696478.7679592315,1.6000000000000006e-05,6472009.291578022,0.03352052386923603
185,1.6250000000000005e-05,6630815.371995387,1.6250000000000005e-05,6407613.282859906,0.03366133372950689
186,1.6500000000000005e-05,6565151.976031542,1.6500000000000005e-05,6343217.274141789,0.033804960296426524
187,1.6750000000000004e-05,6499488.580067697,1.6750000000000004e-05,6278821.265423672,0.03395148894033849
188,1.700000000000001e-05,6433825.18410385,1.700000000000001e-05,6214425.256705556,0.03410100851673262
189,1.725000000000001e-05,6368161.7881400045,1.725000000000001e-05,6150029.24798744,0.03425361154592717
190,1.750000000000001e-05,6302498.392176161,1.750000000000001e-05,6085633.239269324,0.03440939440397962
191,1.7750000000000008e-05,6236834.996212315,1.7750000000000008e-05,6021237.2305512065,0.03456845752565889
