case,plane,s_m,z_m,Eabs_Vpm,ne_m3,rho_Cpm3
aligned,xz,-8.90625e-06,0.00012679687500000006,6502412.798373871,1.5862578587931997e-60,-2.5389355458204565e-79
aligned,xz,-8.90625e-06,0.00012757812500000006,6208098.625571188,6.2058361178306074e-62,-9.934619528036308e-81
aligned,xz,-8.90625e-06,0.00012835937500000006,5865018.70840559,2.3564862347712823e-63,-3.7730303497111434e-82
aligned,xz,-8.90625e-06,0.00012914062500000005,5494435.900194235,8.66163207020156e-65,-1.3870564426679288e-83
aligned,xz,-8.90625e-06,0.00012992187500000005,5118084.166187294,3.07679093930477e-66,-4.9277791319929826e-85
aligned,xz,-8.90625e-06,0.00013070312500000004,4755689.775168091,1.0559679770582157e-67,-1.6914197841406476e-86
aligned,xz,-8.90625e-06,0.00013148437500000004,4424313.042594248,3.448045736646101e-69,-5.523436149940107e-88
aligned,xz,-8.90625e-06,0.00013226562500000003,4138613.613223709,1.0697053793351778e-70,-1.713659991716493e-89
aligned,xz,-8.90625e-06,0.00013304687500000003,3911246.781442267,3.163990822506076e-72,-5.068867811034513e-91
aligned,xz,-8.90625e-06,0.00013382812500000005,3752857.2020647074,8.978388825328127e-74,-1.4384108674287027e-92
aligned,xz,-8.90625e-06,0.00013460937500000004,3671463.9139778996,2.5372166366746987e-75,-4.0648654949700437e-94
aligned,xz,-7.96875e-06,-6.4609375e-05,3694669.7180695273,1.7835739740364397e-170,-2.8575150499246465e-189
aligned,xz,-7.96875e-06,-6.382812499999999e-05,3804882.8517847443,1.0239039666672118e-168,-1.6404143185770054e-187
aligned,xz,-7.96875e-06,-6.304687499999999e-05,4018946.9913480543,5.376538941311864e-167,-8.613709683269079e-186
aligned,xz,-7.96875e-06,-6.2265625e-05,4325860.004544774,2.580229828985142e-165,-4.133650098760137e-184
aligned,xz,-7.96875e-06,-6.148437499999999e-05,4711977.72842995,1.1459238423669515e-163,-1.8357414779179265e-182
aligned,xz,-7.96875e-06,-6.070312499999999e-05,5161891.095855015,6.565535351245764e-162,-1.0517246027315578e-180
aligned,xz,-7.96875e-06,-5.992187499999999e-05,5657782.800064225,3.886186786632063e-160,-6.224699284958931e-179
aligned,xz,-7.96875e-06,-5.9140624999999996e-05,6177673.191055183,2.2158641328976927e-158,-3.548866856412164e-177
aligned,xz,-7.96875e-06,-5.8359374999999994e-05,6693441.755884822,1.2178036840641298e-156,-1.9501461637342437e-175
aligned,xz,-7.96875e-06,-5.757812499999999e-05,7170165.925626863,6.47011356122099e-155,-1.0359561513016223e-173
aligned,xz,-7.96875e-06,-5.679687499999999e-05,7569391.381525735,3.339771089055014e-153,-5.346743669265322e-172
aligned,xz,-7.96875e-06,-5.6015624999999994e-05,7858802.833543628,1.686042176756459e-151,-2.698955135331503e-170
aligned,xz,-7.96875e-06,-5.523437499999999e-05,8024701.514758372,8.384868251415875e-150,-1.3421297839229677e-168
aligned,xz,-7.96875e-06,-5.445312499999999e-05,8087083.106082052,4.120493693627938e-148,-6.595282042181807e-167
aligned,xz,-7.96875e-06,-5.367187499999999e-05,8091905.620205788,2.0025000453565386e-146,-3.2051709017750896e-165
aligned,xz,-7.96875e-06,-5.289062499999999e-05,8071137.274965037,9.644864855737502e-145,-1.5437371548235954e-163
aligned,xz,-7.96875e-06,-5.210937499999999e-05,8042075.495232247,4.606210268602217e-143,-7.372602784940906e-162
aligned,xz,-7.96875e-06,-5.132812499999999e-05,8013104.121259634,2.180932956052141e-141,-3.4907538746545567e-160
aligned,xz,-7.96875e-06,-5.054687499999999e-05,7987930.713654724,1.023317178788285e-139,-1.6378961877094051e-158
aligned,xz,-7.96875e-06,-4.976562499999999e-05,7967960.874021475,4.7559328030142684e-138,-7.612198739025687e-157
aligned,xz,-7.96875e-06,-4.898437499999999e-05,7953517.711826119,2.188302550329596e-136,-3.5025077847873118e-155
aligned,xz,-7.96875e-06,-4.820312499999999e-05,7944445.203018419,9.963810206547667e-135,-1.5947534736300189e-153
aligned,xz,-7.96875e-06,-4.7421874999999985e-05,7940399.8246529335,4.487501723159888e-133,-7.182376508823661e-152
aligned,xz,-7.96875e-06,-4.664062499999999e-05,7940987.86885561,1.9983581146618055e-131,-3.198389728183557e-150
aligned,xz,-7.96875e-06,-4.585937499999999e-05,7945827.2181232795,8.795731190541614e-130,-1.407743940472275e-148
aligned,xz,-7.96875e-06,-4.5078124999999986e-05,7954572.549795749,3.825484411799247e-128,-6.122530696549371e-147
aligned,xz,-7.96875e-06,-4.4296874999999984e-05,7966923.171848637,1.6435175599687803e-126,-2.6303338984323804e-145
aligned,xz,-7.96875e-06,-4.351562499999999e-05,7982622.930102292,6.972663515142124e-125,-1.115902968529143e-143
aligned,xz,-7.96875e-06,-4.273437499999999e-05,8001456.800142402,2.9203048616030374e-123,-4.673543689473408e-142
aligned,xz,-7.96875e-06,-4.1953124999999985e-05,8023246.38402671,1.2070787522270976e-121,-1.9317161468165383e-140
aligned,xz,-7.96875e-06,-4.117187499999998e-05,8047845.344086444,4.922624610922607e-120,-7.877586909259266e-139
aligned,xz,-7.96875e-06,-4.039062499999999e-05,8075135.219172306,1.9801099512094503e-118,-3.168646184061346e-137
aligned,xz,-7.96875e-06,-3.960937499999999e-05,8105021.782787479,7.854025811843901e-117,-1.2567933668598179e-135
aligned,xz,-7.96875e-06,-3.882812499999999e-05,8137431.967837306,3.071037963905213e-115,-4.91408861502989e-134
aligned,xz,-7.96875e-06,-3.804687499999999e-05,8172311.323695337,1.1834419940834188e-113,-1.8936081929701842e-132
aligned,xz,-7.96875e-06,-3.7265624999999986e-05,8209621.9496617,4.493202380722083e-112,-7.189249228006253e-131
aligned,xz,-7.96875e-06,-3.648437499999999e-05,8249340.84523452,1.6803086962634198e-110,-2.688438306719559e-129
aligned,xz,-7.96875e-06,-3.570312499999999e-05,8291458.622096333,6.18758712543747e-109,-9.899533922847668e-128
aligned,xz,-7.96875e-06,-3.4921874999999987e-05,8335978.530436916,2.2429796666788753e-107,-3.5883938545475775e-126
aligned,xz,-7.96875e-06,-3.414062499999999e-05,8382915.7608285025,8.0014894877580925e-106,-1.2800467327174017e-124
aligned,xz,-7.96875e-06,-3.335937499999999e-05,8432296.99128044,2.8081754206961357e-104,-4.492191350537927e-123
aligned,xz,-7.96875e-06,-3.257812499999999e-05,8484160.156930171,9.69277325839311e-103,-1.5504573775573795e-121
aligned,xz,-7.96875e-06,-3.1796874999999985e-05,8538554.427012552,3.28927659376912e-101,-5.2612458265592616e-120
aligned,xz,-7.96875e-06,-3.101562499999998e-05,8595540.380386839,1.097070309556356e-99,-1.754678922838637e-118
aligned,xz,-7.96875e-06,-3.0234374999999988e-05,8655190.377166888,3.59499255335337e-98,-5.7495608375074286e-117
aligned,xz,-7.96875e-06,-2.9453124999999986e-05,8717589.130109077,1.1569976243616846e-96,-1.8502951100914463e-115
aligned,xz,-7.96875e-06,-2.8671874999999987e-05,8782834.48560282,3.655717377215554e-95,-5.845898462758637e-114
aligned,xz,-7.96875e-06,-2.7890624999999985e-05,8851038.430639893,1.1335623677024161e-93,-1.8125597680175605e-112
aligned,xz,-7.96875e-06,-2.7109374999999986e-05,8922328.349300638,3.448017067755289e-92,-5.512931364881452e-111
aligned,xz,-7.96875e-06,-2.6328124999999988e-05,8996848.560415553,1.0283797062850162e-90,-1.6441096769890005e-109
aligned,xz,-7.96875e-06,-2.5546874999999986e-05,9074762.17752535,3.0060474284409865e-89,-4.805459295793546e-108
aligned,xz,-7.96875e-06,-2.4765624999999987e-05,9156253.343532002,8.607605579190051e-88,-1.375880486527072e-106
aligned,xz,-7.96875e-06,-2.3984374999999985e-05,9241529.906066556,2.4131552322107115e-86,-3.856915973743259e-105
aligned,xz,-7.96875e-06,-2.3203124999999986e-05,9330826.616280425,6.620045918491357e-85,-1.0579606823821105e-103
aligned,xz,-7.96875e-06,-2.2421874999999988e-05,9424408.954326376,1.7760211962087444e-83,-2.8379652363815067e-102
aligned,xz,-7.96875e-06,-2.1640624999999986e-05,9522577.71022997,4.6565515911546554e-82,-7.439953804439762e-101
aligned,xz,-7.96875e-06,-2.0859374999999987e-05,9625674.480314352,1.1923491235956228e-80,-1.9048128335811027e-99
aligned,xz,-7.96875e-06,-2.0078124999999988e-05,9734088.278073858,2.97941389168772e-79,-4.7590311066037965e-98
aligned,xz,-7.96875e-06,-1.9296874999999986e-05,9848263.505532067,7.259049541056129e-78,-1.1593155380948758e-96
aligned,xz,-7.96875e-06,-1.8515624999999988e-05,9968709.587226413,1.7228403090711158e-76,-2.7510341175734364e-95
aligned,xz,-7.96875e-06,-1.773437499999999e-05,10096012.632978601,3.9790192073013154e-75,-6.352582960029804e-94
aligned,xz,-7.96875e-06,-1.6953124999999987e-05,10230849.5626457,8.932409437110773e-74,-1.4258043519186714e-92
aligned,xz,-7.96875e-06,-1.6171874999999988e-05,10374005.182757746,1.9465013970251424e-72,-3.106389664311732e-91
aligned,xz,-7.96875e-06,-1.5390624999999986e-05,10526392.71992572,4.111402384296901e-71,-6.559837806821515e-90
aligned,xz,-7.96875e-06,-1.4609374999999986e-05,10689078.219729811,8.403084425779666e-70,-1.3404009326294926e-88
aligned,xz,-7.96875e-06,-1.3828124999999985e-05,10863308.86337479,1.6586536306272796e-68,-2.6450526436792843e-87
aligned,xz,-7.96875e-06,-1.3046874999999985e-05,11050544.321298571,3.154748592819336e-67,-5.0293778484981854e-86
aligned,xz,-7.96875e-06,-1.2265624999999985e-05,11252488.083494958,5.766800716558524e-66,-9.190557722468871e-85
aligned,xz,-7.96875e-06,-1.1484374999999984e-05,11471110.86071705,1.010084711974852e-64,-1.6091870147571311e-83
aligned,xz,-7.96875e-06,-1.0703124999999984e-05,11708647.618591174,1.689410867804252e-63,-2.6903424236647586e-82
aligned,xz,-7.96875e-06,-9.921874999999985e-06,11967527.155143006,2.6878560027809995e-62,-4.278389933246813e-81
aligned,xz,-7.96875e-06,-9.140624999999983e-06,12250144.741759341,4.052088135797342e-61,-6.44658710888517e-80
aligned,xz,-7.96875e-06,-8.359374999999985e-06,12558286.041080369,5.770853076220478e-60,-9.175656957033682e-79
aligned,xz,-7.96875e-06,-7.578124999999984e-06,12891799.739307854,7.7657975786206915e-59,-1.2339364056445986e-77
aligned,xz,-7.96875e-06,-6.796874999999984e-06,13245711.376835637,9.960890921977554e-58,-1.58150257858733e-76
aligned,xz,-7.96875e-06,-6.015624999999984e-06,13604346.869770674,1.2500257325598637e-56,-1.9829199802034254e-75
aligned,xz,-7.96875e-06,-5.234374999999983e-06,13930899.844850387,1.5727852966780002e-55,-2.492839109081928e-74
aligned,xz,-7.96875e-06,-4.453124999999983e-06,14155865.762704141,2.0229229534292494e-54,-3.2039812110956006e-73
aligned,xz,-7.96875e-06,-3.6718749999999834e-06,14193499.559258724,2.781312529754412e-53,-4.4032747134124165e-72
aligned,xz,-7.96875e-06,-2.890624999999983e-06,14005643.011097468,4.157235861390678e-52,-6.5815818742902044e-71
aligned,xz,-7.96875e-06,-2.1093749999999827e-06,13608032.422420371,6.591191352369788e-51,-1.0439370493793554e-69
aligned,xz,-7.96875e-06,-1.3281249999999827e-06,13047810.963116921,1.039308114327157e-49,-1.6473139961216434e-68
aligned,xz,-7.96875e-06,-5.468749999999824e-07,12383036.609404253,1.658233764536439e-48,-2.6308109334535613e-67
aligned,xz,-7.96875e-06,2.3437500000001756e-07,11666632.456620853,2.6905222635409003e-47,-4.273034357786193e-66
aligned,xz,-7.96875e-06,1.015625000000018e-06,10939656.435729433,4.4291349772737595e-46,-7.041769373831433e-65
aligned,xz,-7.96875e-06,1.7968750000000183e-06,10230684.555794388,7.374462640242953e-45,-1.1736475514765617e-63
aligned,xz,-7.96875e-06,2.5781250000000178e-06,9557741.169667631,1.2377406312297694e-43,-1.9717276285065684e-62
aligned,xz,-7.96875e-06,3.359375000000018e-06,8930855.036861792,2.087289222979217e-42,-3.327877620454439e-61
aligned,xz,-7.96875e-06,4.1406250000000185e-06,8354420.007159933,3.5254323516460294e-41,-5.624960845941622e-60
aligned,xz,-7.96875e-06,4.921875000000018e-06,7829092.979093802,5.945964760893521e-40,-9.49309596150152e-59
aligned,xz,-7.96875e-06,5.703125000000018e-06,7353206.09699745,9.986305119091182e-39,-1.5952471261318216e-57
aligned,xz,-7.96875e-06,6.484375000000019e-06,6923762.528551971,1.6658738737526344e-37,-2.6623568101742207e-56
aligned,xz,-7.96875e-06,7.265625000000019e-06,6537108.208773386,2.7536162376947092e-36,-4.4024712702933165e-55
aligned,xz,-7.96875e-06,8.04687500000002e-06,6189366.023200555,4.500282273342038e-35,-7.197378190313529e-54
aligned,xz,-7.96875e-06,8.82812500000002e-06,5876703.137597038,7.257350498057618e-34,-1.1609960445895602e-52
aligned,xz,-7.96875e-06,9.609375000000018e-06,5595485.158047136,1.1526962004331039e-32,-1.8444460192651e-51
aligned,xz,-7.96875e-06,1.0390625000000019e-05,5342355.950974844,1.8001540409641776e-31,-2.8809970246589815e-50
aligned,xz,-7.96875e-06,1.1171875000000019e-05,5114270.228781698,2.759809665025447e-30,-4.417542138738593e-49
aligned,xz,-7.96875e-06,1.195312500000002e-05,4908497.290797466,4.147540562447006e-29,-6.639714071629571e-48
aligned,xz,-7.96875e-06,1.273437500000002e-05,4722608.085935375,6.121843578240044e-28,-9.801478714277363e-47
aligned,xz,-7.96875e-06,1.351562500000002e-05,4554453.450104208,8.906900468191777e-27,-1.4261928229122105e-45
aligned,xz,-7.96875e-06,1.429687500000002e-05,4402138.451489678,1.2756548460265344e-25,-2.0427724981677938e-44
aligned,xz,-7.96875e-06,1.507812500000002e-05,4263995.8397044875,1.7956380979113363e-24,-2.8756431851267724e-43
aligned,xz,-7.96875e-06,1.585937500000002e-05,4138560.333909274,2.4804473674188142e-23,-3.972563194818318e-42
aligned,xz,-7.96875e-06,1.6640625000000023e-05,4024544.680392718,3.357669636381463e-22,-5.377735650521341e-41
aligned,xz,-7.96875e-06,1.7421875000000022e-05,3920817.9083741633,4.447707352344513e-21,-7.123856430510249e-40
aligned,xz,-7.96875e-06,1.8203125000000024e-05,3826385.9091497827,5.757562510959188e-20,-9.222154908887679e-39
aligned,xz,-7.96875e-06,1.8984375000000023e-05,3740374.287677887,7.274077166179319e-19,-1.1651564094964874e-37
aligned,xz,-7.96875e-06,1.976562500000002e-05,3662013.3405399937,8.957846931211436e-18,-1.4348962443946525e-36
aligned,xz,-7.96875e-06,2.0546875000000023e-05,3590624.9692684636,1.0739425617783325e-16,-1.7203020154333584e-35
aligned,xz,-7.96875e-06,2.1328125000000022e-05,3525611.3234254266,1.2519536972370012e-15,-2.005476356072362e-34
aligned,xz,-7.96875e-06,2.2109375000000024e-05,3466444.970838628,1.4174844888859864e-14,-2.2706612950241797e-33
aligned,xz,-7.96875e-06,2.2890625000000023e-05,3412660.405016072,1.5569576817365753e-13,-2.49410511053664e-32
aligned,xz,-7.96875e-06,2.367187500000002e-05,3363846.7170058987,1.6572227348972892e-12,-2.6547385720697927e-31
aligned,xz,-7.96875e-06,2.4453125000000023e-05,3319641.2778416313,1.707490658871645e-11,-2.7352742611692674e-30
aligned,xz,-7.96875e-06,2.5234375000000022e-05,3279724.296469846,1.7011675383325202e-10,-2.725143521751679e-29
aligned,xz,-7.96875e-06,2.6015625000000024e-05,3243814.135748663,1.6371735140660336e-09,-2.622609172091719e-28
aligned,xz,-7.96875e-06,2.6796875000000023e-05,3211663.285266651,1.520400482961691e-08,-2.4354991569667102e-27
aligned,xz,-7.96875e-06,2.757812500000002e-05,3183054.904201786,1.3611395449629846e-07,-2.18029027278883e-26
aligned,xz,-7.96875e-06,2.8359375000000024e-05,3157799.8602208965,1.1735538936473553e-06,-1.8796642526925594e-25
aligned,xz,-7.96875e-06,2.9140625000000022e-05,3135734.2016199576,9.735137654758232e-06,-1.5590428014357807e-24
aligned,xz,-7.96875e-06,2.992187500000002e-05,3116717.009671071,7.762671334829958e-05,-1.2428596821196486e-23
aligned,xz,-7.96875e-06,3.070312500000002e-05,3100628.586643692,0.0005944430332651648,-9.513643239545021e-23
aligned,xz,-7.96875e-06,3.148437500000002e-05,3087368.9423772013,0.004367648240056799,-6.985594164724012e-22
aligned,xz,-7.96875e-06,3.226562500000002e-05,3076856.548761158,0.03076384048668865,-4.9153616970819235e-21
aligned,xz,-7.96875e-06,3.304687500000002e-05,3069027.3371827016,0.20754627361510253,-3.3109741233838523e-20
aligned,xz,-7.96875e-06,3.3828125000000024e-05,3063833.919066796,1.340003398549815,-2.132754072316133e-19
aligned,xz,-7.96875e-06,3.460937500000002e-05,3061245.014190483,8.272903069260806,-1.3122791876407778e-18
aligned,xz,-7.96875e-06,3.539062500000002e-05,3061245.0756144365,48.80060658373533,-7.703756829447137e-18
aligned,xz,-7.96875e-06,3.6171875000000024e-05,3063834.103949939,274.83529477887987,-4.309542050233679e-17
aligned,xz,-7.96875e-06,3.6953125000000026e-05,3069027.647366317,1476.6418168392734,-2.2942472712174487e-16
aligned,xz,-7.96875e-06,3.773437500000002e-05,3076856.9873388,7563.434331692843,-1.160703635493746e-15
aligned,xz,-7.96875e-06,3.851562500000002e-05,3087369.5137307723,36906.36526218347,-5.572197310437824e-15
aligned,xz,-7.96875e-06,3.9296875000000025e-05,3100629.296491794,171447.3810213847,-2.5343409983125944e-14
aligned,xz,-7.96875e-06,4.007812500000003e-05,3116717.8651273237,757755.6671953995,-1.0901829191440183e-13
aligned,xz,-7.96875e-06,4.085937500000002e-05,3135735.211256394,3184424.3913486423,-4.427291032802066e-13
aligned,xz,-7.96875e-06,4.1640625000000025e-05,3157801.0341295283,12717019.519356288,-1.6940479899850243e-12
aligned,xz,-7.96875e-06,4.2421875000000027e-05,3183056.2540441174,48234619.43470856,-6.0943508807326e-12
aligned,xz,-7.96875e-06,4.320312500000003e-05,3211664.824293578,173676451.04742387,-2.056401710715748e-11
aligned,xz,-7.96875e-06,4.3984375000000024e-05,3243815.878765952,593411764.7594483,-6.490924991927423e-11
aligned,xz,-7.96875e-06,4.4765625000000026e-05,3279726.2597119147,1923486733.5550642,-1.9108175208199402e-10
aligned,xz,-7.96875e-06,4.554687500000003e-05,3319643.478698177,5914698276.760437,-5.228987340630355e-10
aligned,xz,-7.96875e-06,4.632812500000003e-05,3363849.1735214423,17261193476.766937,-1.325850054681156e-09
aligned,xz,-7.96875e-06,4.7109375000000025e-05,3412663.135046508,47864804856.804535,-3.1086169100426234e-09
aligned,xz,-7.96875e-06,4.789062500000003e-05,3466447.9907012344,126414891049.59087,-6.756381498718751e-09
aligned,xz,-7.96875e-06,4.867187500000003e-05,3525614.6458114823,317782886864.05225,-1.3581441835373062e-08
aligned,xz,-7.96875e-06,4.945312500000003e-05,3590628.6000702865,754206164956.5392,-2.4344169450749185e-08
aligned,xz,-7.96875e-06,5.023437500000003e-05,3662017.2741126847,1688563002887.592,-3.7479540222271174e-08
aligned,xz,-7.96875e-06,5.101562500000003e-05,3740378.4999551885,3566086624530.202,-4.529386712998414e-08
aligned,xz,-7.96875e-06,5.179687500000003e-05,3826390.348048763,7104840811253.584,-2.868356218779774e-08
aligned,xz,-7.96875e-06,5.257812500000003e-05,3920822.4812998944,13354788888242.262,4.7667815581725073e-08
aligned,xz,-7.96875e-06,5.335937500000003e-05,4024549.2396636615,23685281152822.69,2.3467132044600922e-07
aligned,xz,-7.96875e-06,5.414062500000003e-05,4138564.662746949,39640712291383.055,5.861324962614778e-07
aligned,xz,-7.96875e-06,5.492187500000003e-05,4263999.6438428,62621898372010.69,1.1292291153646455e-06
aligned,xz,-7.96875e-06,5.5703125000000034e-05,4402141.363572249,93410292665077.75,1.8209959509604726e-06
aligned,xz,-7.96875e-06,5.648437500000003e-05,4554455.054342625,131647903737180.12,2.5053230434137674e-06
aligned,xz,-7.96875e-06,5.726562500000003e-05,4722607.9673930425,175472479391447.8,2.8951905709166566e-06
aligned,xz,-7.96875e-06,5.8046875000000034e-05,4908495.105982827,221468910879574.72,2.6132062049987944e-06
aligned,xz,-7.96875e-06,5.8828125000000036e-05,5114265.780651471,264395248750220.9,1.39833159514636e-06
aligned,xz,-7.96875e-06,5.960937500000003e-05,5342349.245874532,298287507509656.0,-7.831416654486998e-07
aligned,xz,-7.96875e-06,6.0390625000000026e-05,5595476.43214885,318487414698132.6,-3.7911249804801173e-06
aligned,xz,-7.96875e-06,6.117187500000003e-05,5876692.821467004,319237023853230.9,-6.722741325645921e-06
aligned,xz,-7.96875e-06,6.195312500000002e-05,6189354.704636842,307611288126538.6,-1.0160267738800197e-05
aligned,xz,-7.96875e-06,6.273437500000003e-05,6537096.5573449675,278706468642492.94,-1.237140842068469e-05
aligned,xz,-7.96875e-06,6.351562500000003e-05,6923751.158131117,238939465672125.8,-1.3299985287343009e-05
aligned,xz,-7.96875e-06,6.429687500000004e-05,7353195.501735151,194133905966948.2,-1.2947626204860594e-05
aligned,xz,-7.96875e-06,6.507812500000003e-05,7829083.4954650365,149550842994231.97,-1.1548172370830207e-05
aligned,xz,-7.96875e-06,6.585937500000003e-05,8354411.809111898,109215704486424.4,-9.498734966689003e-06
aligned,xz,-7.96875e-06,6.664062500000002e-05,8930848.157386761,75560434066637.75,-7.233892979891437e-06
aligned,xz,-7.96875e-06,6.742187500000003e-05,9557735.53635992,49460996306602.44,-5.112535574958148e-06
aligned,xz,-7.96875e-06,6.820312500000003e-05,10230680.028212517,30570529016532.6,-3.356357049709326e-06
aligned,xz,-7.96875e-06,6.898437500000002e-05,10939652.836520875,17788267590365.457,-2.046197049445324e-06
aligned,xz,-7.96875e-06,6.976562500000003e-05,11666629.593601398,9704483538467.98,-1.1565666075872612e-06
aligned,xz,-7.96875e-06,7.054687500000003e-05,12383034.290216044,4937037220795.758,-6.042586668701474e-07
aligned,xz,-7.96875e-06,7.132812500000002e-05,13047809.006762598,2334850939057.425,-2.9181519417806386e-07
aligned,xz,-7.96875e-06,7.210937500000003e-05,13608030.672062848,1020812868359.5125,-1.298292823774237e-07
aligned,xz,-7.96875e-06,7.289062500000003e-05,14005641.348326541,410656807946.17175,-5.306826271207715e-08
aligned,xz,-7.96875e-06,7.367187500000003e-05,14193497.912760135,151553021634.06952,-1.9896906321393297e-08
aligned,xz,-7.96875e-06,7.445312500000003e-05,14155864.104359355,51431810497.61158,-6.8637410501377335e-09
aligned,xz,-7.96875e-06,7.523437500000002e-05,13930898.174348274,16217252856.558693,-2.2014023361146933e-09
aligned,xz,-7.96875e-06,7.601562500000003e-05,13604345.195976302,4829065889.440067,-6.670539311025141e-10
aligned,xz,-7.96875e-06,7.679687500000003e-05,13245709.708379338,1371452918.0566685,-1.9268572694500552e-10
aligned,xz,-7.96875e-06,7.757812500000002e-05,12891798.082510054,373836042.14434147,-5.3366020334229605e-11
aligned,xz,-7.96875e-06,7.835937500000003e-05,12558284.400157148,98227893.83542046,-1.42286114012917e-11
aligned,xz,-7.96875e-06,7.914062500000003e-05,12250143.119396184,24928539.49026636,-3.658594963997773e-12
aligned,xz,-7.96875e-06,7.992187500000004e-05,11967525.55297126,6112753.144184262,-9.074562167351083e-13
aligned,xz,-7.96875e-06,8.070312500000003e-05,11708646.03751992,1450889.882234129,-2.1753193711180682e-13
aligned,xz,-7.96875e-06,8.148437500000003e-05,11471109.301156882,333479.9659815815,-5.042965680007734e-14
aligned,xz,-7.96875e-06,8.226562500000004e-05,11252486.545509646,74017.42665770918,-1.1275550027348807e-14
aligned,xz,-7.96875e-06,8.304687500000003e-05,11050542.804710016,15819.210245975371,-2.4248905183955695e-15
aligned,xz,-7.96875e-06,8.382812500000003e-05,10863307.367836831,3246.871355731344,-5.012878643112673e-16
aligned,xz,-7.96875e-06,8.460937500000004e-05,10689076.74478091,638.5086851307422,-9.895462136672843e-17
aligned,xz,-7.96875e-06,8.539062500000003e-05,10526391.265027195,120.0764585718189,-1.8672198257692594e-17
aligned,xz,-7.96875e-06,8.617187500000004e-05,10374003.7473213,21.561381941478352,-3.3629506246675465e-18
aligned,xz,-7.96875e-06,8.695312500000003e-05,10230848.146053415,3.6923535534131435,-5.774422373769146e-19
aligned,xz,-7.96875e-06,8.773437500000003e-05,10096011.234597746,0.602454786075894,-9.444137317938862e-20
aligned,xz,-7.96875e-06,8.851562500000004e-05,9968708.20641984,0.09358481780801227,-1.4701492687232165e-20
aligned,xz,-7.96875e-06,8.929687500000003e-05,9848262.141665936,0.013831843464944172,-2.1769705617276562e-21
aligned,xz,-7.96875e-06,9.007812500000003e-05,9734086.930522978,0.001944275032139804,-3.065178851831792e-22
aligned,xz,-7.96875e-06,9.085937500000004e-05,9625673.148465887,0.00025985976258336894,-4.1028114853609813e-23
aligned,xz,-7.96875e-06,9.164062500000003e-05,9522576.393485902,3.302436998408869e-05,-5.220941686328508e-24
aligned,xz,-7.96875e-06,9.242187500000004e-05,9424407.652105078,3.991880152327857e-06,-6.318280513005301e-25
aligned,xz,-7.96875e-06,9.320312500000004e-05,9330825.32801742,4.5921648314070155e-07,-7.275933179021183e-26
aligned,xz,-7.96875e-06,9.398437500000003e-05,9241528.631215002,5.031534367185348e-08,-7.97941318761644e-27
aligned,xz,-7.96875e-06,9.476562500000004e-05,9156252.08156265,5.2559632430629175e-09,-8.342142157880345e-28
aligned,xz,-7.96875e-06,9.554687500000004e-05,9074760.927926138,5.240373551341777e-10,-8.323447113916507e-29
aligned,xz,-7.96875e-06,9.632812500000003e-05,8996847.322691092,4.993056434042876e-11,-7.935767722637673e-30
aligned,xz,-7.96875e-06,9.710937500000004e-05,8922327.122971546,4.552304949400295e-12,-7.239446466224226e-31
aligned,xz,-7.96875e-06,9.789062500000004e-05,8851037.21524198,3.9768330029342956e-13,-6.327565560513111e-32
aligned,xz,-7.96875e-06,9.867187500000005e-05,8782833.280686192,3.333314108236037e-14,-5.3061284306381236e-33
aligned,xz,-7.96875e-06,9.945312500000004e-05,8717587.935237309,2.684504518431299e-15,-4.275113868427309e-34
aligned,xz,-7.96875e-06,0.00010023437500000004,8655189.19191574,2.0802347502520415e-16,-3.3140593857186445e-35
aligned,xz,-7.96875e-06,0.00010101562500000004,8595539.204343528,1.5530544476596786e-17,-2.4750465382158604e-36
aligned,xz,-7.96875e-06,0.00010179687500000004,8538553.259774614,1.1185408652131525e-18,-1.783129895099397e-37
aligned,xz,-7.96875e-06,0.00010257812500000004,8484158.998104269,7.785124670455505e-20,-1.2414201327041034e-38
aligned,xz,-7.96875e-06,0.00010335937500000004,8432295.840481333,5.244108778219488e-21,-8.364421571703563e-40
aligned,xz,-7.96875e-06,0.00010414062500000004,8382914.617677918,3.4240930850433685e-22,-5.46274578955901e-41
aligned,xz,-7.96875e-06,0.00010492187500000005,8335977.394562088,2.170294771271872e-23,-3.463189380736163e-42
aligned,xz,-7.96875e-06,0.00010570312500000004,8291457.493128937,1.3377642651472052e-24,-2.135112284817627e-43
aligned,xz,-7.96875e-06,0.00010648437500000004,8249339.722809242,8.036754041220747e-26,-1.2829122849076908e-44
aligned,xz,-7.96875e-06,0.00010726562500000005,8209620.83341464,4.723919356046983e-27,-7.542002648109028e-46
aligned,xz,-7.96875e-06,0.00010804687500000004,8172310.21326254,2.7236743287655277e-28,-4.349119637108549e-47
aligned,xz,-7.96875e-06,0.00010882812500000004,8137430.862853013,1.5433985039093515e-29,-2.4647934885336732e-48
aligned,xz,-7.96875e-06,0.00010960937500000005,8105020.682881961,8.613760085611982e-31,-1.375771075060833e-49
aligned,xz,-7.96875e-06,0.00011039062500000004,8075134.12396992,4.745004822818049e-32,-7.579421772345719e-51
aligned,xz,-7.96875e-06,0.00011117187500000005,8047844.2532029655,2.5840308068256352e-33,-4.12799061668008e-52
aligned,xz,-7.96875e-06,0.00011195312500000005,8023245.297066549,1.3932611205523864e-34,-2.2259267181603244e-53
