time_s,V_port_V,I_port_A,I_conduction_A,I_gap_displacement_A,I_external_capacitor_A,I_series_A,Rsp_ohm,Z_dynamic_ohm,Z_dynamic_valid,impedance_current_gate_A,waveform_valid,KCL_residual_A,P_port_W,P_conduction_W,E_Cgap_J,interval_index,sample_side
8.412499999999984e-09,-0.3917166507347223,-0.0006326330416302809,-0.0006886453282727034,5.601228664242245e-05,0.0002240491465696898,-0.00040858389506059114,568.8220549135891,619.1846219812949,True,3.31831585045817e-09,True,5.421010862427522e-20,0.0002478128962115338,0.0002697538415350967,1.5344193446282842e-14,169,INTERIOR
8.424999999999984e-09,-0.38822371522690896,-0.0006267435710657729,-0.0006825046811623449,5.576111009657199e-05,0.00022304444038628797,-0.0004036991306794849,568.8220549135891,619.4299122474241,True,3.31831585045817e-09,True,-6.776263578034403e-20,0.0002433167176537346,0.00026496450298060245,1.507176530645841e-14,169,INTERIOR
8.437499999999985e-09,-0.3847465782654364,-0.0006208850567639647,-0.000676391808197177,5.550675143321232e-05,0.00022202700573284927,-0.0003988580510311154,568.8220549135891,619.6744052284406,True,3.31831585045817e-09,True,-2.710505431213761e-20,0.00023888340108607666,0.0002602394337706352,1.4802992948696158e-14,169,INTERIOR
8.449999999999983e-09,-0.3812854353261838,-0.0006150577336850585,-0.0006703070530275161,5.524931934245753e-05,0.00022099727736983013,-0.0003940604563152284,568.8220549135891,619.9181222252898,True,3.31831585045817e-09,True,5.421010862427522e-20,0.00023451255573884354,0.0002555783165158078,1.453785831918775e-14,169,LEFT
8.449999999999983e-09,-0.3812854353261869,-0.0006133862154382017,-0.0006682176552189521,5.483143978075043e-05,0.00021932575912300171,-0.0003940604563152,570.6006603510838,621.6074403527269,True,3.31831585045817e-09,True,-6.776263578034403e-21,0.00023387523017643703,0.00025478165956280204,1.453785831918799e-14,170,RIGHT
8.462499999999984e-09,-0.37786619073341804,-0.0006076414327034432,-0.000662225295184414,5.458386248097085e-05,0.0002183354499238834,-0.0003893059827795598,570.6006603510838,621.8571848405111,True,3.31831585045817e-09,True,-6.776263578034403e-21,0.00022960715350744666,0.00025023254969864785,1.4278285809938388e-14,170,INTERIOR
8.474999999999985e-09,-0.37446251698665123,-0.0006019270331361404,-0.0006562602236671947,5.433319053105437e-05,0.00021733276212421748,-0.00038459427101192285,570.6006603510838,622.1061629939413,True,3.31831585045817e-09,True,-6.098637220230962e-20,0.00022539911187046655,0.00024574485515264043,1.4022217662797807e-14,170,INTERIOR
8.487499999999986e-09,-0.3710746041791261,-0.0005962432438735403,-0.0006503227738131398,5.407952993959959e-05,0.00021631811975839836,-0.0003799251241151419,570.6006603510838,622.3543964513732,True,3.31831585045817e-09,True,-5.421010862427522e-20,0.0002212507257148521,0.0002413182658813822,1.376963618666951e-14,170,INTERIOR
8.499999999999983e-09,-0.36770263583604884,-0.000590590282378293,-0.0006444132672573596,5.382298487906655e-05,0.0002152919395162662,-0.0003752983428620269,570.6006603510838,622.6019066133615,True,3.31831585045817e-09,True,1.3552527156068805e-20,0.00021716160352965475,0.00023695245693825133,1.3520522840077795e-14,170,LEFT
8.499999999999983e-09,-0.3677026358360533,-0.0005889913386030593,-0.0006424145875382992,5.3423248935239826e-05,0.0002136929957409593,-0.0003752983428621,572.3759126408875,624.292093510496,True,3.31831585045817e-09,True,3.3881317890172014e-20,0.00021657366768895026,0.00023621753713736358,1.3520522840078123e-14,171,RIGHT
8.512499999999984e-09,-0.36437138778181455,-0.0005834183559851738,-0.0006365945521722604,5.3176196187086617e-05,0.00021270478474834647,-0.0003707135712368273,572.3759126408875,624.5456352954966,True,3.31831585045817e-09,True,-2.710505431213761e-20,0.00021258095602770248,0.00023195684042934926,1.3276650823404547e-14,171,INTERIOR
8.524999999999985e-09,-0.36105567181826603,-0.0005778754138666269,-0.0006308016529773063,5.292623911067945e-05,0.0002117049564427178,-0.00036617045742390905,572.3759126408875,624.7984654726934,True,3.31831585045817e-09,True,-4.743384504624082e-20,0.0002086451957808735,0.00022775451459979403,1.3036119815213945e-14,171,INTERIOR
8.537499999999986e-09,-0.3577556662824084,-0.0005723627222437171,-0.0006250362015266473,5.267347928293022e-05,0.00021069391713172088,-0.0003616688051119962,572.3759126408875,625.0506058115939,True,3.31831585045817e-09,True,6.776263578034403e-21,0.00020476600705151405,0.0002236102427277914,1.2798911675716997e-14,171,INTERIOR
8.549999999999984e-09,-0.3544715432178693,-0.000566880481879638,-0.0006192984983983195,5.241801651868149e-05,0.00020967206607472595,-0.00035720841580491207,572.3759126408875,625.3020778604472,True,3.31831585045817e-09,True,-6.098637220230962e-20,0.00020094299923196468,0.00021952369443976145,1.2565007495125778e-14,171,LEFT
8.549999999999984e-09,-0.3544715432178704,-0.0005653514620187632,-0.0006173872235722289,5.203576155346579e-05,0.00020814304621386316,-0.0003572084158049,574.1478438230108,626.9932370071522,True,3.31831585045817e-09,True,-2.0328790734103208e-20,0.0002004010052022702,0.00021884620190264437,1.2565007495125856e-14,172,RIGHT
8.562499999999985e-09,-0.3512269911865146,-0.0005599467077715853,-0.0006117361494346834,5.178944166309804e-05,0.00020715776665239217,-0.00035278894111919314,574.1478438230108,627.2507478154295,True,3.31831585045817e-09,True,-2.0328790734103208e-20,0.00019666839739540849,0.00021485824716596793,1.2336039933793202e-14,172,INTERIOR
8.574999999999986e-09,-0.34799791970731453,-0.000554571637711779,-0.0006061120379554884,5.15404002437094e-05,0.0002061616009748376,-0.00034841003673694135,574.1478438230108,627.507604145049,True,3.31831585045817e-09,True,-4.0657581468206416e-20,0.0001929897762523776,0.00021092572831807083,1.2110255212061853e-14,172,INTERIOR
8.587499999999987e-09,-0.3447844958262516,-0.000549226445482274,-0.0006005151800805792,5.128873459830519e-05,0.00020515493839322075,-0.00034407150708905325,574.1478438230108,627.7638279480468,True,3.31831585045817e-09,True,-1.3552527156068805e-20,0.0001893647631000501,0.00020704832360009316,1.188763485621625e-14,172,INTERIOR
8.599999999999984e-09,-0.3415868805608241,-0.0005439113159170228,-0.0005949458562560118,5.103454033898901e-05,0.00020413816135595605,-0.0003397731545610667,574.1478438230108,628.0194409724974,True,3.31831585045817e-09,True,-3.3881317890172014e-20,0.00018579296970582874,0.00020322569914107952,1.1668159697127471e-14,172,LEFT
8.599999999999984e-09,-0.3415868805608255,-0.0005424496506748895,-0.0005931187747033618,5.066912402847237e-05,0.00020267649611388947,-0.000339773154561,575.916486089425,629.7116794818463,True,3.31831585045817e-09,True,-4.743384504624082e-20,0.00018529368403534497,0.0002026015920529804,1.1668159697127566e-14,173,RIGHT
8.612499999999985e-09,-0.33842771518548503,-0.0005372095814677598,-0.0005876333172600582,5.042373579229849e-05,0.00020169494316919396,-0.0003355146382985658,575.916486089425,629.9733416162004,True,3.31831585045817e-09,True,-2.0328790734103208e-20,0.00018180661123188462,0.00019887140092718876,1.1453331840566778e-14,173,INTERIOR
8.624999999999986e-09,-0.3352839666279658,-0.000531998827481923,-0.0005821746290067217,5.017580152479862e-05,0.00020070320609919448,-0.0003312956213827286,575.916486089425,630.2344090022614,True,3.31831585045817e-09,True,2.0328790734103208e-20,0.000178370677119566,0.00019519381888353802,1.1241533827778288e-14,173,INTERIOR
8.637499999999987e-09,-0.3321557910947905,-0.0005268175667668168,-0.0005767429811745574,4.992541440774065e-05,0.0001997016576309626,-0.00032711590913585417,575.916486089425,630.4949038303639,True,3.31831585045817e-09,True,-6.776263578034403e-20,0.00017498550565206463,0.00019156852117040296,1.103274695578061e-14,173,INTERIOR
8.649999999999985e-09,-0.32904333901943433,-0.0005216659689702936,-0.0005713386349706655,4.967266600037191e-05,0.00019869066400148765,-0.00032297530496880594,575.916486089425,630.7548481050559,True,3.31831585045817e-09,True,-2.710505431213761e-20,0.00017165071228279402,0.0001879951721615535,1.082695189530584e-14,173,LEFT
8.649999999999985e-09,-0.329043339019439,-0.0005202691682855536,-0.0005695926341147171,4.932346582916342e-05,0.00019729386331665368,-0.0003229753049689,577.6818717658646,632.4482769250725,True,3.31831585045817e-09,True,6.776263578034403e-21,0.00017119110432154498,0.00018742066220998413,1.0826951895306148e-14,174,RIGHT
8.662499999999986e-09,-0.32596824313318556,-0.0005151902704305571,-0.0005642694691747243,4.907919874416719e-05,0.00019631679497666876,-0.00031887347545388834,577.6818717658646,632.7142841047172,True,3.31831585045817e-09,True,3.3881317890172014e-20,0.00016793566733155945,0.0001839339275205801,1.0625529553133557e-14,174,INTERIOR
8.674999999999987e-09,-0.32290848870905264,-0.00051014030713341,-0.0005589728611735422,4.8832554040132196e-05,0.00019533021616052878,-0.00031481009097288125,577.6818717658646,632.9797590853898,True,3.31831585045817e-09,True,0.0,0.00016472863560602137,0.0001804970818309236,1.0426989208036439e-14,174,INTERIOR
8.687499999999988e-09,-0.3198642215523122,-0.0005051194415830365,-0.000553703062508345,4.8583620925308524e-05,0.0001943344837012341,-0.00031078495788180234,577.6818717658646,633.2447243564071,True,3.31831585045817e-09,True,-2.0328790734103208e-20,0.0001615696369728966,0.00017710979906036302,1.0231312022926666e-14,174,INTERIOR
8.699999999999985e-09,-0.31683558194147526,-0.00050012782895804,-0.0005484603160091706,4.833248705113061e-05,0.00019332994820452245,-0.0003067978807535176,577.6818717658646,633.5092022404883,True,3.31831585045817e-09,True,4.0657581468206416e-20,0.0001584582917330472,0.000173771743394571,1.003847859841933e-14,174,LEFT
8.699999999999985e-09,-0.3168355819414755,-0.0004987934800122207,-0.0005467923798269009,4.799889981468018e-05,0.00019199559925872072,-0.0003067978807535,579.4440332942766,635.2039363740537,True,3.31831585045817e-09,True,-6.776263578034403e-21,0.00015803552250828566,0.00017324328186362045,1.0038478598419342e-14,175,RIGHT
8.712499999999986e-09,-0.31384323160884187,-0.0004938722706385881,-0.0005416282049270035,4.775593428841546e-05,0.00019102373715366183,-0.0003028485334849262,579.4440332942766,635.474494656352,True,3.31831585045817e-09,True,-3.3881317890172014e-20,0.00015499846941921102,0.0001699863461647868,9.849757402668115e-15,175,INTERIOR
8.724999999999987e-09,-0.3108661363227251,-0.0004889796043863506,-0.0005364903570675799,4.7510752681229285e-05,0.00019004301072491714,-0.00029893659366143346,579.4440332942766,635.74458634701,True,3.31831585045817e-09,True,-2.710505431213761e-20,0.00015200720035619944,0.00016677668447599774,9.66377547122191e-15,175,INTERIOR
8.737499999999988e-09,-0.3079044319123018,-0.00048411563029078546,-0.0005313790706615654,4.7263440370779906e-05,0.00018905376148311962,-0.00029506186880766584,579.4440332942766,636.0142343005082,True,3.31831585045817e-09,True,0.0,0.00014906134812455024,0.00016361397088213617,9.480513919123732e-15,175,INTERIOR
8.749999999999986e-09,-0.30495824891742224,-0.0004792804897525718,-0.0005262945709936167,4.701408124104493e-05,0.00018805632496417973,-0.00029122416478839205,579.4440332942766,636.2834612250891,True,3.31831585045817e-09,True,0.0,0.0001461605388952288,0.0001604978707849593,9.299953358278045e-15,175,LEFT
8.749999999999986e-09,-0.3049582489174233,-0.00047800625501515234,-0.0005247017775718404,4.669552255668808e-05,0.0001867820902267523,-0.0002912241647884,581.2030032158018,637.9796199691077,True,3.31831585045817e-09,True,-2.710505431213761e-20,0.00014577195050099613,0.00016001213529216778,9.29995335827811e-15,176,RIGHT
8.762499999999987e-09,-0.30204731444579797,-0.0004732392831912332,-0.0005196933133080306,4.64540301167974e-05,0.0001858161204671896,-0.0002874231627240436,581.2030032158018,638.2549487628702,True,3.31831585045817e-09,True,-2.710505431213761e-20,0.00014294065457816645,0.0001569719696201293,9.123258016391875e-15,176,INTERIOR
8.774999999999988e-09,-0.29915153809370165,-0.0004685004531718058,-0.00051471092963817,4.621047646636418e-05,0.00018484190586545672,-0.0002836585473063491,581.2030032158018,638.5298798931973,True,3.31831585045817e-09,True,-6.776263578034403e-21,0.00014015263116394196,0.00015397656627489758,8.949164274382744e-15,176,INTERIOR
8.787499999999989e-09,-0.29627104612661503,-0.0004637899005200202,-0.0005097548438107589,4.5964943290738674e-05,0.0001838597731629547,-0.0002799301273570655,581.2030032158018,638.8044366520785,True,3.31831585045817e-09,True,-1.3552527156068805e-20,0.0001374075190100251,0.0001510256008439228,8.777653277295885e-15,176,INTERIOR
8.799999999999986e-09,-0.2934059597495615,-0.00045910775352517297,-0.0005048252643674302,4.571751084225722e-05,0.00018287004336902887,-0.0002762377101561441,581.2030032158018,639.0786422069738,True,3.31831585045817e-09,True,-2.710505431213761e-20,0.00013470495105151852,0.00014811874119755196,8.608705721656132e-15,176,LEFT
8.799999999999986e-09,-0.2934059597495623,-0.0004578913688340477,-0.0005033047835035346,4.5413414669486926e-05,0.0001816536586779477,-0.0002762377101561,582.9588141546081,640.7763494137855,True,3.31831585045817e-09,True,-2.0328790734103208e-20,0.00013434805653379458,0.00014767262305040023,8.608705721656177e-15,177,RIGHT
