x_m,y_m,z_m,lsf_m,inside_conductor
0.0,-9.2e-06,7.8e-05,4.2e-06,0
0.0,-9.2e-06,7.915e-05,4.2e-06,0
0.0,-9.2e-06,8.03e-05,4.2e-06,0
0.0,-9.2e-06,8.145e-05,4.2e-06,0
0.0,-9.2e-06,8.26e-05,4.2e-06,0
0.0,-9.2e-06,8.375e-05,4.2e-06,0
0.0,-9.2e-06,8.49e-05,4.2e-06,0
0.0,-9.2e-06,8.605e-05,4.2e-06,0
0.0,-9.2e-06,8.72e-05,4.2e-06,0
0.0,-9.2e-06,8.835e-05,4.2e-06,0
0.0,-9.2e-06,8.950000000000001e-05,4.2e-06,0
0.0,-9.2e-06,9.065000000000001e-05,4.2e-06,0
0.0,-9.2e-06,9.180000000000001e-05,4.2e-06,0
0.0,-9.2e-06,9.295000000000001e-05,4.2e-06,0
0.0,-9.2e-06,9.410000000000001e-05,4.2e-06,0
0.0,-9.2e-06,9.525000000000001e-05,4.2e-06,0
0.0,-9.2e-06,9.640000000000001e-05,4.2e-06,0
0.0,-9.2e-06,9.755e-05,4.2e-06,0
0.0,-9.2e-06,9.87e-05,4.2e-06,0
