x_m,y_m,z_m,lsf_m,inside_conductor
-1.7e-05,0.0,0.00012055,5.500000000000185e-07,0
-1.7e-05,0.0,0.0001217,1.700000000000019e-06,0
-1.7e-05,0.0,0.00012285,2.85000000000002e-06,0
-1.7e-05,0.0,0.000124,4.000000000000021e-06,0
-1.6000000000000003e-05,0.0,5.5e-05,2.0345235059857506e-05,0
-1.6000000000000003e-05,0.0,5.615e-05,1.9521600742398398e-05,0
-1.6000000000000003e-05,0.0,5.7300000000000004e-05,1.8727632176562636e-05,0
-1.6000000000000003e-05,0.0,5.8450000000000005e-05,1.796669978799716e-05,0
-1.6000000000000003e-05,0.0,5.96e-05,1.7242529486207993e-05,0
-1.6000000000000003e-05,0.0,6.075e-05,1.655920499406865e-05,0
-1.6000000000000003e-05,0.0,6.19e-05,1.5921152184790444e-05,0
-1.6000000000000003e-05,0.0,6.305e-05,1.5333098483344273e-05,0
-1.6000000000000003e-05,0.0,6.42e-05,1.48e-05,0
-1.6000000000000003e-05,0.0,6.535e-05,1.432665702890059e-05,0
-1.6000000000000003e-05,0.0,6.65e-05,1.3879339186304171e-05,0
-1.6000000000000003e-05,0.0,6.765e-05,1.3432021343707754e-05,0
-1.6000000000000003e-05,0.0,6.88e-05,1.2984703501111333e-05,0
-1.6000000000000003e-05,0.0,6.995e-05,1.253738565851491e-05,0
-1.6000000000000003e-05,0.0,7.11e-05,1.2090067815918506e-05,0
-1.6000000000000003e-05,0.0,7.225e-05,1.1642749973322084e-05,0
-1.6000000000000003e-05,0.0,7.34e-05,1.1195432130725665e-05,0
-1.6000000000000003e-05,0.0,7.455e-05,1.0748114288129248e-05,0
-1.6000000000000003e-05,0.0,7.57e-05,1.030079644553283e-05,0
-1.6000000000000003e-05,0.0,7.685e-05,9.853478602936415e-06,0
-1.6000000000000003e-05,0.0,7.8e-05,9.406160760339998e-06,0
-1.6000000000000003e-05,0.0,7.915e-05,8.95884291774358e-06,0
-1.6000000000000003e-05,0.0,8.03e-05,8.51152507514716e-06,0
-1.6000000000000003e-05,0.0,8.145e-05,8.064207232550741e-06,0
-1.6000000000000003e-05,0.0,8.26e-05,7.6168893899543235e-06,0
-1.6000000000000003e-05,0.0,8.375e-05,7.16957154735791e-06,0
-1.6000000000000003e-05,0.0,8.49e-05,6.722253704761491e-06,0
-1.6000000000000003e-05,0.0,8.605e-05,6.2749358621650746e-06,0
-1.6000000000000003e-05,0.0,8.72e-05,5.827618019568654e-06,0
-1.6000000000000003e-05,0.0,8.835e-05,5.380300176972235e-06,0
-1.6000000000000003e-05,0.0,8.950000000000001e-05,4.93298233437582e-06,0
-1.6000000000000003e-05,0.0,9.065000000000001e-05,4.4856644917794e-06,0
-1.6000000000000003e-05,0.0,9.180000000000001e-05,4.038346649182982e-06,0
-1.6000000000000003e-05,0.0,9.295000000000001e-05,3.5910288065865683e-06,0
-1.6000000000000003e-05,0.0,9.410000000000001e-05,3.143710963990146e-06,0
-1.6000000000000003e-05,0.0,9.525000000000001e-05,2.6963931213937315e-06,0
-1.6000000000000003e-05,0.0,9.640000000000001e-05,2.2490752787973092e-06,0
-1.6000000000000003e-05,0.0,9.755e-05,1.8017574362008978e-06,0
-1.6000000000000003e-05,0.0,9.87e-05,1.3544395936044807e-06,0
-1.6000000000000003e-05,0.0,9.985e-05,9.071217510080612e-07,0
-1.6000000000000003e-05,0.0,0.000101,4.5980390841164575e-07,0
-1.6000000000000003e-05,0.0,0.00010215,1.2486065815229025e-08,0
-1.6000000000000003e-05,0.0,0.0001033,-4.3483177678118727e-07,1
-1.6000000000000003e-05,0.0,0.00010445,-8.821496193776091e-07,1
-1.6000000000000003e-05,0.0,0.00010559999999999999,-1.3294674619740197e-06,1
-1.6000000000000003e-05,0.0,0.00010674999999999999,-1.7767853045704362e-06,1
-1.6000000000000003e-05,0.0,0.0001079,-2.224103147166853e-06,1
-1.6000000000000003e-05,0.0,0.00010905,-2.6714209897632747e-06,1
-1.6000000000000003e-05,0.0,0.0001102,-3.1187388323596914e-06,1
-1.6000000000000003e-05,0.0,0.00011135,-3.566056674956113e-06,1
-1.6000000000000003e-05,0.0,0.0001125,-4.0133745175525266e-06,1
-1.6000000000000003e-05,0.0,0.00011365,-4.460692360148943e-06,1
-1.6000000000000003e-05,0.0,0.0001148,-4.908010202745365e-06,1
-1.6000000000000003e-05,0.0,0.00011595,-4.049999999999985e-06,1
-1.6000000000000003e-05,0.0,0.0001171,-2.899999999999984e-06,1
-1.6000000000000003e-05,0.0,0.00011825,-1.7499999999999832e-06,1
-1.6000000000000003e-05,0.0,0.0001194,-5.999999999999824e-07,1
-1.6000000000000003e-05,0.0,0.00012055,5.500000000000185e-07,0
-1.6000000000000003e-05,0.0,0.0001217,1.700000000000019e-06,0
-1.6000000000000003e-05,0.0,0.00012285,2.85000000000002e-06,0
-1.6000000000000003e-05,0.0,0.000124,4.000000000000021e-06,0
-1.5e-05,0.0,5.5e-05,1.967156809750927e-05,0
-1.5e-05,0.0,5.615e-05,1.882252276891927e-05,0
-1.5e-05,0.0,5.7300000000000004e-05,1.8002142747824562e-05,0
-1.5e-05,0.0,5.8450000000000005e-05,1.721391847218149e-05,0
-1.5e-05,0.0,5.96e-05,1.646175737183053e-05,0
-1.5e-05,0.0,6.075e-05,1.5750000000000003e-05,0
-1.5e-05,0.0,6.19e-05,1.5083417818543043e-05,0
-1.5e-05,0.0,6.305e-05,1.4467183516526068e-05,0
-1.5e-05,0.0,6.42e-05,1.3906803364326445e-05,0
-1.5e-05,0.0,6.535e-05,1.3408001097025803e-05,0
-1.5e-05,0.0,6.65e-05,1.2958089624892782e-05,0
-1.5e-05,0.0,6.765e-05,1.2510771782296358e-05,0
-1.5e-05,0.0,6.88e-05,1.2063453939699946e-05,0
-1.5e-05,0.0,6.995e-05,1.1616136097103529e-05,0
-1.5e-05,0.0,7.11e-05,1.1168818254507114e-05,0
-1.5e-05,0.0,7.225e-05,1.0721500411910696e-05,0
-1.5e-05,0.0,7.34e-05,1.0274182569314281e-05,0
-1.5e-05,0.0,7.455e-05,9.826864726717864e-06,0
-1.5e-05,0.0,7.57e-05,9.379546884121447e-06,0
-1.5e-05,0.0,7.685e-05,8.932229041525026e-06,0
-1.5e-05,0.0,7.8e-05,8.484911198928609e-06,0
-1.5e-05,0.0,7.915e-05,8.037593356332188e-06,0
-1.5e-05,0.0,8.03e-05,7.590275513735772e-06,0
-1.5e-05,0.0,8.145e-05,7.142957671139357e-06,0
-1.5e-05,0.0,8.26e-05,6.695639828542941e-06,0
-1.5e-05,0.0,8.375e-05,6.24832198594652e-06,0
-1.5e-05,0.0,8.49e-05,5.801004143350101e-06,0
-1.5e-05,0.0,8.605e-05,5.3536863007536805e-06,0
-1.5e-05,0.0,8.72e-05,4.906368458157265e-06,0
-1.5e-05,0.0,8.835e-05,4.459050615560848e-06,0
-1.5e-05,0.0,8.950000000000001e-05,4.011732772964432e-06,0
-1.5e-05,0.0,9.065000000000001e-05,3.564414930368013e-06,0
-1.5e-05,0.0,9.180000000000001e-05,3.117097087771595e-06,0
-1.5e-05,0.0,9.295000000000001e-05,2.6697792451751743e-06,0
-1.5e-05,0.0,9.410000000000001e-05,2.222461402578758e-06,0
-1.5e-05,0.0,9.525000000000001e-05,1.7751435599823423e-06,0
-1.5e-05,0.0,9.640000000000001e-05,1.327825717385926e-06,0
-1.5e-05,0.0,9.755e-05,8.805078747895108e-07,0
-1.5e-05,0.0,9.87e-05,4.3319003219309406e-07,0
-1.5e-05,0.0,9.985e-05,-1.4127810403322657e-08,1
-1.5e-05,0.0,0.000101,-4.6144565299974446e-07,1
-1.5e-05,0.0,0.00010215,-9.087634955961595e-07,1
-1.5e-05,0.0,0.0001033,-1.356081338192576e-06,1
-1.5e-05,0.0,0.00010445,-1.8033991807889963e-06,1
-1.5e-05,0.0,0.00010559999999999999,-2.2507170233854097e-06,1
-1.5e-05,0.0,0.00010674999999999999,-2.6980348659818247e-06,1
-1.5e-05,0.0,0.0001079,-3.145352708578247e-06,1
-1.5e-05,0.0,0.00010905,-3.5926705511746615e-06,1
-1.5e-05,0.0,0.0001102,-4.039988393771078e-06,1
-1.5e-05,0.0,0.00011135,-4.487306236367495e-06,1
-1.5e-05,0.0,0.0001125,-4.934624078963917e-06,1
-1.5e-05,0.0,0.00011365,-5e-06,1
-1.5e-05,0.0,0.0001148,-5e-06,1
-1.5e-05,0.0,0.00011595,-4.049999999999985e-06,1
-1.5e-05,0.0,0.0001171,-2.899999999999984e-06,1
-1.5e-05,0.0,0.00011825,-1.7499999999999832e-06,1
-1.5e-05,0.0,0.0001194,-5.999999999999824e-07,1
-1.5e-05,0.0,0.00012055,5.500000000000185e-07,0
-1.5e-05,0.0,0.0001217,1.700000000000019e-06,0
-1.5e-05,0.0,0.00012285,2.85000000000002e-06,0
-1.5e-05,0.0,0.000124,4.000000000000021e-06,0
-1.4000000000000001e-05,0.0,5.5e-05,1.9022715545545242e-05,0
-1.4000000000000001e-05,0.0,5.615e-05,1.8147635801668232e-05,0
-1.4000000000000001e-05,0.0,5.7300000000000004e-05,1.73e-05,0
-1.4000000000000001e-05,0.0,5.8450000000000005e-05,1.648339036204941e-05,0
-1.4000000000000001e-05,0.0,5.96e-05,1.5701871564097536e-05,0
-1.4000000000000001e-05,0.0,6.075e-05,1.4960025055661812e-05,0
-1.4000000000000001e-05,0.0,6.19e-05,1.4262966141425407e-05,0
-1.4000000000000001e-05,0.0,6.305e-05,1.3616332326960724e-05,0
-1.4000000000000001e-05,0.0,6.42e-05,1.3026228502052503e-05,0
-1.4000000000000001e-05,0.0,6.535e-05,1.2499112877839171e-05,0
-1.4000000000000001e-05,0.0,6.65e-05,1.2036840063481397e-05,0
-1.4000000000000001e-05,0.0,6.765e-05,1.1589522220884981e-05,0
-1.4000000000000001e-05,0.0,6.88e-05,1.1142204378288564e-05,0
-1.4000000000000001e-05,0.0,6.995e-05,1.0694886535692145e-05,0
-1.4000000000000001e-05,0.0,7.11e-05,1.0247568693095731e-05,0
-1.4000000000000001e-05,0.0,7.225e-05,9.800250850499314e-06,0
-1.4000000000000001e-05,0.0,7.34e-05,9.352933007902895e-06,0
-1.4000000000000001e-05,0.0,7.455e-05,8.905615165306475e-06,0
-1.4000000000000001e-05,0.0,7.57e-05,8.458297322710058e-06,0
-1.4000000000000001e-05,0.0,7.685e-05,8.01097948011364e-06,0
-1.4000000000000001e-05,0.0,7.8e-05,7.563661637517224e-06,0
-1.4000000000000001e-05,0.0,7.915e-05,7.116343794920809e-06,0
-1.4000000000000001e-05,0.0,8.03e-05,6.669025952324392e-06,0
-1.4000000000000001e-05,0.0,8.145e-05,6.22170810972797e-06,0
-1.4000000000000001e-05,0.0,8.26e-05,5.77439026713155e-06,0
-1.4000000000000001e-05,0.0,8.375e-05,5.327072424535134e-06,0
-1.4000000000000001e-05,0.0,8.49e-05,4.8797545819387155e-06,0
-1.4000000000000001e-05,0.0,8.605e-05,4.432436739342301e-06,0
-1.4000000000000001e-05,0.0,8.72e-05,3.9851188967458795e-06,0
-1.4000000000000001e-05,0.0,8.835e-05,3.537801054149464e-06,0
-1.4000000000000001e-05,0.0,8.950000000000001e-05,3.0904832115530427e-06,0
-1.4000000000000001e-05,0.0,9.065000000000001e-05,2.6431653689566273e-06,0
-1.4000000000000001e-05,0.0,9.180000000000001e-05,2.1958475263602093e-06,0
-1.4000000000000001e-05,0.0,9.295000000000001e-05,1.7485296837637936e-06,0
-1.4000000000000001e-05,0.0,9.410000000000001e-05,1.3012118411673722e-06,0
-1.4000000000000001e-05,0.0,9.525000000000001e-05,8.53893998570957e-07,0
-1.4000000000000001e-05,0.0,9.640000000000001e-05,4.065761559745407e-07,0
-1.4000000000000001e-05,0.0,9.755e-05,-4.074168662186968e-08,1
-1.4000000000000001e-05,0.0,9.87e-05,-4.880595292182932e-07,1
-1.4000000000000001e-05,0.0,9.985e-05,-9.353773718147082e-07,1
-1.4000000000000001e-05,0.0,0.000101,-1.3826952144111283e-06,1
-1.4000000000000001e-05,0.0,0.00010215,-1.830013057007545e-06,1
-1.4000000000000001e-05,0.0,0.0001033,-2.2773308996039613e-06,1
-1.4000000000000001e-05,0.0,0.00010445,-2.7246487422003836e-06,1
-1.4000000000000001e-05,0.0,0.00010559999999999999,-3.171966584796794e-06,1
-1.4000000000000001e-05,0.0,0.00010674999999999999,-3.6192844273932102e-06,1
-1.4000000000000001e-05,0.0,0.0001079,-4.066602269989627e-06,1
-1.4000000000000001e-05,0.0,0.00010905,-4.513920112586049e-06,1
-1.4000000000000001e-05,0.0,0.0001102,-4.961237955182465e-06,1
-1.4000000000000001e-05,0.0,0.00011135,-5e-06,1
-1.4000000000000001e-05,0.0,0.0001125,-5e-06,1
-1.4000000000000001e-05,0.0,0.00011365,-5e-06,1
-1.4000000000000001e-05,0.0,0.0001148,-5e-06,1
-1.4000000000000001e-05,0.0,0.00011595,-4.049999999999985e-06,1
-1.4000000000000001e-05,0.0,0.0001171,-2.899999999999984e-06,1
-1.4000000000000001e-05,0.0,0.00011825,-1.7499999999999832e-06,1
-1.4000000000000001e-05,0.0,0.0001194,-5.999999999999824e-07,1
-1.4000000000000001e-05,0.0,0.00012055,5.500000000000185e-07,0
-1.4000000000000001e-05,0.0,0.0001217,1.700000000000019e-06,0
-1.4000000000000001e-05,0.0,0.00012285,2.85000000000002e-06,0
-1.4000000000000001e-05,0.0,0.000124,4.000000000000021e-06,0
-1.3000000000000001e-05,0.0,5.5e-05,1.8400934559032694e-05,0
-1.3000000000000001e-05,0.0,5.615e-05,1.7499329257319614e-05,0
-1.3000000000000001e-05,0.0,5.7300000000000004e-05,1.6623710148695125e-05,0
-1.3000000000000001e-05,0.0,5.8450000000000005e-05,1.5777712853273692e-05,0
-1.3000000000000001e-05,0.0,5.96e-05,1.4965522536235903e-05,0
-1.3000000000000001e-05,0.0,6.075e-05,1.4191931246954196e-05,0
-1.3000000000000001e-05,0.0,6.19e-05,1.3462381358722073e-05,0
-1.3000000000000001e-05,0.0,6.305e-05,1.2782981340671985e-05,0
-1.3000000000000001e-05,0.0,6.42e-05,1.2160474926597781e-05,0
-1.3000000000000001e-05,0.0,6.535e-05,1.1602140254086043e-05,0
-1.3000000000000001e-05,0.0,6.65e-05,1.1115594213493104e-05,0
-1.3000000000000001e-05,0.0,6.765e-05,1.0668272659473592e-05,0
-1.3000000000000001e-05,0.0,6.88e-05,1.0220954816877175e-05,0
-1.3000000000000001e-05,0.0,6.995e-05,9.773636974280756e-06,0
-1.3000000000000001e-05,0.0,7.11e-05,9.326319131684348e-06,0
-1.3000000000000001e-05,0.0,7.225e-05,8.879001289087927e-06,0
-1.3000000000000001e-05,0.0,7.34e-05,8.431683446491508e-06,0
-1.3000000000000001e-05,0.0,7.455e-05,7.984365603895091e-06,0
-1.3000000000000001e-05,0.0,7.57e-05,7.537047761298675e-06,0
-1.3000000000000001e-05,0.0,7.685e-05,7.089729918702259e-06,0
-1.3000000000000001e-05,0.0,7.8e-05,6.642412076105842e-06,0
-1.3000000000000001e-05,0.0,7.915e-05,6.195094233509421e-06,0
-1.3000000000000001e-05,0.0,8.03e-05,5.7477763909129986e-06,0
-1.3000000000000001e-05,0.0,8.145e-05,5.300458548316585e-06,0
-1.3000000000000001e-05,0.0,8.26e-05,4.853140705720168e-06,0
-1.3000000000000001e-05,0.0,8.375e-05,4.405822863123747e-06,0
-1.3000000000000001e-05,0.0,8.49e-05,3.958505020527329e-06,0
-1.3000000000000001e-05,0.0,8.605e-05,3.5111871779309137e-06,0
-1.3000000000000001e-05,0.0,8.72e-05,3.0638693353344923e-06,0
-1.3000000000000001e-05,0.0,8.835e-05,2.616551492738077e-06,0
-1.3000000000000001e-05,0.0,8.950000000000001e-05,2.1692336501416622e-06,0
-1.3000000000000001e-05,0.0,9.065000000000001e-05,1.7219158075452398e-06,0
-1.3000000000000001e-05,0.0,9.180000000000001e-05,1.2745979649488218e-06,0
-1.3000000000000001e-05,0.0,9.295000000000001e-05,8.272801223524074e-07,0
-1.3000000000000001e-05,0.0,9.410000000000001e-05,3.799622797559869e-07,0
-1.3000000000000001e-05,0.0,9.525000000000001e-05,-6.735556284042814e-08,1
-1.3000000000000001e-05,0.0,9.640000000000001e-05,-5.146734054368466e-07,1
-1.3000000000000001e-05,0.0,9.755e-05,-9.61991248033262e-07,1
-1.3000000000000001e-05,0.0,9.87e-05,-1.4093090906296785e-06,1
-1.3000000000000001e-05,0.0,9.985e-05,-1.8566269332260952e-06,1
-1.3000000000000001e-05,0.0,0.000101,-2.3039447758225117e-06,1
-1.3000000000000001e-05,0.0,0.00010215,-2.7512626184189336e-06,1
-1.3000000000000001e-05,0.0,0.0001033,-3.1985804610153486e-06,1
-1.3000000000000001e-05,0.0,0.00010445,-3.645898303611769e-06,1
-1.3000000000000001e-05,0.0,0.00010559999999999999,-4.09321614620818e-06,1
-1.3000000000000001e-05,0.0,0.00010674999999999999,-4.5405339888045975e-06,1
-1.3000000000000001e-05,0.0,0.0001079,-4.987851831401015e-06,1
-1.3000000000000001e-05,0.0,0.00010905,-5e-06,1
-1.3000000000000001e-05,0.0,0.0001102,-5e-06,1
-1.3000000000000001e-05,0.0,0.00011135,-5e-06,1
-1.3000000000000001e-05,0.0,0.0001125,-5e-06,1
-1.3000000000000001e-05,0.0,0.00011365,-5e-06,1
-1.3000000000000001e-05,0.0,0.0001148,-5e-06,1
-1.3000000000000001e-05,0.0,0.00011595,-4.049999999999985e-06,1
-1.3000000000000001e-05,0.0,0.0001171,-2.899999999999984e-06,1
-1.3000000000000001e-05,0.0,0.00011825,-1.7499999999999832e-06,1
-1.3000000000000001e-05,0.0,0.0001194,-5.999999999999824e-07,1
-1.3000000000000001e-05,0.0,0.00012055,5.500000000000185e-07,0
-1.3000000000000001e-05,0.0,0.0001217,1.700000000000019e-06,0
-1.3000000000000001e-05,0.0,0.00012285,2.85000000000002e-06,0
-1.3000000000000001e-05,0.0,0.000124,4.000000000000021e-06,0
-1.2e-05,0.0,5.5e-05,1.780865204668481e-05,0
-1.2e-05,0.0,5.615e-05,1.6880203721290184e-05,0
-1.2e-05,0.0,5.7300000000000004e-05,1.597603752104216e-05,0
-1.2e-05,0.0,5.8450000000000005e-05,1.509979281649378e-05,0
-1.2e-05,0.0,5.96e-05,1.4255723688098397e-05,0
-1.2e-05,0.0,6.075e-05,1.3448784149595983e-05,0
-1.2e-05,0.0,6.19e-05,1.2684705926475001e-05,0
-1.2e-05,0.0,6.305e-05,1.1970053440118376e-05,0
-1.2e-05,0.0,6.42e-05,1.1312232530251875e-05,0
-1.2e-05,0.0,6.535e-05,1.0719420541699273e-05,0
-1.2e-05,0.0,6.65e-05,1.0200378782444084e-05,0
-1.2e-05,0.0,6.765e-05,9.747023098062207e-06,0
-1.2e-05,0.0,6.88e-05,9.29970525546579e-06,0
-1.2e-05,0.0,6.995e-05,8.852387412869372e-06,0
-1.2e-05,0.0,7.11e-05,8.405069570272957e-06,0
-1.2e-05,0.0,7.225e-05,7.957751727676541e-06,0
-1.2e-05,0.0,7.34e-05,7.510433885080125e-06,0
-1.2e-05,0.0,7.455e-05,7.063116042483703e-06,0
-1.2e-05,0.0,7.57e-05,6.615798199887288e-06,0
-1.2e-05,0.0,7.685e-05,6.168480357290868e-06,0
-1.2e-05,0.0,7.8e-05,5.721162514694449e-06,0
-1.2e-05,0.0,7.915e-05,5.2738446720980335e-06,0
-1.2e-05,0.0,8.03e-05,4.826526829501615e-06,0
-1.2e-05,0.0,8.145e-05,4.379208986905197e-06,0
-1.2e-05,0.0,8.26e-05,3.931891144308782e-06,0
-1.2e-05,0.0,8.375e-05,3.48457330171236e-06,0
-1.2e-05,0.0,8.49e-05,3.037255459115942e-06,0
-1.2e-05,0.0,8.605e-05,2.5899376165195273e-06,0
-1.2e-05,0.0,8.72e-05,2.142619773923112e-06,0
-1.2e-05,0.0,8.835e-05,1.6953019313266902e-06,0
-1.2e-05,0.0,8.950000000000001e-05,1.2479840887302748e-06,0
-1.2e-05,0.0,9.065000000000001e-05,8.006662461338532e-07,0
-1.2e-05,0.0,9.180000000000001e-05,3.533484035374365e-07,0
-1.2e-05,0.0,9.295000000000001e-05,-9.396943905897982e-08,1
-1.2e-05,0.0,9.410000000000001e-05,-5.412872816553948e-07,1
-1.2e-05,0.0,9.525000000000001e-05,-9.886051242518154e-07,1
-1.2e-05,0.0,9.640000000000001e-05,-1.4359229668482334e-06,1
-1.2e-05,0.0,9.755e-05,-1.8832408094446437e-06,1
-1.2e-05,0.0,9.87e-05,-2.330558652041062e-06,1
-1.2e-05,0.0,9.985e-05,-2.7778764946374806e-06,1
-1.2e-05,0.0,0.000101,-3.2251943372338973e-06,1
-1.2e-05,0.0,0.00010215,-3.6725121798303187e-06,1
-1.2e-05,0.0,0.0001033,-4.119830022426736e-06,1
-1.2e-05,0.0,0.00010445,-4.5671478650231504e-06,1
-1.2e-05,0.0,0.00010559999999999999,-5e-06,1
-1.2e-05,0.0,0.00010674999999999999,-5e-06,1
-1.2e-05,0.0,0.0001079,-5e-06,1
-1.2e-05,0.0,0.00010905,-5e-06,1
-1.2e-05,0.0,0.0001102,-5e-06,1
-1.2e-05,0.0,0.00011135,-5e-06,1
-1.2e-05,0.0,0.0001125,-5e-06,1
-1.2e-05,0.0,0.00011365,-5e-06,1
-1.2e-05,0.0,0.0001148,-5e-06,1
-1.2e-05,0.0,0.00011595,-4.049999999999985e-06,1
-1.2e-05,0.0,0.0001171,-2.899999999999984e-06,1
-1.2e-05,0.0,0.00011825,-1.7499999999999832e-06,1
-1.2e-05,0.0,0.0001194,-5.999999999999824e-07,1
-1.2e-05,0.0,0.00012055,5.500000000000185e-07,0
-1.2e-05,0.0,0.0001217,1.700000000000019e-06,0
-1.2e-05,0.0,0.00012285,2.85000000000002e-06,0
-1.2e-05,0.0,0.000124,4.000000000000021e-06,0
-1.1000000000000003e-05,0.0,5.5e-05,1.7248456731316587e-05,0
-1.1000000000000003e-05,0.0,5.615e-05,1.629306870355258e-05,0
-1.1000000000000003e-05,0.0,5.7300000000000004e-05,1.5360010893242954e-05,0
-1.1000000000000003e-05,0.0,5.8450000000000005e-05,1.4452865094304714e-05,0
-1.1000000000000003e-05,0.0,5.96e-05,1.357588609999478e-05,0
-1.1000000000000003e-05,0.0,6.075e-05,1.2734118977559567e-05,0
-1.1000000000000003e-05,0.0,6.19e-05,1.1933519344079617e-05,0
-1.1000000000000003e-05,0.0,6.305e-05,1.1181061314302258e-05,0
-1.1000000000000003e-05,0.0,6.42e-05,1.0484806264830062e-05,0
-1.1000000000000003e-05,0.0,6.535e-05,9.853890461646234e-06,0
-1.1000000000000003e-05,0.0,6.65e-05,9.298373876248845e-06,0
-1.1000000000000003e-05,0.0,6.765e-05,8.825773536650826e-06,0
-1.1000000000000003e-05,0.0,6.88e-05,8.378455694054404e-06,0
-1.1000000000000003e-05,0.0,6.995e-05,7.931137851457985e-06,0
-1.1000000000000003e-05,0.0,7.11e-05,7.483820008861577e-06,0
-1.1000000000000003e-05,0.0,7.225e-05,7.036502166265157e-06,0
-1.1000000000000003e-05,0.0,7.34e-05,6.589184323668737e-06,0
-1.1000000000000003e-05,0.0,7.455e-05,6.14186648107232e-06,0
-1.1000000000000003e-05,0.0,7.57e-05,5.694548638475903e-06,0
-1.1000000000000003e-05,0.0,7.685e-05,5.247230795879491e-06,0
-1.1000000000000003e-05,0.0,7.8e-05,4.79991295328307e-06,0
-1.1000000000000003e-05,0.0,7.915e-05,4.35259511068665e-06,0
-1.1000000000000003e-05,0.0,8.03e-05,3.90527726809023e-06,0
-1.1000000000000003e-05,0.0,8.145e-05,3.457959425493811e-06,0
-1.1000000000000003e-05,0.0,8.26e-05,3.010641582897395e-06,0
-1.1000000000000003e-05,0.0,8.375e-05,2.5633237403009803e-06,0
-1.1000000000000003e-05,0.0,8.49e-05,2.116005897704565e-06,0
-1.1000000000000003e-05,0.0,8.605e-05,1.6686880551081424e-06,0
-1.1000000000000003e-05,0.0,8.72e-05,1.2213702125117278e-06,0
-1.1000000000000003e-05,0.0,8.835e-05,7.7405236991531e-07,0
-1.1000000000000003e-05,0.0,8.950000000000001e-05,3.2673452731888945e-07,0
-1.1000000000000003e-05,0.0,9.065000000000001e-05,-1.2058331527752727e-07,1
-1.1000000000000003e-05,0.0,9.180000000000001e-05,-5.679011578739423e-07,1
-1.1000000000000003e-05,0.0,9.295000000000001e-05,-1.015219000470364e-06,1
-1.1000000000000003e-05,0.0,9.410000000000001e-05,-1.4625368430667806e-06,1
-1.1000000000000003e-05,0.0,9.525000000000001e-05,-1.909854685663201e-06,1
-1.1000000000000003e-05,0.0,9.640000000000001e-05,-2.3571725282596177e-06,1
-1.1000000000000003e-05,0.0,9.755e-05,-2.8044903708560293e-06,1
-1.1000000000000003e-05,0.0,9.87e-05,-3.2518082134524494e-06,1
-1.1000000000000003e-05,0.0,9.985e-05,-3.6991260560488657e-06,1
-1.1000000000000003e-05,0.0,0.000101,-4.146443898645281e-06,1
-1.1000000000000003e-05,0.0,0.00010215,-4.593761741241698e-06,1
-1.1000000000000003e-05,0.0,0.0001033,-5e-06,1
-1.1000000000000003e-05,0.0,0.00010445,-5e-06,1
-1.1000000000000003e-05,0.0,0.00010559999999999999,-5e-06,1
-1.1000000000000003e-05,0.0,0.00010674999999999999,-5e-06,1
-1.1000000000000003e-05,0.0,0.0001079,-5e-06,1
-1.1000000000000003e-05,0.0,0.00010905,-5e-06,1
-1.1000000000000003e-05,0.0,0.0001102,-5e-06,1
-1.1000000000000003e-05,0.0,0.00011135,-5e-06,1
-1.1000000000000003e-05,0.0,0.0001125,-5e-06,1
-1.1000000000000003e-05,0.0,0.00011365,-5e-06,1
-1.1000000000000003e-05,0.0,0.0001148,-5e-06,1
-1.1000000000000003e-05,0.0,0.00011595,-4.049999999999985e-06,1
-1.1000000000000003e-05,0.0,0.0001171,-2.899999999999984e-06,1
-1.1000000000000003e-05,0.0,0.00011825,-1.7499999999999832e-06,1
-1.1000000000000003e-05,0.0,0.0001194,-5.999999999999824e-07,1
-1.1000000000000003e-05,0.0,0.00012055,5.500000000000185e-07,0
-1.1000000000000003e-05,0.0,0.0001217,1.700000000000019e-06,0
-1.1000000000000003e-05,0.0,0.00012285,2.85000000000002e-06,0
-1.1000000000000003e-05,0.0,0.000124,4.000000000000021e-06,0
-9.999999999999999e-06,0.0,5.5e-05,1.6723082923316016e-05,0
-9.999999999999999e-06,0.0,5.615e-05,1.574093114015416e-05,0
-9.999999999999999e-06,0.0,5.7300000000000004e-05,1.477892010218843e-05,0
-9.999999999999999e-06,0.0,5.8450000000000005e-05,1.3840501773997113e-05,0
-9.999999999999999e-06,0.0,5.96e-05,1.2929846201391902e-05,0
-9.999999999999999e-06,0.0,6.075e-05,1.205199322349037e-05,0
-9.999999999999999e-06,0.0,6.19e-05,1.1213022197970424e-05,0
-9.999999999999999e-06,0.0,6.305e-05,1.0420227270802831e-05,0
-9.999999999999999e-06,0.0,6.42e-05,9.682271089990152e-06,0
-9.999999999999999e-06,0.0,6.535e-05,9.009267254916095e-06,0
-9.999999999999999e-06,0.0,6.65e-05,8.412712210513327e-06,0
-9.999999999999999e-06,0.0,6.765e-05,7.905159329418345e-06,0
-9.999999999999999e-06,0.0,6.88e-05,7.457206132643016e-06,0
-9.999999999999999e-06,0.0,6.995e-05,7.0098882900466005e-06,0
-9.999999999999999e-06,0.0,7.11e-05,6.5625704474501825e-06,0
-9.999999999999999e-06,0.0,7.225e-05,6.115252604853767e-06,0
-9.999999999999999e-06,0.0,7.34e-05,5.66793476225735e-06,0
-9.999999999999999e-06,0.0,7.455e-05,5.220616919660936e-06,0
-9.999999999999999e-06,0.0,7.57e-05,4.7732990770645156e-06,0
