r_m,T_K,p_Pa,rho_kg_m3,u_m_s,sigma_S_m
0.00012833333333333333,314.07921328372333,101495.9704365046,1.1197575018192187,0.14449531395264348,1.3413668437054766e-55
0.00013166666666666665,309.99344123539544,101446.62793529229,1.1339647165696443,0.10383337384038671,4.578585894079684e-56
0.000135,307.03050265437804,101410.87474486808,1.144504427248763,0.07423921113459685,2.0801199097810485e-56
0.00013833333333333333,304.9022979800598,101385.16342229248,1.152200896340733,0.05276458578446753,1.1743747991397403e-56
0.00014166666666666668,303.3881462354079,101366.81756653571,1.1577418300328373,0.03725088332578144,7.79910492461313e-57
0.000145,302.32102642913895,101353.8322561202,1.1616795834911873,0.026106843543085873,5.837165543822643e-57
0.00014833333333333332,301.57601015978787,101344.71683004926,1.1644446992255875,0.01815484796166394,4.765044520977516e-57
0.00015166666666666665,301.0607266705648,101338.37177070351,1.1663647057461746,0.012522654518350213,4.1397628423346184e-57
0.000155,300.7076478724273,101333.99285661126,1.1676837582428083,0.008565446086957479,3.758820472150707e-57
0.00015833333333333332,300.46795392201903,101330.99700590108,1.1685807206447014,0.005808562032924444,3.520152916282899e-57
0.00016166666666666668,300.3067350720275,101328.96530707707,1.1691846331098037,0.0039047350752445097,3.3681060844756256e-57
0.000165,300.19929665368636,101327.59960505388,1.1695873130680525,0.0026018141174955897,3.2704000307918535e-57
0.00016833333333333332,300.12835540471775,101326.6897128534,1.1698532656165437,0.0017182793441267857,3.2074249447616824e-57
0.00017166666666666667,300.08194207095096,101326.08888861325,1.1700272693787754,0.001124670087957003,3.166873274112619e-57
0.000175,300.0518536259541,101325.6956832341,1.1701400570099698,0.0007295560872700448,3.140855887100439e-57
0.00017833333333333335,300.03252605282154,101325.44064775108,1.170212490682807,0.00046901618849182344,3.1242549877632176e-57
0.00018166666666666667,300.02022386325416,101325.27670648611,1.1702585817061444,0.00029881997710241815,3.1137336084601834e-57
0.000185,300.0124645841761,101325.17226289526,1.1702876423031852,0.00018867900596561643,3.107115595334075e-57
0.00018833333333333332,300.0076150491982,101325.10631789947,1.170305798170874,0.00011806763075367468,3.102986448043792e-57
0.00019166666666666667,300.00461157372797,101325.06505211804,1.1703170380913708,7.322066489974513e-05,3.100431877647206e-57
0.000195,300.00276826315644,101325.03945985288,1.1703239333559086,4.5002323837867506e-05,3.0988651178285643e-57
0.00019833333333333335,300.00164720476965,101325.02372942872,1.1703281250209117,2.741182544717311e-05,3.0979126445130235e-57
0.00020166666666666667,300.0009715608983,101325.01414672517,1.1703306501043984,1.6548027836749973e-05,3.0973387505861594e-57
0.000205,300.0005680347288,101325.00836104223,1.1703321574867325,9.900647393764079e-06,3.096996048492775e-57
0.00020833333333333332,300.0003292019285,101325.00489891267,1.1703330492182065,5.870767269444462e-06,3.096793235465476e-57
0.00021166666666666667,300.0001891179106,101325.0028455828,1.1703335719896115,3.4502301376782468e-06,3.0966742859562435e-57
0.000215,300.000107692518,101325.00163854321,1.1703338757003818,2.009801038692937e-06,3.096605148209071e-57
0.00021833333333333335,300.00006078839135,101325.00093533557,1.1703340505580992,1.1607611765154873e-06,3.096565323455354e-57
0.00022166666666666667,300.000033977986,101325.0005276111,1.170334150325494,6.644606095640419e-07,3.096542560233395e-57
0.000225,300.00001880873504,101325.00029392343,1.1703342067369964,3.769048160121941e-07,3.09652968114099e-57
0.00022833333333333332,300.00001031973756,101325.00016238935,1.1703342383476913,2.1188715297057516e-07,3.096522473833358e-57
0.00023166666666666667,300.0000056229813,101325.00008949245,1.1703342559023096,1.1792567049260582e-07,3.0965184862203894e-57
0.000235,300.0000030308099,101325.00004856133,1.17033426556353,6.50858382710404e-08,3.09651628547842e-57
0.00023833333333333334,300.0000016191619,101325.00002613371,1.1703342708331055,3.559201312728064e-08,3.096515087005486e-57
0.00024166666666666667,300.0000008139712,101325.00001171148,1.1703342736815252,1.9060906787750035e-08,3.0965144035178105e-57
0.000245,300.0000004219702,101325.00000600412,1.1703342752074648,1.0143544810971553e-08,3.0965140706783493e-57
0.00024833333333333337,300.00000018779843,101325.00000196173,1.1703342760175102,5.068986487753874e-09,3.0965138718907496e-57
0.00025166666666666664,300.00000009641894,101325.00000100718,1.1703342764435087,2.1624036590767e-09,3.096513794277184e-57
0.000255,300.0000000490651,101325.00000051252,1.1703342766657114,1.0786982513712077e-09,3.0965137540572534e-57
0.0002583333333333333,300.00000002474695,101325.00000025851,1.170334276780711,5.516220950793926e-10,3.096513733402782e-57
0.00026166666666666667,300.0000000123712,101325.00000012924,1.1703342768396379,2.8076832094035693e-10,3.096513722891521e-57
0.00026500000000000004,300.0000000061297,101325.00000006403,1.1703342768695568,1.4166672907729068e-10,3.0965137175900824e-57
0.0002683333333333333,300.0000000030103,101325.00000003145,1.1703342768846108,7.083801858499852e-11,3.096513714941123e-57
0.0002716666666666667,300.00000000146525,101325.0000000153,1.170334276892118,3.5116394974267966e-11,3.0965137136281283e-57
0.00027499999999999996,300.0000000007069,101325.00000000738,1.1703342768958287,1.723677275062256e-11,3.096513712984348e-57
0.00027833333333333334,300.00000000033805,101325.00000000354,1.1703342768976464,8.410983086178585e-12,3.096513712670951e-57
0.00028166666666666666,300.0000000001602,101325.00000000166,1.170334276898528,4.04339909957369e-12,3.096513712520017e-57
0.000285,300.00000000007526,101325.00000000079,1.1703342768989526,1.9154118660758037e-12,3.096513712447498e-57
0.00028833333333333337,300.000000000035,101325.00000000036,1.1703342768991578,9.357880963430528e-13,3.096513712413791e-57
0.00029166666666666664,300.00000000001614,101325.00000000017,1.1703342768992517,4.251041901557173e-13,3.0965137123975096e-57
0.000295,300.0000000000074,101325.00000000007,1.170334276899299,1.8533062007313368e-13,3.096513712390117e-57
0.0002983333333333333,300.00000000000335,101325.00000000004,1.1703342768993228,9.214680574681074e-14,3.0965137123867724e-57
0.00030166666666666666,300.00000000000153,101325.00000000003,1.1703342768993297,5.573379063221263e-14,3.0965137123852765e-57
0.00030500000000000004,300.0000000000007,101325.0,1.1703342768993328,2.994978399240185e-14,3.0965137123845724e-57
0.0003083333333333333,300.0000000000003,101325.0,1.1703342768993343,-6.0820985104958175e-15,3.0965137123840444e-57
0.0003116666666666667,300.0000000000001,101325.0,1.170334276899335,-3.055775394358589e-15,3.0965137123840444e-57
0.00031499999999999996,300.00000000000006,101325.0,1.1703342768993352,1.7316060568031997e-14,3.0965137123838684e-57
0.00031833333333333334,300.0,101325.0,1.1703342768993354,-3.055775394358588e-15,3.0965137123838684e-57
0.00032166666666666666,300.0,101325.0,1.1703342768993354,-1.8843948265211292e-14,3.0965137123838684e-57
0.000325,300.0,101325.0,1.1703342768993354,1.629746876991246e-14,3.0965137123838684e-57
0.00032833333333333336,300.0,101325.0,1.1703342768993354,-3.055775394358588e-15,3.0965137123838684e-57
0.00033166666666666663,300.0,101325.0,1.1703342768993354,-2.546479495298824e-15,3.0965137123838684e-57
0.000335,300.0,101325.0,1.1703342768993354,1.578817287085271e-14,3.0965137123838684e-57
0.00033833333333333334,300.0,101325.0,1.1703342768993354,-1.8334652366151532e-14,3.0965137123838684e-57
0.00034166666666666666,300.0,101325.0,1.1703342768993354,-2.546479495298824e-15,3.0965137123838684e-57
0.00034500000000000004,300.0,101325.0,1.1703342768993354,-2.546479495298824e-15,3.0965137123838684e-57
0.0003483333333333333,300.0,101325.0,1.1703342768993354,1.578817287085271e-14,3.0965137123838684e-57
0.0003516666666666667,300.0,101325.0,1.1703342768993354,-2.546479495298824e-15,3.0965137123838684e-57
0.00035499999999999996,300.0,101325.0,1.1703342768993354,-2.546479495298824e-15,3.0965137123838684e-57
0.00035833333333333333,300.0,101325.0,1.1703342768993354,5.092958990597643e-16,3.0965137123838684e-57
0.0003616666666666667,300.0,101325.0,1.1703342768993354,-2.546479495298824e-15,3.0965137123838684e-57
0.000365,300.0,101325.0,1.1703342768993354,-2.546479495298824e-15,3.0965137123838684e-57
0.00036833333333333336,300.0,101325.0,1.1703342768993354,1.4769581072733177e-14,3.0965137123838684e-57
0.00037166666666666663,300.0,101325.0,1.1703342768993354,-2.546479495298824e-15,3.0965137123838684e-57
0.000375,300.0,101325.0,1.1703342768993354,-2.0371835962390574e-15,3.0965137123838684e-57
0.00037833333333333333,300.0,101325.0,1.1703342768993354,-1.629746876991246e-14,3.0965137123838684e-57
0.00038166666666666666,300.0,101325.0,1.1703342768993354,1.4260285173673405e-14,3.0965137123838684e-57
0.00038500000000000003,300.0,101325.0,1.1703342768993354,-2.2918315457689415e-15,3.0965137123838684e-57
0.0003883333333333333,300.0,101325.0,1.1703342768993354,-2.2918315457689415e-15,3.0965137123838684e-57
0.0003916666666666667,300.0,101325.0,1.1703342768993354,-1.348419276782219e-14,3.0965137123838684e-57
0.00039499999999999995,300.0,101325.0,1.1703342768993354,2.2420766680034156e-14,3.0965137123838684e-57
0.00039833333333333333,300.0,101325.0,1.1703342768993354,-1.301354195099112e-14,3.0965137123838684e-57
0.0004016666666666667,300.0,101325.0,1.1703342768993354,1.349634132508376e-14,3.0965137123838684e-57
0.000405,300.0,101325.0,1.1703342768993354,-2.0371835962390574e-15,3.0965137123838684e-57
0.00040833333333333336,300.0,101325.0,1.1703342768993354,-2.2918315457689415e-15,3.0965137123838684e-57
0.0004116666666666666,300.0,101325.0,1.1703342768993354,-1.5024229022263057e-14,3.0965137123838684e-57
0.000415,300.0,101325.0,1.1703342768993354,-2.2918315457689415e-15,3.0965137123838684e-57
0.00041833333333333333,300.0,101325.0,1.1703342768993354,-5.093763610190799e-15,3.0965137123838684e-57
0.00042166666666666665,300.0,101325.0,1.1703342768993354,3.0901975480255165e-14,3.0965137123838684e-57
0.00042500000000000003,300.0,101325.0,1.1703342768993354,-2.0371835962390574e-15,3.0965137123838684e-57
0.0004283333333333333,300.0,101325.0,1.1703342768993354,-2.2918315457689415e-15,3.0965137123838684e-57
0.0004316666666666667,300.0,101325.0,1.1703342768993354,-1.4260285173673405e-14,3.0965137123838684e-57
0.000435,300.0,101325.0,1.1703342768993354,-1.4260285173673405e-14,3.0965137123838684e-57
0.0004383333333333333,300.0,101325.0,1.1703342768993354,-2.2918315457689415e-15,3.0965137123838684e-57
0.0004416666666666667,300.0,101325.0,1.1703342768993354,-5.004868321557847e-16,3.0965137123838684e-57
0.000445,300.0,101325.0,1.1703342768993354,3.51461779804044e-14,3.0965137123838684e-57
0.00044833333333333335,300.0,101325.0,1.1703342768993354,-5.228659112443761e-16,3.0965137123838684e-57
0.0004516666666666666,300.0,101325.0,1.1703342768993354,-2.0371835962390574e-15,3.0965137123838684e-57
0.000455,300.0,101325.0,1.1703342768993354,-2.5210147003458353e-14,3.0965137123838684e-57
0.0004583333333333334,300.0,101325.0,1.1703342768993354,-2.0371835962390574e-15,3.0965137123838684e-57
0.00046166666666666665,300.0,101325.0,1.1703342768993354,-1.055560384916187e-15,3.0965137123838684e-57
0.000465,300.0,101325.0,1.1703342768993354,3.471602402753877e-14,3.0965137123838684e-57
0.0004683333333333333,300.0,101325.0,1.1703342768993354,-1.0705089617383628e-15,3.0965137123838684e-57
0.0004716666666666667,300.0,101325.0,1.1703342768993354,-1.7825356467091756e-15,3.0965137123838684e-57
0.000475,300.0,101325.0,1.1703342768993354,-1.273239747649412e-14,3.0965137123838684e-57
0.0004783333333333333,300.0,101325.0,1.1703342768993354,-1.2987045426024e-14,3.0965137123838684e-57
0.0004816666666666667,300.0,101325.0,1.1703342768993354,-1.7825356467091756e-15,3.0965137123838684e-57
0.00048499999999999997,300.0,101325.0,1.1703342768993354,-1.273239747649412e-14,3.0965137123838684e-57
0.0004883333333333333,300.0,101325.0,1.1703342768993354,-1.5685354696566722e-15,3.0965137123838684e-57
0.0004916666666666667,300.0,101325.0,1.1703342768993354,3.370234330204225e-14,3.0965137123838684e-57
0.000495,300.0,101325.0,1.1703342768993354,-1.3214059392698237e-15,3.0965137123838684e-57
0.0004983333333333333,300.0,101325.0,1.1703342768993354,-1.2477749526964232e-14,3.0965137123838684e-57
