r_m,T_K,p_Pa,rho_kg_m3,u_m_s,sigma_S_m
9.833333333333333e-05,504.4509184150301,103673.11984629044,0.7121285847052458,1.2568453653005662,2.9401622112712774e-39
0.00010166666666666667,456.88185738819266,103114.33060722672,0.7820368277794749,0.9036960975023152,1.5029110774856468e-42
0.000105,419.3321149722569,102677.47417114062,0.848456947060404,0.6512890404140654,1.8316917431740773e-45
0.00010833333333333333,389.97379107789186,102339.13985773824,0.9093259525761499,0.47064924438444333,5.715242748603756e-48
0.00011166666666666667,367.2400432803204,102079.45778860795,0.9631677352443503,0.3409437114216548,4.573940809892671e-50
0.000115,349.8056715199471,101881.87076531052,1.0092155385436745,0.24739710126980705,8.900696959080071e-52
0.00011833333333333333,336.5645181720645,101732.80262270599,1.0473859352342698,0.17961433691193704,3.8463667032215552e-53
0.00012166666666666668,326.6052492381076,101621.27810229872,1.0781413244009697,0.1303001042394252,3.3060194831425346e-54
0.000125,319.18673095980046,101538.53541878804,1.1023014294005635,0.09432081065306325,5.03747606839628e-55
0.00012833333333333333,313.713962355737,101477.6587946614,1.120858968919607,0.06803896422492536,1.2195608419521833e-55
0.00013166666666666665,309.7153115551192,101433.24649984215,1.1348333362999234,0.048851853388211,4.254083246344216e-56
0.000135,306.8216024620104,101401.12118624146,1.1451735222677557,0.034876765674405535,1.967270674540768e-56
0.00013833333333333333,304.7474030542765,101378.08348570322,1.1527060338447825,0.024737619307360424,1.126451888944573e-56
0.00014166666666666668,303.27468604977355,101361.70643896915,1.1581165677370795,0.017420185368190972,7.563474840042155e-57
0.000145,302.2388782960027,101350.16665115098,1.1619533045572001,0.012172839466502794,5.708471864531435e-57
0.00014833333333333332,301.5171950598748,101342.10744230705,1.1646418550610993,0.008437239963739428,4.689397257587992e-57
0.00015166666666666665,301.01907189488537,101336.52926778265,1.1665048985944773,0.00579892650938563,4.093026263788954e-57
0.000155,300.67845740616355,101332.7029976026,1.1677822558389235,0.003951280567577247,3.7289961179905426e-57
0.00015833333333333332,300.4477093842118,101330.10207621865,1.1686491405600874,0.0026687181394432348,3.5007426037987354e-57
0.00016166666666666668,300.2928375798213,101328.35006933264,1.1692316440423969,0.0017864639174960872,3.3553387968148034e-57
0.000165,300.1898520581856,101327.18058545151,1.169619274346194,0.0011851681809198307,3.2619670530335844e-57
0.00016833333333333332,300.1220007154752,101326.40701740242,1.1698747720863987,0.0007791815481491057,3.2018565242260153e-57
0.00017166666666666667,300.0777085005973,101325.89997169578,1.1700415950988985,0.0005076415267614296,3.1632088250864727e-57
0.000175,300.049060747329,101325.57063486999,1.1701495047606798,0.0003277389400055865,3.1384576272203907e-57
0.00017833333333333335,300.0307014984625,101325.35866227026,1.1702186602216431,0.00020967564508260185,3.1226962249073456e-57
0.00018166666666666667,300.0190434227424,101325.22346497647,1.1702625712800543,0.0001329279542830072,3.1127284072855934e-57
0.000185,300.0117082141656,101325.13801570878,1.1702901972366455,8.350917903246072e-05,3.106472833958698e-57
0.00018833333333333332,300.0071350444018,101325.08449715092,1.170307418623302,5.19881077937348e-05,3.1025790669502146e-57
0.00019166666666666667,300.0043098604741,101325.05128017977,1.1703180560193243,3.207220204555054e-05,3.100176018694888e-57
0.000195,300.0025804198262,101325.03084967086,1.1703245666996032,1.9607038731540887e-05,3.0987059023077347e-57
0.00019833333333333335,300.00153136341856,101325.01839690476,1.1703285153392726,1.1878384794211016e-05,3.0978144880429995e-57
0.00020166666666666667,300.00090079716256,101325.01087506834,1.17033088837446,7.131299885407865e-06,3.0972788015232657e-57
0.000205,300.0005252144832,101325.00637253269,1.1703323015666813,4.242772123349148e-06,3.096959776788767e-57
0.00020833333333333332,300.0003035340509,101325.00370156005,1.170333135522584,2.501521869950811e-06,3.096771494716406e-57
0.00021166666666666667,300.0001738286993,101325.00212946096,1.170333623201259,1.4616349323776443e-06,3.096661336628622e-57
0.000215,300.00009869844666,101325.00121536118,1.1703339058043616,8.464198787053447e-07,3.096597530893245e-57
0.00021833333333333335,300.00005554676983,101325.00068753451,1.1703340680888106,4.861272419398041e-07,3.0965608843207793e-57
0.00022166666666666667,300.0000309868705,101325.00038578056,1.1703341604388116,2.765029699939717e-07,3.096540027101064e-57
0.000225,300.00001713331085,101325.00021433832,1.1703342125171348,1.5571785646139303e-07,3.096528262263652e-57
0.00022833333333333332,300.00000935399606,101325.00011673896,1.1703342416206157,8.71012866357298e-08,3.096521655956219e-57
0.00023166666666666667,300.000005050294,101325.0000625442,1.1703342577383338,4.814917512459837e-08,3.096518001209498e-57
0.000235,300.00000271858426,101325.00003384687,1.1703342665839633,2.6380644206100965e-08,3.0965160210552476e-57
0.00023833333333333334,300.00000143818204,101325.00001769746,1.1703342713949536,1.4275739630799908e-08,3.09651493372803e-57
0.00024166666666666667,300.0000007537986,101325.00000919061,1.1703342739880107,7.650331482331709e-09,3.096514352536578e-57
0.000245,300.0000003625444,101325.00000378709,1.170334275373005,3.911784405862036e-09,3.096514020311508e-57
0.00024833333333333337,300.00000018779843,101325.00000196173,1.1703342761061204,1.8857353759523722e-09,3.0965138718907496e-57
0.00025166666666666664,300.00000009641894,101325.00000100718,1.1703342764907456,9.789457531373413e-10,3.096513794277184e-57
0.000255,300.0000000490651,101325.00000051252,1.1703342766907312,5.064368710001775e-10,3.0965137540572534e-57
0.0002583333333333333,300.00000002474695,101325.00000025851,1.1703342767937712,2.596990643033083e-10,3.096513733402782e-57
0.00026166666666666667,300.0000000123712,101325.00000012924,1.1703342768463851,1.3200891399157364e-10,3.096513722891521e-57
0.00026500000000000004,300.0000000061297,101325.00000006403,1.1703342768730092,6.648565219366402e-11,3.0965137175900824e-57
0.0002683333333333333,300.0000000030103,101325.00000003145,1.1703342768863616,3.318432633858486e-11,3.096513714941123e-57
0.0002716666666666667,300.00000000146525,101325.0000000153,1.1703342768929976,1.6420000868853807e-11,3.0965137136281283e-57
0.00027499999999999996,300.0000000007069,101325.00000000738,1.1703342768962668,8.042357414540246e-12,3.096513712984348e-57
0.00027833333333333334,300.00000000033805,101325.00000000354,1.1703342768978624,3.92110786997468e-12,3.096513712670951e-57
0.00028166666666666666,300.0000000001602,101325.00000000166,1.1703342768986338,1.878886156002227e-12,3.096513712520017e-57
0.000285,300.00000000007526,101325.00000000079,1.1703342768990062,8.873075091472516e-13,3.096513712447498e-57
0.00028833333333333337,300.000000000035,101325.00000000036,1.1703342768991807,4.373857420077324e-13,3.096513712413791e-57
0.00029166666666666664,300.00000000001614,101325.00000000017,1.1703342768992633,1.948438334037339e-13,3.0965137123975096e-57
0.000295,300.0000000000074,101325.00000000007,1.1703342768993044,8.30409520127681e-14,3.096513712390117e-57
0.0002983333333333333,300.00000000000335,101325.00000000004,1.1703342768993228,4.22016973241214e-14,3.0965137123867724e-57
0.00030166666666666666,300.00000000000153,101325.00000000003,1.1703342768993297,2.4191555205338925e-14,3.0965137123852765e-57
0.00030500000000000004,300.0000000000007,101325.0,1.1703342768993328,1.7570708517561902e-14,3.0965137123845724e-57
0.0003083333333333333,300.0000000000003,101325.0,1.1703342768993343,-5.6022548896574125e-15,3.0965137123840444e-57
0.0003116666666666667,300.0000000000001,101325.0,1.170334276899335,-1.5278876971792938e-15,3.0965137123840444e-57
0.00031499999999999996,300.00000000000006,101325.0,1.1703342768993352,8.658030284015995e-15,3.0965137123838684e-57
0.00031833333333333334,300.0,101325.0,1.1703342768993354,-1.5278876971792932e-15,3.0965137123838684e-57
0.00032166666666666666,300.0,101325.0,1.1703342768993354,-9.421974132605641e-15,3.0965137123838684e-57
0.000325,300.0,101325.0,1.1703342768993354,8.14873438495623e-15,3.0965137123838684e-57
0.00032833333333333336,300.0,101325.0,1.1703342768993354,-1.5278876971792932e-15,3.0965137123838684e-57
0.00033166666666666663,300.0,101325.0,1.1703342768993354,-1.2732397476494109e-15,3.0965137123838684e-57
0.000335,300.0,101325.0,1.1703342768993354,7.894086435426348e-15,3.0965137123838684e-57
0.00033833333333333334,300.0,101325.0,1.1703342768993354,-9.16732618307576e-15,3.0965137123838684e-57
0.00034166666666666666,300.0,101325.0,1.1703342768993354,-1.2732397476494109e-15,3.0965137123838684e-57
0.00034500000000000004,300.0,101325.0,1.1703342768993354,-1.2732397476494109e-15,3.0965137123838684e-57
0.0003483333333333333,300.0,101325.0,1.1703342768993354,7.894086435426348e-15,3.0965137123838684e-57
0.0003516666666666667,300.0,101325.0,1.1703342768993354,-1.2732397476494109e-15,3.0965137123838684e-57
0.00035499999999999996,300.0,101325.0,1.1703342768993354,-1.2732397476494109e-15,3.0965137123838684e-57
0.00035833333333333333,300.0,101325.0,1.1703342768993354,2.5464794952988217e-16,3.0965137123838684e-57
0.0003616666666666667,300.0,101325.0,1.1703342768993354,-1.2732397476494109e-15,3.0965137123838684e-57
0.000365,300.0,101325.0,1.1703342768993354,-1.2732397476494109e-15,3.0965137123838684e-57
0.00036833333333333336,300.0,101325.0,1.1703342768993354,7.384790536366584e-15,3.0965137123838684e-57
0.00037166666666666663,300.0,101325.0,1.1703342768993354,-1.2732397476494109e-15,3.0965137123838684e-57
0.000375,300.0,101325.0,1.1703342768993354,-1.0185917981195287e-15,3.0965137123838684e-57
0.00037833333333333333,300.0,101325.0,1.1703342768993354,-8.14873438495623e-15,3.0965137123838684e-57
0.00038166666666666666,300.0,101325.0,1.1703342768993354,7.1301425868367e-15,3.0965137123838684e-57
0.00038500000000000003,300.0,101325.0,1.1703342768993354,-1.14591577288447e-15,3.0965137123838684e-57
0.0003883333333333333,300.0,101325.0,1.1703342768993354,-1.14591577288447e-15,3.0965137123838684e-57
0.0003916666666666667,300.0,101325.0,1.1703342768993354,-7.894086435426348e-15,3.0965137123838684e-57
0.00039499999999999995,300.0,101325.0,1.1703342768993354,1.3496341325083756e-14,3.0965137123838684e-57
0.00039833333333333333,300.0,101325.0,1.1703342768993354,-7.639438485896464e-15,3.0965137123838684e-57
0.0004016666666666667,300.0,101325.0,1.1703342768993354,6.748170662541878e-15,3.0965137123838684e-57
0.000405,300.0,101325.0,1.1703342768993354,-1.0185917981195287e-15,3.0965137123838684e-57
0.00040833333333333336,300.0,101325.0,1.1703342768993354,-1.14591577288447e-15,3.0965137123838684e-57
0.0004116666666666666,300.0,101325.0,1.1703342768993354,-7.512114511131524e-15,3.0965137123838684e-57
0.000415,300.0,101325.0,1.1703342768993354,-1.14591577288447e-15,3.0965137123838684e-57
0.00041833333333333333,300.0,101325.0,1.1703342768993354,-7.384790536366584e-15,3.0965137123838684e-57
0.00042166666666666665,300.0,101325.0,1.1703342768993354,2.024451198762563e-14,3.0965137123838684e-57
0.00042500000000000003,300.0,101325.0,1.1703342768993354,-1.0185917981195287e-15,3.0965137123838684e-57
0.0004283333333333333,300.0,101325.0,1.1703342768993354,-1.14591577288447e-15,3.0965137123838684e-57
0.0004316666666666667,300.0,101325.0,1.1703342768993354,-7.1301425868367e-15,3.0965137123838684e-57
0.000435,300.0,101325.0,1.1703342768993354,-7.1301425868367e-15,3.0965137123838684e-57
0.0004383333333333333,300.0,101325.0,1.1703342768993354,-1.14591577288447e-15,3.0965137123838684e-57
0.0004416666666666667,300.0,101325.0,1.1703342768993354,-1.0185917981195287e-15,3.0965137123838684e-57
0.000445,300.0,101325.0,1.1703342768993354,1.9098596214741168e-14,3.0965137123838684e-57
0.00044833333333333335,300.0,101325.0,1.1703342768993354,-1.0185917981195287e-15,3.0965137123838684e-57
0.0004516666666666666,300.0,101325.0,1.1703342768993354,-1.0185917981195287e-15,3.0965137123838684e-57
0.000455,300.0,101325.0,1.1703342768993354,-1.2605073501729165e-14,3.0965137123838684e-57
0.0004583333333333334,300.0,101325.0,1.1703342768993354,-1.0185917981195287e-15,3.0965137123838684e-57
0.00046166666666666665,300.0,101325.0,1.1703342768993354,-1.0185917981195287e-15,3.0965137123838684e-57
0.000465,300.0,101325.0,1.1703342768993354,1.833465236615152e-14,3.0965137123838684e-57
0.0004683333333333333,300.0,101325.0,1.1703342768993354,-1.0185917981195287e-15,3.0965137123838684e-57
0.0004716666666666667,300.0,101325.0,1.1703342768993354,-8.912678233545876e-16,3.0965137123838684e-57
0.000475,300.0,101325.0,1.1703342768993354,-6.366198738247054e-15,3.0965137123838684e-57
0.0004783333333333333,300.0,101325.0,1.1703342768993354,-6.493522713011998e-15,3.0965137123838684e-57
0.0004816666666666667,300.0,101325.0,1.1703342768993354,-8.912678233545876e-16,3.0965137123838684e-57
0.00048499999999999997,300.0,101325.0,1.1703342768993354,-6.366198738247054e-15,3.0965137123838684e-57
0.0004883333333333333,300.0,101325.0,1.1703342768993354,-1.0185917981195287e-15,3.0965137123838684e-57
0.0004916666666666667,300.0,101325.0,1.1703342768993354,1.7316060568031988e-14,3.0965137123838684e-57
0.000495,300.0,101325.0,1.1703342768993354,-8.912678233545876e-16,3.0965137123838684e-57
0.0004983333333333333,300.0,101325.0,1.1703342768993354,-6.238874763482114e-15,3.0965137123838684e-57
