G_length_S_m,Rsp_ohm,Ez_V_m,PJ_volume_W,PJ_circuit_W,joule_closure_relative,time_s,accepted_steps,rejected_steps,T_axis_K,T_max_K,T_min_K,p_axis_Pa,p_min_Pa,rho_axis_kg_m3,rho_min_kg_m3,sigma_axis_S_m,sigma_max_S_m,channel_radius_m,outward_velocity_max_m_s,internal_energy_J,kinetic_energy_J,total_energy_J,cumulative_Joule_J,conduction_boundary_loss_J,hydro_boundary_loss_J,radiation_loss_J,energy_residual_J,mass_residual_kg
2.224297268390387e-06,449.58019515244473,33623.17898665594,2.514608466650456,2.514608466650456,0.0,5.293575684916334e-09,54,0,8595.672113905817,8595.672113905817,300.0,156734.26131384715,101325.0,0.03260078548192648,0.03260078548192648,1454.406279300525,1454.406279300525,7.849946986741721e-05,128.32303052434796,0.00020825836929668482,3.461923773670624e-09,0.0002082618312204585,7.669058466759854e-09,0.0,-9.61049209865313e-24,0.0,-7.295417327465721e-21,-1.0342911266886555e-25
2.2053748549184918e-06,453.43765381643425,33837.43664939301,2.5250927208290586,2.5250927208290594,3.517409132637756e-16,5.391231720588063e-09,55,0,8573.30829165601,8573.30829165601,300.0,155835.6726669165,101325.0,0.03253885858657549,0.03253885858657549,1432.4724416829058,1432.4724416829058,7.85484872157879e-05,130.07393595188123,0.00020825851590097145,3.560886181144456e-09,0.00020826207678715258,7.914625160879505e-09,0.0,-9.971861959085111e-24,0.0,-3.1805140247272364e-20,-1.034302984766102e-25
2.186856139390537e-06,457.27745048592624,34028.35783202116,2.5322244416679665,2.532224441667967,1.7537513758359536e-16,5.488787863892726e-09,56,0,8551.338276227694,8551.338276227694,300.0,154954.7010965309,101325.0,0.03247856685098455,0.03247856685098455,1411.0095694155966,1411.0095694155966,7.859671341504734e-05,131.77620305979323,0.00020825866282525658,3.6603002033116907e-09,0.0002082623231254599,8.160963468210264e-09,0.0,-1.0339521916553416e-23,0.0,-5.247675141492999e-20,-3.3928355701991717e-29
2.1687294920038946e-06,461.0994610840125,34195.84580509247,2.53601656262314,2.5360165626231406,1.7511289807615328e-16,5.586245454017572e-09,57,0,8529.760282949686,8529.760282949686,300.0,154091.83358259776,101325.0,0.03242003305512919,0.03242003305512919,1390.0143981257934,1390.0143981257934,7.864415241171033e-05,133.4300324247102,0.000208258809746584,3.760163367689799e-09,0.0002082625699099517,8.40774795995046e-09,0.0,-1.071345666565354e-23,0.0,2.1730433604743397e-21,-1.0343273196330274e-25
2.1509835000865245e-06,464.9036126775377,34339.90039511772,2.5365016037518564,2.536501603751856,1.7507941220821222e-16,5.683606176893509e-09,58,0,8508.57174956451,8508.57174956451,300.0,153247.50024761257,101325.0,0.032363373516999534,0.032363373516999534,1369.4826738512052,1369.4826738512052,7.869080978341442e-05,135.0356842485692,0.0002082589563427675,3.8604755899256454e-09,0.0002082628168183574,8.654656365712795e-09,0.0,-1.1093652640794049e-23,0.0,-3.823676411994131e-20,-1.0343397954751266e-25
2.1336069789527874e-06,468.6898805003056,34460.61784902282,2.533731219604636,2.5337312196046358,1.752708442055501e-16,5.780872063970238e-09,59,0,8487.769420819304,8487.769420819304,300.0,152422.07699482812,101325.0,0.03230869808464971,0.03230869808464971,1349.4092629573024,1349.4092629573024,7.873669256258736e-05,136.59347343621997,0.00020825910229443253,3.9612390034467755e-09,0.00020826306353343598,8.901371444273266e-09,0.0,-1.1480098128382373e-23,0.0,-2.9030630347713696e-20,-1.034352476390229e-25
2.1165889813340308e-06,472.4582849192223,34558.190295361106,2.5277755827577,2.5277755827577,0.0,5.878045488979804e-09,60,0,8467.349428687352,8467.349428687352,300.0,151615.88824174218,101325.0,0.03225611016936294,0.03225611016936294,1329.7882573120005,1329.7882573120005,7.878180906926257e-05,138.10376483509887,0.00020825924728698866,4.062457787983926e-09,0.00020826330974477663,9.147582784935914e-09,0.0,-1.1872783370050022e-23,0.0,-4.251737574001993e-20,-1.0343653620581214e-25
2.099918805377982e-06,476.20888838128275,34632.90482353068,2.5187226147601622,2.518722614760162,1.7631525093220703e-16,5.9751291629573405e-09,61,0,8447.307367788171,8447.307367788171,300.0,150829.20970710402,101325.0,0.032205706815044186,0.032205706815044186,1310.613073967274,1310.613073967274,7.882616875394832e-05,139.5669686527013,0.00020825939101251883,4.164137998370088e-09,0.0002082635551505172,9.392988525500739e-09,0.0,-1.227170065708349e-23,0.0,-3.809897582504869e-20,-4.0268653456337317e-29
2.0835860010904515e-06,479.9417924082072,34685.14220538122,2.5066770780075642,2.506677078007564,1.7716251277290472e-16,6.072126127649298e-09,62,0,8427.638365785464,8427.638365785464,300.0,150062.27121764125,101325.0,0.03215757879931539,0.03215757879931539,1291.8765488671777,1291.8765488671777,7.886978205098248e-05,140.9835360614654,0.000208259533171571,4.266287394740187e-09,0.00020826379945896572,9.637296974033465e-09,0.0,-1.267684441580056e-23,0.0,-4.505100683670305e-20,-1.034391746710513e-25
2.0675803762476804e-06,483.6571344398403,34715.375264767776,2.491759541952035,2.491759541952035,0.0,6.1690397475023694e-09,63,0,8408.337148671337,8408.337148671337,300.0,149315.2595051363,101325.0,0.03211181076184142,0.03211181076184142,1273.5710242865805,1273.5710242865805,7.891266024257014e-05,142.3539550005164,0.00020825967347484,4.3689152751964595e-09,0.0002082640423901152,9.880228123465898e-09,0.0,-1.3088211283955135e-23,0.0,3.0772585572141564e-21,-4.2947971050181336e-29
2.0518919993432543e-06,487.3550851214725,34724.16695840236,2.474105242288518,2.474105242288519,3.589897489075972e-16,6.265873700341069e-09,64,0,8389.398100966786,8389.398100966786,300.0,148588.3209695303,101325.0,0.03206848135563067,0.03206848135563067,1255.6884298779553,1255.6884298779553,7.895481533342064e-05,143.67874617897849,0.00020825981164472934,4.4720323117869935e-09,0.00020826428367704114,1.012151504943666e-08,0.0,-1.3505800177995468e-23,0.0,-3.566995328488881e-20,-4.4318257282808675e-29
2.0365112030054278e-06,491.0358452849301,34712.168133154635,2.453862845400252,2.4538628454002516,1.8097556295067778e-16,6.362631967040689e-09,65,0,8370.815320903006,8370.815320903006,300.0,147881.5643864218,101325.0,0.032027663417279285,0.032027663417279285,1238.2203572852084,1238.2203572852084,7.89962599358613e-05,144.95845928734653,0.0002082599474167853,4.5756503907327475e-09,0.00020826452306717602,1.036090518431294e-08,0.0,-1.392961235193374e-23,0.0,-2.6647490975334318e-20,-4.570896473565436e-29
2.0214285853919574e-06,494.6996432258817,34680.115023014514,2.4311931380560043,2.431193138056004,1.826630730807174e-16,6.4593188202865996e-09,66,0,8352.582670745544,8352.582670745544,300.0,147195.06354248693,101325.0,0.03198942415250982,0.03198942415250982,1221.1581284198544,1221.1581284198544,7.903700716506804e-05,146.19366941775837,0.00020826008054099533,4.679782457503114e-09,0.00020826476032345282,1.0598161461131748e-08,0.0,-1.4359651447794523e-23,0.0,-4.604034329512336e-20,-1.034446966744882e-25
2.0066350106880924e-06,498.3467320532255,34628.82648804584,2.4062676582598925,2.406267658259893,1.8455520038498477e-16,6.555938812590607e-09,67,0,8334.693822458787,8334.693822458787,300.0,146528.85978478103,101325.0,0.031953825333516636,0.031953825333516636,1204.4928575667816,1204.4928575667816,7.907707054400963e-05,147.38497369338,0.0002082602107829478,4.7844423673121635e-09,0.0002082649952253151,1.0833063323420274e-08,0.0,-1.479592353802129e-23,0.0,-5.0064186066671515e-20,1.0334902487004711e-25
1.9921216086156722e-06,501.9773871610686,34559.20101673095,2.3792672846667346,2.379267284666734,1.8664956758410876e-16,6.652496763723508e-09,68,0,8317.142298929039,8317.142298929039,300.0,145882.96447291513,101325.0,0.031920923505026094,0.031920923505026094,1188.2155075371145,1188.2155075371145,7.911646391763615e-05,148.5329881062929,0.0002082603379248486,4.889644741503776e-09,0.0002082652275695901,1.1065407598379215e-08,0.0,-1.523843716026102e-23,0.0,-4.4836681061717164e-21,-1.0344758034304455e-25
1.9778797730227093e-06,505.59190383535935,34472.21350896064,2.350380801576951,2.3503808015769505,1.8894351483474846e-16,6.748997747802357e-09,69,0,8299.921510976423,8299.921510976423,300.0,145257.36132500434,101325.0,0.0318907701961885,0.0318907701961885,1172.3169401238088,1172.3169401238088,7.915520137584345e-05,149.63834456127836,0.00020826046176639418,4.995404830288062e-09,0.00020826545717122447,1.1295009232736167e-08,0.0,-1.5687203345402827e-23,0.0,1.5807713788819406e-21,-1.0344905293518946e-25
1.9639011596664477e-06,509.1905949940178,34368.91185574304,2.3198034562317718,2.319803456231771,3.828679612120499e-16,6.845447080005684e-09,70,0,8283.024790443405,8283.024790443405,300.0,144652.0086524524,101325.0,0.03186341213585396,0.03186341213585396,1156.7879611899607,1156.7879611899607,7.919329718459942e-05,150.70168812053348,0.00020826058212550125,5.101738381932052e-09,0.00020826568386388318,1.1521701891471784e-08,0.0,-1.6142235638624193e-23,0.0,-3.01172447264433e-20,-1.0345054608909202e-25
1.950177683254605e-06,512.7737890688626,34250.41333033414,2.287735524526178,2.2877355245261777,1.9411737287335243e-16,6.941850303162379e-09,71,0,8266.445419603748,8266.445419603748,300.0,144066.8414785092,101325.0,0.03183889146891528,0.03183889146891528,1141.6193606948002,1141.6193606948002,7.923076572472469e-05,151.72367444476149,0.00020826069883889473,5.208661518720707e-09,0.00020826590750041345,1.1745338421742567e-08,0.0,-1.660355011448718e-23,0.0,-2.673122861312707e-20,-1.0345205985749968e-25
1.9367015138368325e-06,516.3418280284621,34117.90080429757,2.2543809006070377,2.254380900607038,1.9698943054853e-16,7.0382131742639065e-09,72,0,8250.176657168204,8250.176657168204,300.0,143501.77353877798,101325.0,0.03181724597181298,0.03181724597181298,1126.8019480041858,1126.8019480041858,7.926762143775644e-05,152.70496742462075,0.00020826081176255715,5.316190619747359e-09,0.0002082661279531769,1.196579118520687e-08,0.0,-1.7071165386307494e-23,0.0,-5.210297997662535e-20,-5.60177323621593e-29
1.9234650726253583e-06,519.8950655418397,33972.6188006604,2.2199457249553425,2.2199457249553425,0.0,7.134541651022539e-09,73,0,8234.211761148394,8234.211761148394,300.0,142956.6991625411,101325.0,0.03179850926545125,0.03179850926545125,1112.3265828268923,1112.3265828268923,7.930387877834276e-05,153.64623699545137,0.00020826092077204454,5.424342210597773e-09,0.00020826634511425513,1.21829522633961e-08,0.0,-1.754510261040377e-23,0.0,-4.80857521051754e-21,-1.034551494904877e-25
1.910461027327525e-06,523.433865279557,33815.869395297574,2.1846370646062274,2.1846370646062274,0.0,7.230841878514887e-09,74,0,8218.544008843617,8218.544008843617,300.0,142431.49503572696,101325.0,0.0317827110241083,0.0317827110241083,1098.1842021252905,1098.1842021252905,7.93395521726176e-05,154.54815712775974,0.00020826102576267355,5.533132859877093e-09,0.00020826655889553342,1.2396733541729966e-08,0.0,-1.802538548548294e-23,0.0,-4.141676068253941e-20,1.0333842763600053e-25
1.8976822870533377e-06,526.958599351617,33649.00797639047,2.14866165802844,2.1486616580284394,2.066817770916749e-16,7.327120176058897e-09,75,0,8203.166714188314,8203.166714188314,300.0,141926.02184655934,101325.0,0.03176987717907583,0.03176987717907583,1084.3658433264534,1084.3658433264534,7.937465598206324e-05,155.41140398637785,0.00020826112664958817,5.642579082594922e-09,0.00020826676922867078,1.2607066679061797e-08,0.0,-1.8512040247986994e-23,0.0,-1.8686324104344714e-20,-1.0345832242288963e-25
1.8851219967541212e-06,530.4696469097704,33473.438873575615,2.1122247362318705,2.11222473623187,2.102471400094959e-16,7.42338302422442e-09,76,0,8188.073242726143,8188.073242726143,300.0,141440.1258171911,101325.0,0.03176003011602278,0.03176003011602278,1070.862664184787,1070.862664184787,7.940920447229786e-05,156.23665424854585,0.0002082612233677116,5.752697250122953e-09,0.0002082669760649617,1.281390297000767e-08,0.0,-1.9005095663033366e-23,0.0,-3.136418722774746e-20,-1.0345994034677794e-25
1.8727735297205446e-06,533.9673933501292,33290.610891085846,2.075528931735688,2.0755289317356875,2.1396435533119128e-16,7.519637052295601e-09,77,0,8173.256548796469,8173.256548796469,300.0,140973.6674010188,101325.0,0.03175319866203309,0.03175319866203309,1057.6654473117626,1057.6654473117626,7.944321275862135e-05,157.0245835751174,0.00020826131587159654,5.863503504209567e-09,0.00020826717937510075,1.3017213109061577e-08,0.0,-1.9504583012694667e-23,0.0,-4.3166899695003724e-20,-6.400280744260186e-29
1.8606304816141992e-06,537.4522291672041,33102.01257223482,2.0387732655426403,2.0387732655426394,4.3564354835883505e-16,7.615889054563792e-09,78,0,8158.710204585576,8158.710204585576,300.0,140526.47494556097,101325.0,0.031749399988855107,0.031749399988855107,1044.765696250778,1044.765696250778,7.947669470163247e-05,157.77586544749644,0.00020826140413519672,5.975013719483641e-09,0.0002082673791489162,1.3216986924506697e-08,0.0,-2.0010536231033437e-23,0.0,-5.100742349399966e-20,-6.566305449260159e-29
1.8486866667166935e-06,540.9245482232103,32909.16753641666,2.0021522622653074,2.002152262265308,2.2180591267699287e-16,7.712145953275161e-09,79,0,8144.427923083907,8144.427923083907,300.0,140098.35949544262,101325.0,0.03174864626026177,0.03174864626026177,1032.1551437080852,1032.1551437080852,7.950966388288247e-05,158.49116967584047,0.0002082614881515066,6.087243401308921e-09,0.00020826757539490793,1.341323291622348e-08,0.0,-2.0522991762006582e-23,0.0,-3.4247602377981184e-20,-1.03464921207516e-25
1.8369361118153435e-06,544.3847467355599,32713.629674783104,1.9658551657008503,1.9658551657008505,1.1295064295637965e-16,7.808414781234036e-09,80,0,8130.403459204424,8130.403459204424,300.0,139689.1213297592,101325.0,0.03175094681580746,0.03175094681580746,1019.82564780998,1019.82564780998,7.954213380639667e-05,159.17116122838868,0.0002082615679321463,6.200207613316682e-09,0.0002082677681397596,1.3605977767906971e-08,0.0,-2.10419885086962e-23,0.0,-3.589917387738372e-20,-6.904768678494623e-29
1.8253730498847315e-06,547.8332223997434,32516.978224545957,1.9300652637018518,1.9300652637018518,0.0,7.904702670674834e-09,81,0,8116.630637055661,8116.630637055661,300.0,139298.55156359237,101325.0,0.03175630832289492,0.03175630832289492,1007.7692193076601,1007.7692193076601,7.957411784242995e-05,159.8164992313448,0.00020826164350688632,6.313920918143365e-09,0.00020826795742780445,1.3795265812758597e-08,0.0,-2.1567567810073923e-23,0.0,-4.082142410137561e-20,-7.077233533549467e-29
1.8139919137374113e-06,551.2703736036375,32320.81274874235,1.8949593280526211,1.8949593280526214,1.1717644892844124e-16,8.001016842598981e-09,82,0,8103.103366802118,8103.103366802118,300.0,138926.4334080317,101325.0,0.031764734922333185,0.031764734922333185,995.9780383751109,995.9780383751109,7.960562919262486e-05,160.4278360795948,0.00020826171492311832,6.4283973237483155e-09,0.00020826814332044208,1.3981158450391602e-08,0.0,-2.2099773416199967e-23,0.0,-4.639880799681425e-20,-1.0347009529673015e-25
1.8027873297055986e-06,554.6965987182213,32126.748026924066,1.8607071706776002,1.8607071706776,1.1933344935956308e-16,8.097364596384127e-09,83,0,8089.81565539894,8089.81565539894,300.0,138572.5432072419,101325.0,0.03177622836624857,0.03177622836624857,984.4444651331044,984.4444651331044,7.963668086776113e-05,161.0058166487009,0.00020826178224528204,6.54365023481841e-09,0.00020826832589551685,1.4163733525163683e-08,0.0,-2.2638651461012855e-23,0.0,-4.959557276176396e-20,-1.0347186358409702e-25
1.7917541113682376e-06,558.1122954624448,31936.40886141467,1.827471315818873,1.8274713158188731,1.2150374290582786e-16,8.193753299827427e-09,84,0,8076.7616135457465,8076.7616135457465,300.0,138236.6513176746,101325.0,0.031790788147639755,0.031790788147639755,973.16104618001,973.16104618001,7.966728567327741e-05,161.55107760242475,0.00020826184555425932,6.659692409202285e-09,0.0002082685052466685,1.4343084676832948e-08,0.0,-2.318425043376585e-23,0.0,-5.870337690494555e-20,-7.607735654987333e-29
1.7808872533668504e-06,561.517860330267,31751.424804407594,1.7954067863789516,1.7954067863789518,1.236737025890716e-16,8.290190379495875e-09,85,0,8063.935460221492,8063.935460221492,300.0,137918.52286842585,101325.0,0.03180841162131191,0.03180841162131191,962.1205184675568,962.1205184675568,7.969745619977101e-05,162.06424678778149,0.00020826190494674645,6.776535918971848e-09,0.00020826868148266542,1.4519320673708376e-08,0.0,-2.3736621148596576e-23,0.0,-2.813464255815069e-20,-1.0347546648821686e-25
1.7701819253081188e-06,564.913688080924,31573.424810615157,1.764661000971825,1.7646610009718258,3.7748542887741265e-16,8.38668331161644e-09,86,0,8051.3315255617235,8051.3315255617235,300.0,137617.91842512225,101325.0,0.03182909411606956,0.03182909411606956,951.3158112909539,951.3158112909539,7.972720481691052e-05,162.54594271230522,0.0002082619605346144,6.894192116161044e-09,0.00020826885472673056,1.4692564738875242e-08,0.0,-2.4295816713730226e-23,0.0,-5.1024943664283207e-20,-7.972487685471374e-29
1.7596334657129885e-06,568.3001713057375,31404.031823251105,1.7353737770126405,1.73537377701264,2.5590406846791245e-16,8.48323961319023e-09,87,0,8038.944252597932,8038.944252597932,300.0,137334.59457405843,101325.0,0.03185282903832981,0.03185282903832981,940.740046922762,940.740046922762,7.975654366968909e-05,162.99677409548124,0.0002082620124442678,7.012671602566065e-09,0.00020826902511587037,1.4862953878660584e-08,0.0,-2.4861892498724265e-23,0.0,-2.7158040345463136e-20,-8.158241153983429e-29
1.749237376601707e-06,571.6776998801205,31244.857288173,1.7076774328664783,1.7076774328664786,1.3002725260139497e-16,8.579866833510422e-09,88,0,8026.768198148924,8026.768198148924,300.0,137068.3044362278,101325.0,0.031879607967222806,0.031879607967222806,930.3865402052841,930.3865402052841,7.978548467642585e-05,163.41733948917118,0.00020826206081601102,7.1319842036058454e-09,0.00020826919280021462,1.503063822294987e-08,0.0,-2.5434906100928317e-23,0.0,-6.902222416037408e-20,-1.0348103928127353e-25
1.7389893172213791e-06,575.0466607798584,31097.49562934584,1.681696982825182,1.6816969828251818,1.320360369274169e-16,8.676572546085594e-09,89,0,8014.798033043249,8014.798033043249,300.0,136818.79811840496,101325.0,0.03190942074143382,0.03190942074143382,920.2487973089172,920.2487973089172,7.981403952814148e-05,163.80822696154667,0.00020826210580343163,7.252138946044865e-09,0.00020826935794237766,1.519578038594376e-08,0.0,-2.6014917311359476e-23,0.0,-1.628507703765367e-20,-8.536597487013479e-29
1.7288850989837242e-06,578.4074375953737,30963.51865632152,1.6575504138849948,1.6575504138849944,2.679189761771401e-16,8.773364340801612e-09,90,0,8003.028541965707,8003.028541965707,300.0,136585.8231122442,101325.0,0.0319422555380848,0.0319422555380848,910.3205139464023,910.3205139464023,7.984221968871051e-05,164.17001383859204,0.00020826214757280764,7.373144039158602e-09,0.0002082695207168468,1.5358554855079925e-08,0.0,-2.6601988079170573e-23,0.0,-1.0253863081684805e-20,-8.729240299643406e-29
1.7189206800428618e-06,581.7604102447966,30844.46993852641,1.635349035504722,1.635349035504722,0.0,8.87024981655467e-09,91,0,7991.454622771988,7991.454622771988,300.0,136369.12463821686,101325.0,0.0319780989438768,0.0319780989438768,900.5955729549115,900.5955729549115,7.987003639610986e-05,164.5032664988325,0.00020826218630254776,7.495006859461437e-09,0.00020826968130940721,1.551914741551385e-08,0.0,-2.719618247624628e-23,0.0,-3.553640551815262e-20,-1.0348681877589945e-25
1.7090921557469241e-06,585.105956186997,30741.859223758045,1.6151978945695786,1.6151978945695784,1.3747207427124725e-16,8.967236573962974e-09,92,0,7980.071285600197,7980.071285600197,300.0,136168.44594679904,101325.0,0.03201693601886757,0.03201693601886757,891.068041552318,891.068041552318,7.989750066407451e-05,164.8085402154466,0.0002082622221826697,7.61773393773561e-09,0.00020826983991660742,1.5677754615698255e-08,0.0,-2.779756665971022e-23,0.0,-1.1105400329969857e-20,-1.0348879217241186e-25
1.6993951343660335e-06,588.4446646795033,30657.167925514,1.597196816671047,1.5971968166710468,1.3902144219635196e-16,9.06433220851776e-09,93,0,7968.873651735011,7968.873651735011,300.0,135983.52857739793,101325.0,0.03205875035315509,0.03205875035315509,881.7321682599569,881.7321682599569,7.992462328426863e-05,165.08637904274752,0.00020826225541437245,7.741330899486454e-09,0.00020826999674527193,1.583458328020304e-08,0.0,-2.840620883463306e-23,0.0,-1.3352631515838804e-20,-9.321281634342298e-29
1.6898256103839088e-06,591.7770412846397,30591.82772409892,1.5814400664638264,1.5814400664638262,1.404065886742919e-16,9.161544303978755e-09,94,0,7957.856952373777,7957.856952373777,300.0,135814.11258206522,101325.0,0.032103524116876746,0.032103524116876746,872.5823796375198,872.5823796375198,7.995141482865796e-05,165.3373157423307,0.000208262286209592,7.865802529319583e-09,0.0002082701520121213,1.5989850129615266e-08,0.0,-2.90221792159056e-23,0.0,-5.338878913378662e-20,-9.523407635586588e-29
1.6803801213951322e-06,595.1034455047898,30547.211903651525,1.5680167240421048,1.5680167240421046,1.4160856929678317e-16,9.258880425956134e-09,95,0,7947.016527606969,7947.016527606969,300.0,135659.9367257453,101325.0,0.0321512381037917,0.0321512381037917,863.6132770975971,863.6132770975971,7.997788565144858e-05,165.56187174513863,0.00020826231479063073,7.991152733817095e-09,0.00020827030594336454,1.61437813728245e-08,0.0,-2.9645549989009965e-23,0.0,-2.2419770370574362e-20,-1.0349485618932038e-25
1.6710543866159623e-06,598.4245683499813,30524.654314822685,1.557012479632183,1.557012479632183,0.0,9.356348115780326e-09,96,0,7936.347824016253,7936.347824016253,300.0,135520.7386146626,101325.0,0.032201871768851996,0.032201871768851996,854.8196325529898,854.8196325529898,8.000404589382483e-05,165.7605571461817,0.0002082623413897962,8.117384535991435e-09,0.0002082704587743322,1.6296612340522583e-08,0.0,-3.027639527042099e-23,0.0,-5.84093753068129e-20,-9.934969105915494e-29
1.661845190544562e-06,601.74076724458,30525.409502792038,1.5485083877230676,1.5485083877230679,1.4339257487105154e-16,9.453954884539242e-09,97,0,7925.844647825779,7925.844647825779,300.0,135396.3417454346,101325.0,0.03225543945724592,0.03225543945724592,846.1947479443387,846.1947479443387,8.00299090095325e-05,165.9338707282425,0.000208262366249189,8.244500100240608e-09,0.00020827061074928926,1.6448587297576787e-08,0.0,-3.091479106697239e-23,0.0,-5.255026624328381e-20,-1.0144453836823364e-28
1.6527485332316585e-06,605.0527227180025,30550.680637262376,1.542583071450788,1.542583071450788,0.0,9.551708309320749e-09,98,0,7915.501084093802,7915.501084093802,300.0,135286.590527055,101325.0,0.03231195905401212,0.03231195905401212,837.7322359566626,837.7322359566626,8.005548788562789e-05,166.58990382627366,0.0002082623896204568,8.372500830674914e-09,0.00020827076212128748,1.6599959295779607e-08,0.0,-3.156081590859106e-23,0.0,-4.026893453293807e-20,-1.0356441980914145e-28
1.6437607122066638e-06,608.3610543638993,30601.5944364657,1.5393121820282962,1.5393121820282958,2.8849847031347615e-16,9.649616040697601e-09,99,0,7905.314096665165,7905.314096665165,300.0,135191.21566471062,101325.0,0.03237139622215521,0.03237139622215521,829.4284300079131,829.4284300079131,8.008078960469843e-05,167.3731574889293,0.00020826241176466283,8.501387433611176e-09,0.00020827091315209646,1.6750990104765693e-08,0.0,-3.2214550928212874e-23,0.0,-4.632124162939564e-20,-1.0570960161344399e-28
1.6348783171365686e-06,611.6663176201789,30679.195969572454,1.5387688323290798,1.5387688323290796,1.443001705389007e-16,9.747685653779746e-09,100,0,7895.278525137145,7895.278525137145,300.0,135109.90690541212,101325.0,0.03243372329759509,0.03243372329759509,821.2780333112808,821.2780333112808,8.010582553391146e-05,168.1287398660717,0.0002082624329521268,8.631159719756446e-09,0.00020827106411184655,1.690194985486984e-08,0.0,-3.2876078890060616e-23,0.0,-5.18706307063632e-20,-1.035054569244941e-25
1.626098783245761e-06,614.9687892908685,30784.43261571795,1.5410233949668686,1.5410233949668686,0.0,9.845924664025517e-09,101,0,7885.389764605397,7885.389764605397,300.0,135042.37121489213,101325.0,0.03249891228796674,0.03249891228796674,813.2762609098961,813.2762609098961,8.013060591651761e-05,168.85685098469324,0.00020826245346234303,8.76181663064646e-09,0.00020827121527897368,1.705311698195489e-08,0.0,-3.354548427984084e-23,0.0,-8.278881830208421e-21,-1.1007695829919007e-28
1.617419635348532e-06,618.2687400011151,30918.162535163465,1.546144439631642,1.5461444396316422,1.4361181221718964e-16,9.944340524784302e-09,102,0,7875.643263779339,7875.643263779339,300.0,134988.31434793837,101325.0,0.03256693428702915,0.03256693428702915,805.4184515761441,805.4184515761441,8.015514088429842e-05,169.55769278212247,0.00020826247358387946,8.893356238087387e-09,0.00020827136694011756,1.720477812581998e-08,0.0,-3.4222853275993385e-23,0.0,2.2719566945218477e-21,-1.0350987626233053e-25
1.6125642005755752e-06,620.1303486974772,31006.517434873862,1.5503258717436932,1.5503258717436932,0.0,1e-08,103,0,7870.204792238168,7870.204792238168,300.0,134965.04494154677,101325.0,0.03260691489623077,0.03260691489623077,801.0438244178481,801.0438244178481,8.016889220361392e-05,169.93798040774922,0.00020826248512796397,8.967869741699005e-09,0.00020827145299770567,1.7290835713937548e-08,0.0,-3.460977116153556e-23,0.0,-3.445902617330221e-21,1.0328400723427815e-25
