step,time_s,dt_s,topology,topology_status,head_position_m,E_peak_V_m,eta_peak,ne_peak_m3,sigma_e_peak_S_m,tau_i_at_E_peak_s,tau_M_at_E_peak_s,Pi_RF_at_E_peak,K_ion_z_A_m_s,current_moment_z_A_m
708,6.72208289490275e-12,6.359619495008024e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.405853270598358e-05,21115878.11127219,8.019383679049902,2781248198362520.5,1.4977677868144052e-05,6.668512378674191e-12,5.911589160047253e-07,88649.29424068298,0.0258773323644007,-2.938843271379453e-13
709,6.728430576674951e-12,6.347681772201259e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.405997997612255e-05,21144263.21709058,8.030163768474958,2781489361650285.0,1.4976965020237208e-05,6.652950941540666e-12,5.911870529734179e-07,88860.8766498003,0.0259706333805249,-2.945950195059579e-13
710,6.73476638600169e-12,6.335809326739144e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.406142544745822e-05,21172595.232570928,8.040923695262773,2781728982234892.0,1.4976252659577373e-05,6.637484491064693e-12,5.912151733856944e-07,89072.1739812095,0.0260639273378719,-2.953060647617897e-13
711,6.74109038757384e-12,6.324001572149885e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.406286912029443e-05,21200874.44699352,8.05166356927615,2781967053821925.0,1.4975540685909697e-05,6.622112107294365e-12,5.912432811945682e-07,89283.18814526017,0.0261572140287467,-2.9601746484905585e-13
712,6.747402645503109e-12,6.312257929268653e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.406431099498172e-05,21229101.147048615,8.062383499394256,2782203570162086.5,1.4974828999995748e-05,6.606832882416527e-12,5.912713803144273e-07,89493.92104165995,0.0262504932452339,-2.9672922169171815e-13
713,6.75370322332923e-12,6.300577826121344e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.406575107191627e-05,21257275.61686896,8.073083593524963,2782438525050667.5,1.4974117503599232e-05,6.5916459205543616e-12,5.91299474621578e-07,89704.37455958637,0.0263437647791995,-2.974413302495077e-13
714,6.75999218402704e-12,6.288960697810612e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.406718935153893e-05,21285398.138061155,8.083763958616764,2782671912327029.0,1.4973406099471905e-05,6.576550337569399e-12,5.913275679547807e-07,89914.55057779228,0.0264370284222895,-2.98153799195156e-13
715,6.766269590013444e-12,6.277405986404198e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.40686258343339e-05,21313468.98973688,8.09442470067064,2782903725874090.5,1.4972694691339813e-05,6.561545260867256e-12,5.913556641157755e-07,90124.45096471293,0.0265302839659303,-2.988666305726297e-13
716,6.77253550315427e-12,6.265913140825211e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.407006052082818e-05,21341488.448543426,8.105065924751635,2783133959617823.0,1.4971983183889696e-05,6.546629829207426e-12,5.913837668698008e-07,90334.07757856947,0.0266235312013282,-2.9957982622955387e-13
717,6.778789984771015e-12,6.254481616744672e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.407149341159072e-05,21369456.788694285,8.115687735000494,2783362607526757.0,1.497127148275564e-05,6.531803192516517e-12,5.914118799461034e-07,90543.43226747608,0.026716769919471,-3.0029338799507483e-13
718,6.785033095647491e-12,6.2431108764760736e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.407292450723144e-05,21397374.28199828,8.126290234644706,2783589663611492.5,1.497055949450604e-05,6.517064511705712e-12,5.914400070384378e-07,90752.51686953763,0.0268099999111264,-3.0100731768008213e-13
719,6.791264896036363e-12,6.231800388871846e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.407435380840043e-05,21425241.197889213,8.13687352600979,2783815121924218.5,1.4969847126630669e-05,6.5024129584913414e-12,5.914681518055591e-07,90961.33321295373,0.026903220966843,-3.017216170774282e-13
720,6.797485445665585e-12,6.220549629221917e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.407578131578715e-05,21453057.803454507,8.14743771053015,2784038976558241.0,1.4969134287528089e-05,6.487847715219241e-12,5.914963178717082e-07,91169.8831161175,0.0269964328769505,-3.0243628796214557e-13
721,6.803694803744739e-12,6.20935807915404e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.407720703011942e-05,21480824.363463476,8.157982888759816,2784261221647516.0,1.4968420886493172e-05,6.4733679746925695e-12,5.915245088270881e-07,91378.16838771329,0.0270896354315589,-3.03151332091658e-13
722,6.8098930289712754e-12,6.198225226536144e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.407863095216281e-05,21508541.140395485,8.168509160383149,2784481851366192.5,1.496770683370493e-05,6.458972940002743e-12,5.915527282283322e-07,91586.190826816,0.0271828284205599,-3.038667512059912e-13
723,6.816080179536656e-12,6.187150565380456e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.408005308271967e-05,21536208.394467205,8.179016624225177,2784700859928160.0,1.4966992040214469e-05,6.444661824364008e-12,5.91580979598966e-07,91793.95222298511,0.0272760116336262,-3.0458254702797894e-13
724,6.822256313132406e-12,6.176133595749289e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.408147342262845e-05,21563826.383659564,8.189505378261845,2784918241586604.5,1.4966276417933238e-05,6.4304338509510605e-12,5.916092664298605e-07,92001.4543563591,0.0273691848602113,-3.052987212634629e-13
725,6.828421486956068e-12,6.165173823662841e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.408289197276288e-05,21591395.36374476,8.199975519630263,2785133990633571.0,1.4965559879621384e-05,6.416288252739636e-12,5.91637592179679e-07,92208.69899775165,0.0274623478895508,-3.060152756014964e-13
726,6.834575757717077e-12,6.154270761008406e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.40843087340312e-05,21618915.58831215,8.210427144638537,2785348101399532.5,1.49648423388764e-05,6.402224272350524e-12,5.916659602753153e-07,92415.68790874144,0.0275555005106616,-3.0673221171453724e-13
727,6.840719181642528e-12,6.143423925451573e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.408572370737549e-05,21646387.30879429,8.22086034877568,2785560568252965.0,1.4964123710121853e-05,6.388241161896274e-12,5.916943741123283e-07,92622.42284176554,0.0276486425123426,-3.074495312586433e-13
728,6.846851814482877e-12,6.132632840348734e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.408713689377088e-05,21673810.77449223,8.231275226721188,2785771385599932.0,1.4963403908596418e-05,6.374338182831059e-12,5.917228370553643e-07,92828.90554020781,0.0277417736831743,-3.081672358736609e-13
729,6.8529737115175386e-12,6.121897034661526e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.408854829422491e-05,21701186.23260077,8.241671872354642,2785980547883668.0,1.4962682850343032e-05,6.36051460580319e-12,5.917513524385777e-07,93035.13773849008,0.02783489381152,-3.08885327183414e-13
730,6.859084927560412e-12,6.111216042872556e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.40899579097767e-05,21728513.928233005,8.252050378765047,2786188049584178.5,1.4961960452198228e-05,6.346769710510642e-12,5.917799235660413e-07,93241.12116215864,0.027928002685525,-3.096038067958869e-13
731,6.8651855169653136e-12,6.100589404902861e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.409136574149648e-05,21755794.1044446,8.26241083826003,2786393885217837.0,1.496123663178165e-05,6.333102785559249e-12,5.918085537121544e-07,93446.85752797144,0.0280211000931171,-3.1032267630340725e-13
732,6.871275533631345e-12,6.09001666603072e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.40927717904847e-05,21783027.002257973,8.272753342375037,2786598049336993.0,1.4960511307485798e-05,6.319513128323423e-12,5.918372461220379e-07,93652.34854398557,0.0281141858220077,-3.1104193728282284e-13
733,6.877355031008157e-12,6.0794973768121365e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.409417605787154e-05,21810212.860685576,8.283077981882164,2786800536529587.0,1.4959784398465862e-05,6.306000044809835e-12,5.918660040119299e-07,93857.59590963944,0.0282072596596902,-3.1176159129568e-13
734,6.883424062101159e-12,6.069031093002461e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.40955785448162e-05,21837351.916753504,8.293384846799126,2787001341418763.0,1.495905582462974e-05,6.292562849523262e-12,5.918948305695728e-07,94062.60131584,0.0283003213934425,-3.124816398883945e-13
735,6.88948267947664e-12,6.058617375479767e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.409697925250625e-05,21864444.405524097,8.303674026397854,2787200458662498.0,1.4958325506628307e-05,6.279200865335269e-12,5.919237289545912e-07,94267.36644504302,0.0283933708103254,-3.13202084592424e-13
736,6.895530935266809e-12,6.048255790169286e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.409837818215713e-05,21891490.56011864,8.313945609213098,2787397882953229.0,1.4957593365845717e-05,6.265913423355185e-12,5.919527022988687e-07,94471.892971336,0.0284864076971838,-3.139229269244349e-13
737,6.901568881174778e-12,6.037945907969445e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.409977533501137e-05,21918490.61173959,8.32419968305088,2787593609017491.5,1.4956859324389956e-05,6.252699862803478e-12,5.919817537069158e-07,94676.18256051923,0.0285794318406467,-3.146441683864676e-13
738,6.907596568479457e-12,6.0276873046790776e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.410117071233812e-05,21945444.789692577,8.334436334996838,2787787631615553.0,1.49561233050835e-05,6.23955953088748e-12,5.920108862562341e-07,94880.23687018656,0.0286724430271281,-3.153658104661013e-13
739,6.913614048040383e-12,6.017479560925941e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.410256431543258e-05,21972353.321407825,8.344655651424377,2787979945541066.5,1.4955385231454157e-05,6.2264917826795204e-12,5.920401029976733e-07,95084.05754980272,0.028765441042826,-3.1608785463661213e-13
740,6.91962137030248e-12,6.00732226209656e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.410395614561535e-05,21999216.432461478,8.354857718002759,2788170545620717.0,1.4954645027726052e-05,6.213495980997173e-12,5.920694069557823e-07,95287.64624078243,0.028858425673724,-3.168103023571329e-13
741,6.925618585300747e-12,5.997214998267266e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.410534620423195e-05,22026034.34659674,8.365042619705127,2788359426713880.5,1.4953902618810709e-05,6.2005714962856955e-12,5.920988011291582e-07,95491.00457656862,0.0289513967055909,-3.175331550728075e-13
742,6.931605742664884e-12,5.987157364136485e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.410673449265222e-05,22052807.28574432,8.375210440816277,2788546583712280.5,1.4953157930298377e-05,6.187717706502747e-12,5.921282884907861e-07,95694.13418270701,0.0290443539239813,-3.182564142149454e-13
743,6.937582891623842e-12,5.977148958958163e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.410812101226982e-05,22079535.47004292,8.38536126494044,2788732011539660.0,1.4952410888449384e-05,6.1749339970050986e-12,5.921578719883754e-07,95897.03667692281,0.0291372971142359,-3.1898008120117233e-13
744,6.9435500810103184e-12,5.96718938647636e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.41095057645017e-05,22106219.117859367,8.395495175008929,2788915705151448.5,1.4951661420185707e-05,6.1622197604374084e-12,5.921875545446926e-07,96099.71366919536,0.0292302260614819,-3.197041574355783e-13
745,6.949507359265181e-12,5.957278254861079e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.411088875078757e-05,22132858.445808183,8.405612253287552,2789097659534439.0,1.4950909453082666e-05,6.14957439662314e-12,5.922173390578855e-07,96302.1667618306,0.0293231405506329,-3.204286443088653e-13
746,6.955454774441825e-12,5.947415176645057e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.411226997258941e-05,22159453.668771323,8.415712581384135,2789277869706468.0,1.4950154915360709e-05,6.136997312457262e-12,5.922472284018049e-07,96504.39754953524,0.0294160403663898,-3.211535431984912e-13
747,6.961392374210487e-12,5.9375997686618175e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.411364943139098e-05,22186004.999917384,8.425796240255801,2789456330716101.0,1.4949397735877354e-05,6.1244879218009645e-12,5.922772254263234e-07,96706.40761948937,0.0295089252932413,-3.218788554688121e-13
748,6.967320205862472e-12,5.927831651984655e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.411502712869727e-05,22212512.650720373,8.435863310216106,2789633037642323.5,1.4948637844119288e-05,6.112045645378399e-12,5.923073329576442e-07,96908.19855141544,0.0296017951154633,-3.226045824712221e-13
749,6.9732383163143375e-12,5.918110451866728e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.411640306603417e-05,22238976.830978625,8.445913870942215,2789807985594230.0,1.4947875170194536e-05,6.099669910675001e-12,5.923375537986092e-07,97109.7719176512,0.0296946496171205,-3.233307255442931e-13
750,6.979146752112021e-12,5.908435797682188e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.41177772449479e-05,22265397.748833105,8.45594800148186,2789981169710728.5,1.49471096448248e-05,6.087360151837857e-12,5.923678907290027e-07,97311.12928321792,0.0297874885820659,-3.240572860139081e-13
751,6.985045559434889e-12,5.8988073228683485e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.411914966700444e-05,22291775.61078564,8.465965780260259,2790152585160239.5,1.4946341199337886e-05,6.075115809577723e-12,5.923983465058483e-07,97512.27220588992,0.0298803117939417,-3.247842651933984e-13
752,6.990934784099757e-12,5.889224664868719e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.412052033378942e-05,22318110.621716782,8.47596728508691,2790322227140404.0,1.4945569765660252e-05,6.062936331072831e-12,5.924289238637032e-07,97713.20223626253,0.0299731190361794,-3.255116643836733e-13
753,6.996814471564834e-12,5.879687465077132e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.41218892469073e-05,22344402.984903444,8.485952593162267,2790490090877794.5,1.4944795276309724e-05,6.0508211698744175e-12,5.924596255149465e-07,97913.9209178186,0.0300659100920002,-3.262394848733516e-13
754,7.002684666933617e-12,5.8701953687828175e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.412325640798119e-05,22358647.78873375,8.491362481718454,2790656171627630.5,1.4944779598019083e-05,6.044275886874645e-12,5.924602470533333e-07,98020.05370732352,0.0301162827246808,-3.268072302848829e-13
755,7.008549731959844e-12,5.865065026227248e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.41246222855771e-05,22358647.76049356,8.491362470993401,2790819313931793.0,1.4945653274543038e-05,6.044275899837736e-12,5.924256136653029e-07,98014.32354886497,0.0301163545083931,-3.271848483421884e-13
756,7.0144147970003435e-12,5.865065040498241e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.412598742766901e-05,22358647.732305404,8.491362460288109,2790978152407597.0,1.4946503902804888e-05,6.0442759127769385e-12,5.923918978229021e-07,98008.74519487939,0.0301163828343121,-3.275624696479793e-13
757,7.020279862055141e-12,5.8650650547981776e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.412735182445385e-05,22358647.704169556,8.491362449602681,2791132686805240.0,1.4947331481466836e-05,6.044275925692131e-12,5.923590992665339e-07,98003.31860241848,0.0301163677011838,-3.279400934999799e-13
758,7.026144927124268e-12,5.865065069127092e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.412871546624802e-05,22358647.67608619,8.49136243893719,2791282916887618.0,1.4948136009259095e-05,6.044275938583233e-12,5.923272177424386e-07,97998.04372949908,0.0301163091078812,-3.283177191955568e-13
759,7.0320099922077535e-12,5.8650650834849545e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.413007834348593e-05,22358647.648055434,8.491362428291673,2791428842430330.0,1.494891748497993e-05,6.044275951450189e-12,5.922962530026895e-07,97992.9205351025,0.0301162070534035,-3.286953460317184e-13
760,7.0378750573056255e-12,5.865065097871814e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.413144044671889e-05,22358647.62007744,8.491362417666197,2791570463221679.0,1.494967590749562e-05,6.0442759642929215e-12,5.922662048051889e-07,97987.94897917504,0.0301160615368772,-3.290729733051211e-13
761,7.043740122417914e-12,5.865065112287663e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.413280176661373e-05,22358647.592152417,8.491362407060837,2791707779062675.5,1.4950411275740488e-05,6.044275977111341e-12,5.922370729136653e-07,97983.12902262696,0.030115872557556,-3.294506003120697e-13
762,7.049605187544647e-12,5.865065126732495e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.413416229395157e-05,22358647.56428055,8.491362396475667,2791840789767039.0,1.4951123588716936e-05,6.0442759899053575e-12,5.922088570976653e-07,97978.46062733117,0.0301156401148202,-3.298282263485191e-13
763,7.055470252685853e-12,5.8650651412063456e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.41355220196266e-05,22358647.536462013,8.491362385910747,2791969495161200.0,1.4951812845495416e-05,6.044276002674898e-12,5.921815571325541e-07,97973.94375612296,0.0301153642081774,-3.302058507100784e-13
764,7.061335317841562e-12,5.8650651557092125e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.413688093464482e-05,22358647.508696947,8.491362375366137,2792093895084303.0,1.4952479045214496e-05,6.044276015419891e-12,5.921551727995072e-07,97969.57837279885,0.0301150448372617,-3.305834726920118e-13
765,7.067200383011804e-12,5.865065170241106e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.413823903012279e-05,22358647.480985463,8.491362364841875,2792213989388208.0,1.495312218708082e-05,6.044276028140289e-12,5.92129703885509e-07,97965.36444211603,0.0301146820018346,-3.309610915892415e-13
766,7.073065448196605e-12,5.865065184802042e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.41395962972865e-05,22358647.45332789,8.49136235433809,2792329777937493.0,1.495374227036914e-05,6.044276040835938e-12,5.921051501833482e-07,97961.30192979384,0.0301142757017851,-3.313387066963508e-13
767,7.078930513395997e-12,5.8650651993920175e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.414095272747022e-05,22358647.4257243,8.491362343854803,2792441260609456.5,1.4954339294422329e-05,6.044276053506813e-12,5.920815114916134e-07,97957.39080250896,0.0301138259371283,-3.3171631730758535e-13
768,7.084795578610008e-12,5.86506521401104e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.414230831211516e-05,22358647.39817492,8.491362333392106,2792548437294119.0,1.4954913258651407e-05,6.044276066152798e-12,5.920587876146897e-07,97953.63102789859,0.0301133327080074,-3.320939227168552e-13
769,7.0906606438386684e-12,5.8650652286591516e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.414366304276847e-05,22358647.37067985,8.491362322950035,2792651307894224.5,1.495546416253551e-05,6.044276078773854e-12,5.920369783627556e-07,97950.02257455728,0.030112796014692,-3.3247152221773905e-13
770,7.096525709082005e-12,5.865065243336314e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.414501691108204e-05,22358647.343239333,8.49136231252868,2792749872325244.0,1.4955992005621948e-05,6.0442760913698736e-12,5.920160835517776e-07,97946.56541203811,0.0301122158575792,-3.328491151034845e-13
771,7.102390774340048e-12,5.865065258042562e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.414636990881136e-05,22358647.315853488,8.49136230212809,2792844130515376.5,1.495649678752618e-05,6.044276103940794e-12,5.919961030035091e-07,97943.25951085107,0.0301115922371932,-3.332267006670117e-13
772,7.108255839612825e-12,5.865065272777903e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.414772202781446e-05,22358647.288522497,8.491362291748331,2792934082405550.5,1.4956978507931847e-05,6.044276116486536e-12,5.919770365454846e-07,97940.1048424627,0.0301109251541855,-3.336042782009151e-13
773,7.1141209049003675e-12,5.865065287542346e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.414907326005063e-05,22358647.26124655,8.491362281389478,2793019727949426.5,1.4957437166590769e-05,6.044276129007008e-12,5.919588840110186e-07,97937.10137929603,0.0301102146093348,-3.3398184699746636e-13
774,7.119985970202703e-12,5.865065302335888e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.415042359757958e-05,22358647.234025855,8.49136227105161,2793101067113398.5,1.4957872763322947e-05,6.044276141502118e-12,5.919416452391998e-07,97934.2490947296,0.0301094606035472,-3.343594063486159e-13
775,7.125851035519862e-12,5.865065317158565e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.415177303256018e-05,22358647.206860505,8.491362260734757,2793178099876596.0,1.4958285298016612e-05,6.044276153971827e-12,5.919253200748898e-07,97931.54796309606,0.0301086631378555,-3.347369555459962e-13
776,7.1317161008518724e-12,5.865065332010349e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.415312155724942e-05,22358647.179750733,8.491362250439014,2793250826230885.0,1.4958674770628168e-05,6.044276166416022e-12,5.919099083687198e-07,97928.99795968377,0.0301078222134204,-3.351144938809235e-13
777,7.137581166198763e-12,5.865065346891284e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.415446916400147e-05,22358647.15269671,8.491362240164444,2793319246180872.5,1.4959041181182273e-05,6.044276178834625e-12,5.918954099770866e-07,97926.59906073443,0.0301069378315297,-3.354920206444004e-13
778,7.143446231560565e-12,5.865065361801351e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.415581584526641e-05,22358647.125698566,8.491362229911093,2793383359743902.5,1.4959384529771787e-05,6.044276191227581e-12,5.918818247621498e-07,97924.35124344306,0.0301060099935984,-3.358695351271177e-13
779,7.1493112969373055e-12,5.865065376740565e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.415716159358948e-05,22358647.098756537,8.491362219679056,2793443166950062.5,1.4959704816557824e-05,6.044276203594776e-12,5.918691525918303e-07,97922.25448595845,0.0301050387011691,-3.36247036619458e-13
780,7.155176362329015e-12,5.865065391708946e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.41585064016098e-05,22358647.071870737,8.491362209468372,2793498667842184.0,1.4960002041769735e-05,6.044276215936161e-12,5.918573933398053e-07,97920.30876738083,0.0301040239559115,-3.3662452441149666e-13
781,7.161041427735721e-12,5.865065406706494e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.415985026205956e-05,22358647.04504136,8.491362199279116,2793549862475843.0,1.4960276205705137e-05,6.0442762282516494e-12,5.918465468855073e-07,97918.51406776343,0.0301029657596229,-3.370019977930044e-13
782,7.166906493157454e-12,5.865065421733228e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.41611931677629e-05,22358647.018268596,8.491362189111364,2793596750919362.0,1.496052730872988e-05,6.044276240541149e-12,5.918366131141206e-07,97916.87036811092,0.0301018641142279,-3.373794560534516e-13
783,7.1727715585942434e-12,5.86506543678913e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.416253511163496e-05,22358646.99155261,8.49136217896517,2793639333253811.5,1.4960755351278117e-05,6.04427625280458e-12,5.918275919165791e-07,97915.37765037913,0.0301007190217786,-3.377568984820073e-13
784,7.178636624046118e-12,5.865065451874243e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.416387608668101e-05,22358646.964893498,8.49136216884058,2793677609573010.5,1.4960960333852253e-05,6.044276265041908e-12,5.918194831895637e-07,97914.03589747402,0.0300995304844541,-3.381343243675441e-13
785,7.1845016895131065e-12,5.865065466988547e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.416521608599525e-05,22358646.9382916,8.491362158737715,2793711579983529.0,1.4961142257022974e-05,6.044276277252976e-12,5.918122868355002e-07,97912.84509325393,0.0300982985045619,-3.385117329986402e-13
786,7.1903667549952394e-12,5.865065482132076e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.416655510276013e-05,22358646.911746968,8.491362148656602,2793741244604690.5,1.496130112142928e-05,6.044276289437756e-12,5.918060027625554e-07,97911.80522252496,0.030097023084536,-3.388891236635804e-13
787,7.196231820492544e-12,5.865065497304813e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.416789313024521e-05,22358646.885259807,8.491362138597314,2793766603568569.0,1.4961436927778452e-05,6.044276301596153e-12,5.918006308846377e-07,97910.91627104419,0.0300957042269383,-3.3926649565036004e-13
788,7.2020968860050496e-12,5.865065512506773e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.416923016180635e-05,22358646.858830247,8.491362128559905,2793787657019994.0,1.4961549676846067e-05,6.044276313728112e-12,5.91796171121392e-07,97910.17822551727,0.0300943419344582,-3.396438482466863e-13
789,7.207961951532787e-12,5.8650655277379694e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.417056619088471e-05,22358646.83245855,8.491362118544462,2793804405116550.0,1.4961639369476022e-05,6.044276325833509e-12,5.917926233981996e-07,97909.59107359988,0.0300929362099127,-3.4002118073998093e-13
790,7.213827017075786e-12,5.865065542998413e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.41719012110059e-05,22358646.806144796,8.49136210855103,2793816848028579.0,1.4961706006580529e-05,6.044276337912309e-12,5.917899876461757e-07,97909.15480389495,0.030091487056246,-3.403984924173829e-13
791,7.219692082634075e-12,5.865065558288107e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.41732352157791e-05,22358646.77988916,8.491362098579671,2793824985939179.5,1.4961749589140114e-05,6.044276349964431e-12,5.917882638021661e-07,97908.8694059544,0.03008999447653,-3.407757825657502e-13
792,7.2255571482076835e-12,5.865065573607055e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.417456819889604e-05,22358646.75369193,8.491362088630494,2793828819044209.0,1.4961770118203637e-05,6.04427636198974e-12,5.91787451808748e-07,97908.734870279,0.0300884584739647,-3.41153050471663e-13
793,7.2314222137966375e-12,5.865065588955271e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.417590015413026e-05,22358646.72755315,8.491362078703514,2793828347552286.5,1.496176759488828e-05,6.044276373988223e-12,5.917875516142261e-07,97908.75118831536,0.0300868790518765,-3.4153029542142453e-13
794,7.23728727940097e-12,5.865065604332759e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.417723107533624e-05,22358646.70147312,8.491362068798841,2793823571684788.0,1.4961742020379576e-05,6.044276385959735e-12,5.917885631726306e-07,97908.91835245948,0.0300852562137206,-3.419075167010652e-13
795,7.24315234502071e-12,5.86506561973954e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.417856095644845e-05,22358646.67545185,8.491362058916494,2793814491675853.0,1.4961693395931387e-05,6.044276397904275e-12,5.917904864437181e-07,97909.23635605232,0.0300835899630787,-3.422847135963437e-13
796,7.249017410655887e-12,5.865065635175592e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.417988979148058e-05,22358646.64948964,8.49136204905657,2793801107772385.0,1.4961621722865922e-05,6.044276409821706e-12,5.917933213929679e-07,97909.70519338384,0.0300818803036609,-3.4266188539274997e-13
797,7.254882476306527e-12,5.86506565064096e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.418121757452463e-05,22358646.62358663,8.49136203921913,2793783420234047.5,1.496152700257375e-05,6.044276421711962e-12,5.917970679915802e-07,97910.32485968957,0.0300801272393048,-3.430390313755076e-13
798,7.2607475419726624e-12,5.865065666135616e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.418254429975019e-05,22358646.597742982,8.491362029404236,2793761429333270.0,1.4961409236513791e-05,6.044276433574968e-12,5.918017262164769e-07,97911.09535115153,0.0300783307739753,-3.434161508295758e-13
799,7.266612607654322e-12,5.865065681659589e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.418386996140347e-05,22358646.571958877,8.49136201961195,2793735135355246.0,1.4961268426213316e-05,6.044276445410645e-12,5.918072960502981e-07,97912.01666489807,0.0300764909117651,-3.4379324303965097e-13
800,7.2724776733515365e-12,5.86506569721289e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.418519455380668e-05,22358646.54623449,8.49136200984235,2793704538597934.0,1.4961104573267966e-05,6.0442764572189055e-12,5.918137774814025e-07,97913.08879900372,0.0300746076568946,-3.441703072901722e-13
