G_length_S_m,Rsp_ohm,time_s,accepted_steps,rejected_steps,T_axis_K,T_max_K,T_min_K,p_axis_Pa,p_min_Pa,rho_axis_kg_m3,rho_min_kg_m3,sigma_axis_S_m,sigma_max_S_m,channel_radius_m,outward_velocity_max_m_s,internal_energy_J,kinetic_energy_J,total_energy_J,cumulative_Joule_J,conduction_boundary_loss_J,hydro_boundary_loss_J,radiation_loss_J,energy_residual_J,mass_residual_kg,I_A,I_L_A,V_channel_V,Rsp_circuit_ohm,Gsp_S,interval_Rsp_ohm,interval_dt_s,P_sp_circuit_W,P_sp_thermal_W,Q_sp_circuit_J,Q_sp_thermal_J,Q_fixed_R_J,source_work_J,inductor_energy_J,cext_energy_J,cgap_energy_J,circuit_energy_J,thermal_energy_J,circuit_energy_residual_J,cross_domain_energy_residual_J,coupling_status,KCL_max_A,KVL_max_V,I_rms_interval_A
1.942348323527839e-06,514.8407151729227,7.990435889263994e-09,185,0,8199.803846659008,8199.803846659008,300.0,136857.99423011052,101325.0,0.030601851182251196,0.030601851182251196,1092.139061421781,1092.139061421781,7.938606935530255e-05,168.7204601157161,0.00020825053601948378,6.684726841396967e-09,0.00020825722074632519,4.99743889926428e-09,0.0,4.5923067007813985e-23,0.0,-1.2365094843737814e-20,1.0354826962485602e-25,-0.0011582948112797186,-0.0008154395955793452,-0.5963373290203359,514.8407151729227,0.0019423483235278388,513.5197767517313,4.12960316455325e-11,0.0007092777934310238,0.0007092777934310239,4.997438899264282e-09,4.99743889926428e-09,2.050820763708216e-12,0.0,3.3247086701930303e-13,1.4224728399324332e-13,3.556182099831083e-14,5.102799720108573e-13,0.00020825722074632519,5.416255866375049e-25,1.6543612251060553e-24,LAGGED,0.0,0.0,0.0011752481994519563
1.937386729683057e-06,516.1592080088177,8.031726953847632e-09,186,0,8193.9287066074,8193.9287066074,300.0,136666.19913458516,101325.0,0.03059569599095699,0.03059569599095699,1086.877539189917,1086.877539189917,7.939967365979038e-05,168.9204626497396,0.00020825048594818384,6.734825992656794e-09,0.0002082572207741765,4.997466750571225e-09,0.0,4.63061497793025e-23,0.0,-8.6423990044777e-21,1.0354952668186883e-25,-0.001128025696824199,-0.0007910413161896791,-0.5822408502863733,516.1592080088177,0.0019373867296830567,514.8407151729227,4.1291064583637974e-11,0.0006745117188376922,0.0006745117188376923,4.997466750571227e-09,4.997466750571225e-09,2.050874042943476e-12,0.0,3.128731819595499e-13,1.356017630968796e-13,3.39004407742199e-14,4.823753858306494e-13,0.0002082572207741765,6.700647637819692e-25,1.6543612251060553e-24,LAGGED,2.168404344971009e-19,1.1102230246251565e-16,0.001144612033085566
1.9324594353905678e-06,517.4752865111969,8.073013703437063e-09,187,0,8188.101997906065,8188.101997906065,300.0,136478.18371582724,101325.0,0.030590152488129033,0.030590152488129033,1081.6664860290082,1081.6664860290082,7.941318233215116e-05,169.11295937469743,0.00020825043573553838,6.785065113573152e-09,0.00020825722080065195,4.997493226038071e-09,0.0,4.668527690024162e-23,0.0,-1.7377047145916733e-20,1.0355077075871487e-25,-0.0010983887827368964,-0.0007672245291193146,-0.5683890500474603,517.4752865111969,0.0019324594353905679,516.1592080088177,4.128674958942979e-11,0.0006412582029122196,0.0006412582029122196,4.9974932260380725e-09,4.997493226038071e-09,2.050924166780217e-12,0.0,2.9431673904117696e-13,1.2922644488554176e-13,3.230661122138544e-14,4.558497951481042e-13,0.00020825722080065195,1.0125692361672072e-24,1.6543612251060553e-24,LAGGED,0.0,0.0,0.0011146143425519606
1.9275659938549626e-06,518.7889821609106,8.114296794354616e-09,188,0,8182.3232063794185,8182.3232063794185,300.0,136293.9336383879,101325.0,0.03058522207565094,0.03058522207565094,1076.5052487960409,1076.5052487960409,7.942659648984163e-05,169.2980270917955,0.00020825038537974937,6.835446062985193e-09,0.00020825722082581236,4.997518386434272e-09,0.0,4.706711812225191e-23,0.0,-1.138705048919825e-20,1.0355202374167739e-25,-0.0010693741067104934,-0.0007439786449035868,-0.5547795043695698,518.7889821609106,0.0019275659938549625,517.4752865111969,4.1283090917552536e-11,0.000609460087450606,0.000609460087450606,4.997518386434273e-09,4.997518386434272e-09,2.0509713044569166e-12,0.0,2.767521120362886e-13,1.2311211938741822e-13,3.0778029846854555e-14,4.306422612705614e-13,0.00020825722082581236,5.484918319565486e-25,1.6543612251060553e-24,LAGGED,0.0,0.0,0.0010852450859081945
1.9227059635948687e-06,520.1003267968794,8.155576887046192e-09,189,0,8176.591820266831,8176.591820266831,300.0,136113.43426920008,101325.0,0.030580906067320703,0.030580906067320703,1071.3931798858935,1071.3931798858935,7.943991724559045e-05,169.4757422166173,0.00020825033487904652,6.885970669561879e-09,0.0002082572208497161,4.99754229016795e-09,0.0,4.74516788674812e-23,0.0,-1.4507618379615593e-20,1.0355328564854876e-25,-0.0010409718050716906,-0.000721293202841734,-0.5414097760041237,520.1003267968794,0.0019227059635948686,518.7889821609106,4.128009269157717e-11,0.0005790620156000815,0.0005790620156000812,4.997542290167952e-09,4.99754229016795e-09,2.051015617040074e-12,0.0,2.601319422328434e-13,1.1724981822113415e-13,2.9312454555283536e-14,4.066942150092611e-13,0.0002082572208497161,1.303374920267881e-24,1.6543612251060553e-24,LAGGED,2.168404344971009e-19,0.0,0.0010564943206680425
1.9178789093483613e-06,521.4093523452794,8.196854645911593e-09,190,0,8170.907302636962,8170.907302636962,300.0,135936.67013889013,101325.0,0.030577205746002027,0.030577205746002027,1066.3296120326177,1066.3296120326177,7.945314576354829e-05,169.6461807618285,0.00020825028423168722,6.936640732121945e-09,0.00020825722087241933,4.99756499336416e-09,0.0,4.783230414627997e-23,0.0,3.698475537708918e-20,1.03554534641486e-25,-0.0010131721135590687,-0.0006991578708356594,-0.528277415545132,521.4093523452794,0.0019178789093483614,520.1003267968794,4.127775886540078e-11,0.000550010388987274,0.0005500103889872739,4.997564993364162e-09,4.99756499336416e-09,2.0510572577760046e-12,0.0,2.4441086417572626e-13,1.1163081111001762e-13,2.7907702777504405e-14,3.8394937806324826e-13,0.00020825722087241933,1.149894142548081e-24,1.6543612251060553e-24,LAGGED,1.0842021724855044e-19,0.0,0.0010283522037439143
1.9130844016991935e-06,522.716090890608,8.238130739217117e-09,191,0,8165.269129297412,8165.269129297412,300.0,135763.625822582,101325.0,0.030574122318527245,0.030574122318527245,1061.313892949171,1061.313892949171,7.946628318206572e-05,169.8094183211942,0.00020825023343595754,6.987458018351464e-09,0.0002082572208939759,4.997586549941162e-09,0.0,4.821566070068736e-23,0.0,2.836260802839083e-20,1.0355579259689667e-25,-0.0009859653672306319,-0.0006775624451345719,-0.5153799625123187,522.716090890608,0.0019130844016991932,521.4093523452794,4.1276093305523436e-11,0.0005222533257261438,0.000522253325726144,4.9975865499411635e-09,4.997586549941162e-09,2.0510963724294914e-12,0.0,2.295454335283699e-13,1.062466023036796e-13,2.65616505759199e-14,3.623536864079694e-13,0.0002082572208939759,7.573064690121713e-25,1.6543612251060553e-24,LAGGED,1.0842021724855044e-19,0.0,0.0010008089921394647
1.908322016904918e-06,524.0205746941423,8.27940583898554e-09,192,0,8159.676790436139,8159.676790436139,300.0,135594.28594882748,101325.0,0.030571656905929813,0.030571656905929813,1056.3453868099978,1056.3453868099978,7.947933061037179e-05,169.96553005427288,0.00020825018249017382,7.038424263849998e-09,0.00020825722091443767,4.997607011684648e-09,0.0,4.860175448442531e-23,0.0,5.3007186111966914e-20,1.0355705953431745e-25,-0.0009593420004917053,-0.0006564968500479915,-0.5027149464258915,524.0205746941423,0.0019083220169049183,522.716090890608,4.127509976842282e-11,0.0004957406184656293,0.0004957406184656293,4.99760701168465e-09,4.997607011684648e-09,2.0511330996095713e-12,0.0,2.154940570614675e-13,1.010889269439948e-13,2.52722317359987e-14,3.41855215741461e-13,0.00020825722091443767,9.89143222725764e-25,1.6543612251060553e-24,LAGGED,1.0842021724855044e-19,0.0,0.000973855042845344
1.903591336848807e-06,525.3228361794258,8.320680620793752e-09,193,0,8154.129784967352,8154.129784967352,300.0,135428.6350538315,101325.0,0.030569810546096737,0.030569810546096737,1051.4234691045824,1051.4234691045824,7.949228914009646e-05,170.11459067156184,0.00020825013139268302,7.089541171253508e-09,0.00020825722093385427,4.997626428319937e-09,0.0,4.8983932324755314e-23,0.0,1.4954778570530315e-20,1.035583136218674e-25,-0.0009332925472137238,-0.000635951137660784,-0.4902798878874341,525.3228361794258,0.001903591336848807,524.0205746941423,4.127478180821236e-11,0.000470423693066421,0.0004704236930664212,4.997626428319939e-09,4.997626428319937e-09,2.0511675710828222e-12,0.0,2.022169247460227e-13,9.614974738676598e-14,2.4037436846691495e-14,3.224041089794802e-13,0.00020825722093385427,1.0331679721243383e-24,1.6543612251060553e-24,LAGGED,1.0842021724855044e-19,0.0,0.0009474808128676659
1.898891948980281e-06,526.6229079211207,8.361955763668581e-09,194,0,8148.62761751184,8148.62761751184,300.0,135266.6575081686,101325.0,0.03056858419613869,0.03056858419613869,1046.547523900953,1046.547523900953,7.950515985142259e-05,170.43640722077402,0.000208250080141864,7.140810409515853e-09,0.0002082572209522735,4.997644847582258e-09,0.0,4.9368859880854896e-23,0.0,-7.707930924641438e-21,1.0355957673240078e-25,-0.0009078076407497315,-0.0006159154874526021,-0.4780722996046357,526.6229079211207,0.001898891948980281,525.3228361794258,4.127514287482934e-11,0.000446255567832165,0.0004462555678321651,4.99764484758226e-09,4.997644847582258e-09,2.0511999120747213e-12,0.0,1.8967594384198824e-13,9.142124945970583e-14,2.2855312364926457e-14,3.039525056666205e-13,0.0002082572209522735,1.1478746586307152e-24,1.6543612251060553e-24,LAGGED,1.0842021724855044e-19,0.0,0.0009216768592873831
1.8942234462660985e-06,527.9208226311443,8.403231949889798e-09,195,0,8143.169796840957,8143.169796840957,300.0,135108.3374837594,101325.0,0.030567978734590863,0.030567978734590863,1041.7169424423907,1041.7169424423907,7.951794381625073e-05,170.85304225243513,0.0002082500287361281,7.19223361311094e-09,0.00020825722096974122,4.997662315285074e-09,0.0,4.975654363306463e-23,0.0,6.203153120415037e-21,1.035608488871823e-25,-0.0008828780139718398,-0.0005963802059213448,-0.4660896874189646,527.9208226311443,0.0018942234462660985,526.6229079211207,4.1276186221216046e-11,0.00042319081326673883,0.00042319081326673894,4.997662315285075e-09,4.997662315285074e-09,2.051230241559289e-12,0.0,1.7783467500739283e-13,8.689583868732325e-14,2.1723959671830813e-14,2.864544733665469e-13,0.00020825722096974122,1.1393928261777788e-24,1.6543612251060553e-24,LAGGED,1.0842021724855044e-19,0.0,0.0008964338392735004
1.8895854271304315e-06,529.2166131481143,8.444509864885771e-09,196,0,8137.755835098595,8137.755835098595,300.0,134953.65894206282,101325.0,0.030567994963481653,0.030567994963481653,1036.9311224495689,1036.9311224495689,7.953064209978075e-05,171.2621053684494,0.00020824997717391994,7.24381238138581e-09,0.00020825722098630133,4.9976788753865515e-09,0.0,5.0140330253473597e-23,0.0,8.708239801846014e-21,1.0356210825382189e-25,-0.0008584944992140328,-0.0005773357261200718,-0.4543295512803369,529.2166131481143,0.0018895854271304316,527.9208226311443,4.127791499597272e-11,0.00040118551238130067,0.0004011855123813006,4.997678875386553e-09,4.9976788753865515e-09,2.0512586725375535e-12,0.0,1.666582703272953e-13,8.256613646663692e-14,2.064153411665923e-14,2.6986594091059145e-13,0.00020825722098630133,8.91804097908733e-25,1.6543612251060553e-24,LAGGED,1.0842021724855044e-19,0.0,0.0008717425100652933
1.8849774770642137e-06,530.5103175861099,8.485790197066922e-09,197,0,8132.385247457248,8132.385247457248,300.0,134802.60563402463,101325.0,0.03056863361030942,0.03056863361030942,1032.1894678134245,1032.1894678134245,7.954325576120695e-05,171.66363396807108,0.00020824992545371893,7.29554827710643e-09,0.00020825722100199602,4.997694570054152e-09,0.0,5.0526886274283925e-23,0.0,3.491701688599695e-20,1.035633767080385e-25,-0.0008346480200993978,-0.0005587726071856216,-0.44278938621554936,530.5103175861099,0.0018849774770642134,529.2166131481143,4.128033218115135e-11,0.00038019722155141847,0.00038019722155141847,4.997694570054153e-09,4.997694570054152e-09,2.0512853123050717e-12,0.0,1.5611341327050847e-13,7.842497621805718e-14,1.9606244054514295e-14,2.5414463354307993e-13,0.00020825722100199602,1.5380389514657858e-24,1.6543612251060553e-24,LAGGED,0.0,0.0,0.000847593728904975
1.8803991899385724e-06,531.8019734057997,8.52707363769775e-09,198,0,8127.057551994221,8127.057551994221,300.0,134655.16110583273,101325.0,0.030569895329941775,0.030569895329941775,1027.4913884840773,1027.4913884840773,7.955578585396662e-05,172.05766589999632,0.00020824987357403942,7.347442826239525e-09,0.00020825722101686567,4.9977094397272724e-09,0.0,5.0916218697175803e-23,0.0,4.856835577630266e-21,1.0356465427280763e-25,-0.0008113296022875713,-0.0005406815338052299,-0.43146668357907303,531.8019734057997,0.0018803991899385725,530.5103175861099,4.128344063082888e-11,0.0003601849287180751,0.000360184928718075,4.997709439727274e-09,4.9977094397272724e-09,2.0513102627089498e-12,0.0,1.4616826049898798e-13,7.446539961548957e-14,1.8616349903872393e-14,2.3925001001834994e-13,0.00020825722101686567,1.0897135218105804e-24,1.6543612251060553e-24,LAGGED,0.0,0.0,0.0008239784452347954
1.8758501807084436e-06,533.0916137568805,8.568360880759379e-09,199,0,8121.772269684302,8121.772269684302,300.0,134511.30870759505,101325.0,0.030571780706443303,0.030571780706443303,1022.8363004616732,1022.8363004616732,7.956823342575077e-05,172.44423943620322,0.00020824982153343102,7.39949751810032e-09,0.00020825722103094913,4.997723523178304e-09,0.0,5.130167203822272e-23,0.0,1.4785869923445303e-20,1.0356591910866436e-25,-0.0007885303782849656,-0.0005230533156486818,-0.4203589318562558,533.0916137568805,0.0018758501807084433,531.8019734057997,4.12872430616295e-11,0.0003411090202946943,0.0003411090202946941,4.997723523178305e-09,4.997723523178304e-09,2.0513336203946727e-12,0.0,1.3679238550553974e-13,7.068065263653292e-14,1.767016315913323e-14,2.2514320130120589e-13,0.00020825722103094913,1.384962070529459e-24,1.6543612251060553e-24,LAGGED,0.0,0.0,0.0008008877108826699
1.8713300262206403e-06,534.3792842460887,8.609652622818857e-09,200,0,8116.528924447555,8116.528924447555,300.0,134371.0316032115,101325.0,0.030574290254832055,0.030574290254832055,1018.2236258339293,1018.2236258339293,7.958059951840323e-05,172.8233932465835,0.00020824976933047918,7.4517138043238e-09,0.0002082572210442835,4.997736857571991e-09,0.0,5.1689915687933287e-23,0.0,6.778322656969154e-21,1.03567193100707e-25,-0.0007662415615986004,-0.000505878886772895,-0.40946361724666536,534.3792842460887,0.00187133002622064,533.0916137568805,4.129174205947858e-11,0.00032293124537881535,0.0003229312453788153,4.997736857571992e-09,4.997736857571991e-09,2.051355477043097e-12,0.0,1.2795672404129176e-13,6.706418153948947e-14,1.6766045384872367e-14,2.117869509656536e-13,0.0002082572210442835,1.0626524373178788e-24,1.6543612251060553e-24,LAGGED,1.0842021724855044e-19,0.0,0.0007783126845942146
1.8668383329348412e-06,535.6650237773446,8.650949562882043e-09,201,0,8111.327043222497,8111.327043222497,300.0,134234.3127806421,101325.0,0.03057742442277279,0.03057742442277279,1013.65279283341,1013.65279283341,7.959288516776761e-05,173.19516637419278,0.00020824971696380617,7.504093098258926e-09,0.00020825722105690444,4.997749478522653e-09,0.0,5.2080957163608347e-23,0.0,-1.7444443359558032e-20,1.03568476273603e-25,-0.0007444544772085376,-0.0004891493049930699,-0.39877822523506196,535.6650237773446,0.0018668383329348412,534.3792842460887,4.12969400631861e-11,0.00030561466886158293,0.0003056146688615829,4.997749478522655e-09,4.997749478522653e-09,2.0513759195979287e-12,0.0,1.1963352128760165e-13,6.360962916865032e-14,1.590240729216258e-14,1.9914555774841458e-13,0.00020825722105690444,1.3562853989028647e-24,1.6543612251060553e-24,LAGGED,0.0,5.551115123125783e-17,0.0007562446074479859
1.8623747324591261e-06,536.9488656450869,8.692252402296573e-09,202,0,8106.166156039974,8106.166156039974,300.0,134101.13506184606,101325.0,0.03058118359220221,0.03058118359220221,1009.1232358930295,1009.1232358930295,7.96050914035352e-05,173.5595982115755,0.0002082496644320716,7.5566367744883e-09,0.00020825722106884609,4.997761420150244e-09,0.0,5.246813679933296e-23,0.0,1.6381733710634871e-21,1.0356974677416458e-25,-0.0007231605573018328,-0.00047285575119966573,-0.388300240922488,536.9488656450869,0.001862374732459126,535.6650237773446,4.130283941453049e-11,0.0002891236476726722,0.0002891236476726722,4.997761420150246e-09,4.997761420150244e-09,2.0513950304840446e-12,0.0,1.1179628072130008e-13,6.031083084018489e-14,1.5077707710046222e-14,1.871848192715312e-13,0.00020825722106884609,1.075981031172493e-24,1.6543612251060553e-24,LAGGED,1.0842021724855044e-19,0.0,0.0007346748317679678
1.857938861464384e-06,538.2308431892228,8.733561844591108e-09,203,0,8101.045796103412,8101.045796103412,300.0,133971.48111255938,101325.0,0.030585568080884702,0.030585568080884702,1004.6343957046424,1004.6343957046424,7.96172192490775e-05,173.91672847725994,0.0002082496117339727,7.609346168398466e-09,0.0002082572210801411,4.997772715134633e-09,0.0,5.285812885476081e-23,0.0,1.8642088034758953e-20,1.0357102650346776e-25,-0.0007023513317611005,-0.0004569895286906001,-0.3780271495088507,538.2308431892228,0.001857938861464384,536.9488656450869,4.130944229453429e-11,0.0002734237927689388,0.0002734237927689388,4.997772715134635e-09,4.997772715134633e-09,2.051412887816913e-12,0.0,1.044197146664284e-13,5.716181030631479e-14,1.4290452576578696e-14,1.758719775493219e-13,0.0002082572210801411,8.889768204244209e-25,1.6543612251060553e-24,LAGGED,1.0842021724855044e-19,0.0,0.0007135948170397624
