G_length_S_m,Rsp_ohm,time_s,accepted_steps,rejected_steps,T_axis_K,T_max_K,T_min_K,p_axis_Pa,p_min_Pa,rho_axis_kg_m3,rho_min_kg_m3,sigma_axis_S_m,sigma_max_S_m,channel_radius_m,outward_velocity_max_m_s,internal_energy_J,kinetic_energy_J,total_energy_J,cumulative_Joule_J,conduction_boundary_loss_J,hydro_boundary_loss_J,radiation_loss_J,energy_residual_J,mass_residual_kg,I_A,I_L_A,V_channel_V,Rsp_circuit_ohm,Gsp_S,interval_Rsp_ohm,interval_dt_s,P_sp_circuit_W,P_sp_thermal_W,Q_sp_circuit_J,Q_sp_thermal_J,Q_fixed_R_J,source_work_J,inductor_energy_J,cext_energy_J,cgap_energy_J,circuit_energy_J,thermal_energy_J,circuit_energy_residual_J,cross_domain_energy_residual_J,coupling_status,KCL_max_A,KVL_max_V,I_rms_interval_A
3.88583779894357e-06,257.3447610890672,4.999999999999999e-10,10,0,9895.452569047473,9895.452569047473,300.0,200570.61217539993,101325.0,0.034687340293761484,0.034687340293761484,2791.1160805185073,2791.1160805185073,7.611212368950053e-05,18.569516612672686,0.00020825886167577724,4.4414048200694685e-11,0.00020825890608982544,4.743927833740928e-09,0.0,-7.864230487233817e-26,0.0,-3.611809290882027e-20,-1.0339783462787764e-25,0.037715236994476924,-0.020432760163780116,9.705818653761213,257.3447610890672,0.0038858377989435706,255.5446225178955,5e-11,0.4996576069231076,0.49965760692310757,4.743927833740928e-09,4.743927833740928e-09,2.2186443394319966e-13,0.0,2.087488439552798e-10,3.768116629587965e-11,9.420291573969912e-12,2.558503018251294e-10,0.00020825890608982544,9.251255825452685e-25,0.0,LAGGED,1.3877787807814457e-17,0.0,0.044218385194783986
3.858684256107683e-06,259.155694954092,5.5e-10,11,0,9883.341084560423,9883.341084560423,300.0,200288.61839213443,101325.0,0.03469060740961822,0.03469060740961822,2778.554703686049,2778.554703686049,7.613395357279521e-05,20.52954209171786,0.00020825886618572624,5.3526567857314095e-11,0.0002082589197122941,4.757550302432927e-09,0.0,-9.611837262174665e-26,0.0,-6.937159819013228e-20,-1.0339789197426635e-25,0.027216038644081557,-0.020847610406190833,7.053191408704379,259.155694954092,0.0038586842561076826,257.3447610890672,5e-11,0.2724493738399654,0.2724493738399655,4.757550302432927e-09,4.757550302432927e-09,2.645132190054013e-13,0.0,2.1731142982415816e-10,1.9899003619128504e-11,4.974750904782126e-12,2.421851843480688e-10,0.0002082589197122941,8.343497804596762e-25,0.0,LAGGED,6.938893903907228e-18,0.0,0.03253757943003513
3.831771256564843e-06,260.9759124547777,6e-10,12,0,9871.158114191692,9871.158114191692,300.0,200001.63220262932,101325.0,0.03469332363231592,0.03469332363231592,2765.9182801299653,2765.9182801299653,7.615591757790288e-05,22.49228368505838,0.00020825886310478522,6.345267993245038e-11,0.00020825892655746515,4.764395473439361e-09,0.0,-1.1534204714609598e-25,0.0,-2.5812286356764373e-20,-1.0339795505529393e-25,0.018623577379302998,-0.02114164676575568,4.860305099735758,260.9759124547777,0.003831771256564843,259.155694954092,5e-11,0.13690342012868348,0.13690342012868342,4.764395473439361e-09,4.764395473439361e-09,3.086297453874624e-13,0.0,2.2348461398399382e-10,9.449026265006966e-12,2.3622565662517416e-12,2.3529589681525253e-10,0.00020825892655746515,8.208192382133254e-25,0.0,LAGGED,6.938893903907228e-18,8.881784197001252e-16,0.022984061256832885
3.805110865732956e-06,262.8044320615021,6.5e-10,13,0,9858.917075505571,9858.917075505571,300.0,199709.975492655,101325.0,0.03469548589562105,0.03469548589562105,2753.2206789227207,2753.2206789227207,7.617799199058563e-05,24.454695000072064,0.00020825885537657617,7.418497473743963e-11,0.0002082589295615509,4.767399559191789e-09,0.0,-1.3631332844538615e-25,0.0,-2.8550275155596195e-20,-1.0339802387096038e-25,0.011590384384985426,-0.02133577273053938,3.046004385670597,262.8044320615021,0.003805110865732956,260.9759124547777,5e-11,0.06008171504854896,0.06008171504854895,4.767399559191789e-09,4.767399559191789e-09,3.537704448364689e-13,0.0,2.2760759900461388e-10,3.711257087009805e-12,9.278142717524513e-13,2.3224667036337613e-10,0.0002082589295615509,1.1250544903644817e-24,0.0,LAGGED,4.336808689942018e-18,0.0,0.015172982197582296
3.778709370798103e-06,264.6406224643811,7.000000000000001e-10,14,0,9846.625124302183,9846.625124302183,300.0,199413.81290204762,101325.0,0.0346970907780599,0.0346970907780599,2740.4692979012398,2740.4692979012398,7.620016413386692e-05,26.413906750264847,0.00020825884486278204,8.571629599633339e-11,0.00020825893057907803,4.768417086346832e-09,0.0,-1.590322165196172e-25,0.0,-5.658427601451893e-20,-1.033980984212657e-25,0.005834052188466878,-0.0214472143240963,1.5439272026455595,264.6406224643811,0.0037787093707981035,262.8044320615021,5e-11,0.020350543100860412,0.020350543100860412,4.768417086346832e-09,4.768417086346832e-09,3.9955691777432815e-13,0.0,2.299915011318608e-10,9.53484482827577e-13,2.3837112070689427e-13,2.3118335673539525e-10,0.00020825893057907803,1.67475801267145e-24,0.0,LAGGED,2.6020852139652106e-18,0.0,0.00879977685379867
3.7525693529676564e-06,266.4840822220026,7.500000000000001e-10,15,0,9834.285338743575,9834.285338743575,300.0,199113.20595129137,101325.0,0.034698134502102886,0.034698134502102886,2727.667318969287,2727.667318969287,7.622242851662155e-05,28.36721455062817,0.0002082588327176304,9.80396732311769e-11,0.00020825893075730362,4.7685953118992284e-09,0.0,-1.8349871136878907e-25,0.0,-1.0638553356755858e-20,-1.033981787062099e-25,0.0011247656957683219,-0.02149018839935436,0.2997321541516135,266.4840822220026,0.0037525693529676563,264.6406224643811,5e-11,0.003564511047922557,0.0035645110479225572,4.7685953118992284e-09,4.7685953118992284e-09,4.456696987848343e-13,0.0,2.3091409871987234e-10,3.593574569294664e-14,8.98393642323666e-15,2.3095901840198851e-10,0.00020825893075730362,1.539149667620337e-24,0.0,LAGGED,2.6020852139652106e-18,0.0,0.0036700478606005033
3.726691047817711e-06,268.3345593098155,8.000000000000001e-10,16,0,9821.898178733556,9821.898178733556,300.0,198808.1492628979,101325.0,0.03469861294197667,0.03469861294197667,2714.8152155893513,2714.8152155893513,7.62447842603102e-05,30.312069892206836,0.00020825881963573714,1.111482620142791e-10,0.00020825893078399915,4.7686220074783205e-09,0.0,-2.097128129929018e-25,0.0,-6.568414061381127e-20,-6.881566644872719e-31,-0.0027247419380559096,-0.02147644600290976,-0.7311424271812051,268.3345593098155,0.0037266910478177106,266.4840822220026,5e-11,0.0005339115818458261,0.0005339115818458262,4.7686220074783205e-09,4.7686220074783205e-09,4.918414393196114e-13,0.0,2.3061886645794924e-10,2.1382769952976955e-13,5.345692488244239e-14,2.3088615108236147e-10,0.00020825893078399915,1.5717643328857945e-24,0.0,LAGGED,5.204170427930421e-18,0.0,0.001415464672547192
3.701073235535016e-06,270.19189742011224,8.500000000000002e-10,17,0,9809.46246134225,9809.46246134225,300.0,198498.59483370004,101325.0,0.03469852163876252,0.03469852163876252,2701.9117607999037,2701.9117607999037,7.626723337916492e-05,32.24607304610527,0.00020825880601585718,1.2503529170764243e-10,0.0002082589310511489,4.768889157166026e-09,0.0,-2.3767452139195537e-25,0.0,-7.054433938373611e-21,-7.799108864189081e-31,-0.005867278758346313,-0.021415714725782076,-1.5852911804103105,270.19189742011224,0.003701073235535016,268.3345593098155,5e-11,0.0053429937541114286,0.005342993754111429,4.768889157166026e-09,4.768889157166026e-09,5.378501625926324e-13,0.0,2.2931641860803964e-10,1.0052592506746862e-12,2.5131481266867156e-13,2.30572992671383e-10,0.0002082589310511489,1.786435473301778e-24,0.0,LAGGED,1.734723475976807e-18,0.0,0.0044622513367125576
3.6757138208309367e-06,272.05600020676764,9.000000000000002e-10,18,0,9796.976012818106,9796.976012818106,300.0,198184.46832854472,101325.0,0.03469785582172908,0.03469785582172908,2688.9547013641372,2688.9547013641372,7.628977963068532e-05,34.16696710370743,0.00020825879206877874,1.3969402012136725e-10,0.00020825893176279887,4.76960080714506e-09,0.0,-2.673838365659498e-25,0.0,-8.860198924892045e-21,-1.0339845396887568e-25,-0.008427711749819445,-0.021316059302483686,-2.292809549551457,272.05600020676764,0.003675713820830937,270.19189742011224,5e-11,0.014232999580690301,0.0142329995806903,4.76960080714506e-09,4.76960080714506e-09,5.83512946183262e-13,0.0,2.2718719209350062e-10,2.102790252205742e-12,5.256975630514355e-13,2.298156799087578e-10,0.00020825893176279887,1.1142502514065748e-24,0.0,LAGGED,3.469446951953614e-18,0.0,0.007257918007905158
3.650610208179292e-06,273.9268075675329,9.500000000000002e-10,19,0,9784.436104324037,9784.436104324037,300.0,197865.6800444421,101325.0,0.03469661043506454,0.03469661043506454,2675.941208592367,2675.941208592367,7.631242774749935e-05,36.07263265898746,0.00020825877788812675,1.5511769445837857e-10,0.0002082589330058212,4.7708438295270516e-09,0.0,-2.9884075851488507e-25,0.0,-4.997772427059989e-20,-9.806232468943623e-31,-0.010508222270313337,-0.021184175973351135,-2.878483779716985,273.9268075675329,0.003650610208179292,272.05600020676764,5e-11,0.02486044763983154,0.024860447639831543,4.7708438295270516e-09,4.7708438295270516e-09,6.286802029488934e-13,0.0,2.2438465583495377e-10,3.314267548037512e-12,8.28566887009378e-13,2.2852749027000064e-10,0.0002082589330058212,1.2262306346245078e-24,0.0,LAGGED,0.0,0.0,0.009559282974249305
3.6257595419811853e-06,275.804280019513,1.0000000000000003e-09,20,0,9771.839742973494,9771.839742973494,300.0,197542.13231402778,101325.0,0.03469478016927212,0.03469478016927212,2662.8681797075124,2662.8681797075124,7.633518292436719e-05,37.96108283308609,0.00020825876349655223,1.7129951791536886e-10,0.00020825893479607015,4.7726340784446865e-09,0.0,-3.3204528723876116e-25,0.0,-2.89359370530047e-20,-1.033986661505139e-25,-0.012192547945643029,-0.0210256331141569,-3.362756907751468,275.804280019513,0.0036257595419811853,273.9268075675329,5e-11,0.0358049783527039,0.03580497835270391,4.7726340784446865e-09,4.7726340784446865e-09,6.732306194336348e-13,0.0,2.210386239255656e-10,4.523253608252086e-12,1.1308134020630214e-12,2.266926909358807e-10,0.00020825893479607015,3.899623444433341e-25,0.0,LAGGED,1.734723475976807e-18,0.0,0.011432848266202934
3.6011588596660668e-06,277.6883883686068,1.0500000000000003e-09,21,0,9759.183866000818,9759.183866000818,300.0,197213.72452983743,101325.0,0.034692359496614776,0.034692359496614776,2649.7324391351726,2649.7324391351726,7.635805047597742e-05,39.830458468500055,0.0002082587488756134,1.8823262134627927e-10,0.00020825893710823474,4.77494624304189e-09,0.0,-3.6699742273757814e-25,0.0,-3.332168361289635e-20,-1.033987808432913e-25,-0.013549410509991543,-0.020845068219250206,-3.7625139678642143,277.6883883686068,0.0036011588596660668,275.804280019513,5e-11,0.04624329194406099,0.04624329194406099,4.77494624304189e-09,4.77494624304189e-09,7.170667463271649e-13,0.0,2.1725843453259747e-10,5.662604543349326e-12,1.4156511358373314e-12,2.2433669021178412e-10,0.00020825893710823474,7.967873795966725e-25,0.0,LAGGED,1.734723475976807e-18,0.0,0.01294863147281599
3.57680518388908e-06,279.5791072167633,1.1000000000000003e-09,22,0,9746.465470068777,9746.465470068777,300.0,196880.3565788901,101325.0,0.03468934271002095,0.03468934271002095,2636.530872765164,2636.530872765164,7.638103560910404e-05,41.679023387992736,0.00020825873398487877,2.0591003944546495e-10,0.00020825893989491823,4.777732926498804e-09,0.0,-4.0369716501133596e-25,0.0,-8.60887233200437e-21,-1.3247015791379982e-30,-0.014635289327756623,-0.020646349382983733,-4.091721124113221,279.5791072167633,0.0035768051838890804,277.6883883686068,5e-11,0.05573366913827112,0.05573366913827112,4.777732926498804e-09,4.777732926498804e-09,7.601112003241501e-13,0.0,2.1313587142211637e-10,6.696872703005744e-12,1.674218175751436e-12,2.2150696230087354e-10,0.00020825893989491823,9.369395634618584e-25,0.0,LAGGED,3.469446951953614e-18,0.0,0.01416706731822018
3.5526955800842242e-06,281.47641064599543,1.1500000000000004e-09,23,0,9733.681697111597,9733.681697111597,300.0,196541.93121474853,101325.0,0.03468572396492692,0.03468572396492692,2623.260517289085,2623.260517289085,7.640414327139604e-05,43.50515969462014,0.0002082587187739328,2.2432469096362407e-10,0.00020825894309862376,4.780936632049778e-09,0.0,-4.421445140600346e-25,0.0,-2.955312388919608e-20,-1.0339902743276275e-25,-0.015496668508265997,-0.020432707864341933,-4.361946628677545,281.47641064599543,0.003552695580084224,279.5791072167633,5e-11,0.06407411101949438,0.06407411101949438,4.780936632049778e-09,4.780936632049778e-09,8.02303419736976e-13,0.0,2.0874777533477033e-10,7.610631356572562e-12,1.9026578391431404e-12,2.1826106453048602e-10,0.00020825894309862376,9.459262668941361e-25,0.0,LAGGED,0.0,8.881784197001252e-16,0.015138712377464999
3.52882718814784e-06,283.38026961441136,1.2000000000000004e-09,24,0,9720.829891028605,9720.829891028605,300.0,196198.35571886,101325.0,0.03468149732354856,0.03468149732354856,2609.918619405295,2609.918619405295,7.642737805155988e-05,45.307363074000996,0.00020825870318973415,2.434693625224584e-10,0.00020825894665909666,4.7844971049401605e-09,0.0,-4.82339469883674e-25,0.0,-1.2762224829937995e-20,-1.582760328320725e-30,-0.01617186000794646,-0.020206847065446763,-4.5827860492183845,283.38026961441136,0.0035288271881478398,281.47641064599543,5e-11,0.0712094578076443,0.07120945780764432,4.7844971049401605e-09,4.7844971049401605e-09,8.435969102082573e-13,0.0,2.0415833416317723e-10,8.400771189164261e-12,2.1001927972910652e-12,2.1465929814963256e-10,0.00020825894665909666,1.5602532745568095e-24,0.0,LAGGED,0.0,0.0,0.01590551872820915
3.505197238921705e-06,285.2906503793856,1.2500000000000004e-09,25,0,9707.907634793282,9707.907634793282,300.0,195849.54308547,101325.0,0.034676656801105314,0.034676656801105314,2596.502674778687,2596.502674778687,7.645074411407106e-05,47.084238114262135,0.00020825868718095337,2.6333669564434475e-10,0.00020825895051764903,4.78835565732832e-09,0.0,-5.242820324822544e-25,0.0,-3.441289212546354e-20,-1.7203916612181794e-30,-0.016692484788081215,-0.019971032245055385,-4.762209841639691,285.2906503793856,0.003505197238921705,283.38026961441136,5e-11,0.07717104776319988,0.07717104776319988,4.78835565732832e-09,4.78835565732832e-09,8.839569172548859e-13,0.0,1.9942106446652096e-10,9.071457030323971e-12,2.267864257580993e-12,2.107603857544259e-10,0.00020825895051764903,1.1447444585587982e-24,0.0,LAGGED,3.469446951953614e-18,0.0,0.016502220804626124
3.4818030609391867e-06,287.2075136065446,1.3000000000000005e-09,26,0,9694.912774360262,9694.912774360262,300.0,195495.41288573583,101325.0,0.034671196413549175,0.034671196413549175,2583.01045335483,2583.01045335483,7.647424515716497e-05,48.83449365252898,0.00020825867070036958,2.8391917665765396e-10,0.00020825895461954624,4.792457554545959e-09,0.0,-5.6797220185577565e-25,0.0,-4.473697704090725e-20,-1.0339944032676144e-25,-0.017084677844374816,-0.01972716447457606,-4.90684784445171,287.2075136065446,0.0034818030609391868,285.2906503793856,5e-11,0.08203794435278415,0.08203794435278418,4.792457554545959e-09,4.792457554545959e-09,9.233584662535682e-13,0.0,1.9458050910348789e-10,9.630862307440159e-12,2.4077155768600396e-12,2.0661908698778808e-10,0.00020825895461954624,5.806016262426647e-25,0.0,LAGGED,3.469446951953614e-18,0.0,0.016957569874017666
3.4586420812077694e-06,289.130813920704,1.3500000000000005e-09,27,0,9681.843433631244,9681.843433631244,300.0,195135.89191409867,101325.0,0.03466511022634748,0.03466511022634748,2569.4400154364457,2569.4400154364457,7.649788438659442e-05,50.55693816416951,0.00020825865370603753,3.052091291774496e-10,0.0002082589589151667,4.796753174981468e-09,0.0,-6.134099780042377e-25,0.0,-7.420423504578663e-21,-1.0339958942737208e-25,-0.017370069955547917,-0.019476841687655056,-5.022222464107136,289.130813920704,0.0034586420812077697,287.2075136065446,5e-11,0.08591240871018356,0.08591240871018353,4.796753174981468e-09,4.796753174981468e-09,9.61784716052338e-13,0.0,1.896736810629889e-10,1.0089087391592941e-11,2.5222718478982352e-12,2.0228504030248008e-10,0.0002082589589151667,3.2756029139673117e-25,0.0,LAGGED,0.0,0.0,0.01729537763738553
3.4357118224724334e-06,291.0604997366666,1.4000000000000005e-09,28,0,9668.698023305184,9668.698023305184,300.0,194770.9146846865,101325.0,0.03465839240391861,0.03465839240391861,2555.7897214455525,2555.7897214455525,7.652166450017298e-05,52.25047521220835,0.00020825863616169446,3.2719870889542066e-10,0.00020825896336040334,4.801198411616686e-09,0.0,-6.605953609276406e-25,0.0,-1.0507508736009485e-20,-2.1676934931349063e-30,-0.017566588635898682,-0.019221409143983237,-5.112940067033119,291.0604997366666,0.003435711822472433,289.130813920704,5e-11,0.08890473270436637,0.08890473270436638,4.801198411616686e-09,4.801198411616686e-09,9.992255785766529e-13,0.0,1.8473128474020118e-10,1.0456862451629053e-11,2.6142156129072633e-12,1.978023628047375e-10,0.00020825896336040334,5.642438065120018e-25,0.0,LAGGED,0.0,0.0,0.017535382794505804
3.413009898530199e-06,292.99651326257407,1.4500000000000006e-09,29,0,9655.475245493431,9655.475245493431,300.0,194400.42382212903,101325.0,0.034651037259318944,0.034651037259318944,2542.0582373183192,2542.0582373183192,7.654558767979081e-05,53.91409897386261,0.0002082586180367118,3.498799004424257e-10,0.00020825896791661224,4.805754620545091e-09,0.0,-7.095283506259844e-25,0.0,-4.0248836593343294e-20,-1.0339990483250999e-25,-0.017689112490546336,-0.018962001198848052,-5.182848282439524,292.99651326257407,0.003413009898530199,291.0604997366666,5e-11,0.09112417856809063,0.09112417856809066,4.805754620545091e-09,4.805754620545091e-09,1.0356765629589646e-12,0.0,1.7977874473255745e-10,1.074476652751453e-11,2.6861916318786324e-12,1.9320970289195063e-10,0.00020825896791661224,-1.4196971939081505e-25,0.0,LAGGED,0.0,0.0,0.01769396557076672
3.390534008586814e-06,294.9387906056732,1.5000000000000006e-09,30,0,9642.17409534227,9642.17409534227,300.0,194024.3703755223,101325.0,0.03464303930380812,0.03464303930380812,2528.244536818261,2528.244536818261,7.65696555887101e-05,55.546889859349676,0.00020825859930578925,3.732445161125689e-10,0.00020825897255030536,4.810388313648385e-09,0.0,-7.60208947099269e-25,0.0,-2.900502120750646e-20,-1.0340007113703722e-25,-0.0177500065387663,-0.01869957592230177,-5.235165461786524,294.9387906056732,0.0033905340085868137,292.99651326257407,5e-11,0.09267386206588861,0.0926738620658886,4.810388313648385e-09,4.810388313648385e-09,1.0711378085097978e-12,0.0,1.7483706983696403e-10,1.0962782964913004e-11,2.740695741228251e-12,1.885405485431053e-10,0.00020825897255030536,-6.199815626312976e-26,0.0,LAGGED,0.0,0.0,0.01778473526836709
3.3682819312709415e-06,296.8872619349514,1.5500000000000006e-09,31,0,9628.793860482607,9628.793860482607,300.0,193642.71407395002,101325.0,0.03463439329594212,0.03463439329594212,2514.3479016166098,2514.3479016166098,7.65938693726985e-05,57.1480102364056,0.00020825857994851639,3.9728419625973106e-10,0.00020825897723271265,4.815070720956792e-09,0.0,-8.126371503474944e-25,0.0,-4.3481561536000247e-20,-2.666607074888178e-30,-0.017759560754372322,-0.01843494382977732,-5.272587365533019,296.8872619349514,0.0033682819312709413,294.9387906056732,5e-11,0.09364814616813137,0.09364814616813132,4.815070720956792e-09,4.815070720956792e-09,1.1056132760968327e-12,0.0,1.6992357700352243e-10,1.1120071010871368e-11,2.780017752717842e-12,1.8382366576711162e-10,0.00020825897723271265,1.4782622275117584e-25,0.0,LAGGED,0.0,0.0,0.017819013003647487
3.346251518667092e-06,298.84185167238377,1.6000000000000007e-09,32,0,9615.334118849863,9615.334118849863,300.0,193255.42353521957,101325.0,0.034625094289860756,0.034625094289860756,2500.3679197011397,2500.3679197011397,7.661822966403927e-05,58.716700271336656,0.00020825855994888152,4.2199041119640036e-10,0.00020825898193929272,4.819777300974731e-09,0.0,-8.668129603706607e-25,0.0,7.835842310367013e-21,-1.0340042095000835e-25,-0.017726349805560263,-0.018168791756862607,-5.297375199286029,298.84185167238377,0.003346251518667092,296.8872619349514,5e-11,0.09413160035878886,0.0941316003587888,4.819777300974731e-09,4.819777300974731e-09,1.139110072144331e-12,0.0,1.650524969521193e-10,1.122487360080428e-11,2.80621840020107e-12,1.7908358895312464e-10,0.00020825898193929272,3.0171089725444906e-25,0.0,LAGGED,0.0,0.0,0.017806228366785755
3.3244406902181236e-06,300.8024787274481,1.6500000000000007e-09,33,0,9601.794735227191,9601.794735227191,300.0,192862.4764349855,101325.0,0.03461513768247312,0.03461513768247312,2486.3044824780577,2486.3044824780577,7.664273658779854e-05,60.252273895472285,0.0002082585392947736,4.4735446444137686e-10,0.00020825898664923804,4.824487246312394e-09,0.0,-9.227363771687678e-25,0.0,-5.447079889426303e-21,-3.027889323743996e-30,-0.017657528546345943,-0.017901702724559952,-5.311428354941533,300.8024787274481,0.0033244406902181237,298.84185167238377,5e-11,0.09419890675324798,0.094198906753248,4.824487246312394e-09,4.824487246312394e-09,1.171637883509514e-12,0.0,1.602354802192586e-10,1.128450846787077e-11,2.8211271169676926e-12,1.7434111580409707e-10,0.00020825898664923804,2.387029990326364e-25,0.0,LAGGED,0.0,0.0,0.017754245542400158
3.302847428807073e-06,302.7690565655894,1.7000000000000007e-09,34,0,9588.175856753862,9588.175856753862,300.0,192463.8596406988,101325.0,0.0346045192592451,0.0346045192592451,2472.157780815214,2472.157780815214,7.666738976992088e-05,61.754114903334354,0.00020825851797750644,4.733674971766353e-10,0.0002082589913450036,4.8291830118883616e-09,0.0,-9.804074007418158e-25,0.0,-2.225296606568974e-20,-1.0340079370153494e-25,-0.017559075066936602,-0.01763417248953084,-5.316344592180759,302.7690565655894,0.0033028474288070726,300.8024787274481,5e-11,0.09391531151935645,0.09391531151935642,4.8291830118883616e-09,4.8291830118883616e-09,1.2032085049707781e-12,0.0,1.5548201969526314e-10,1.1305407929123838e-11,2.8263519822809596e-12,1.6961377960666792e-10,0.0002082589913450036,7.492285333427082e-26,0.0,LAGGED,0.0,8.881784197001252e-16,0.017669631661397456
3.281469773497021e-06,304.74149360648005,1.7500000000000008e-09,35,0,9574.477907552837,9574.477907552837,300.0,192059.56931293066,101325.0,0.034593235238344226,0.034593235238344226,2457.9283001841536,2457.9283001841536,7.669218834688171e-05,63.22167318951526,0.00020825849599137803,5.000204937889543e-10,0.0002082589960118718,4.833849880116554e-09,0.0,-1.0398260310898046e-24,0.0,-4.0206980679783554e-20,-1.0340098867925654e-25,-0.017435990844512996,-0.01736662334999801,-5.313469892465802,304.74149360648005,0.003281469773497021,302.7690565655894,5e-11,0.09333736456385677,0.09333736456385675,4.833849880116554e-09,4.833849880116554e-09,1.2338354440275416e-12,0.0,1.5079980329034805e-10,1.1293184919256216e-11,2.823296229814054e-12,1.649162844394183e-10,0.0002082589960118718,-3.5098630483817434e-25,0.0,LAGGED,0.0,0.0,0.017557877849027275
3.2603058164305035e-06,306.71969327553296,1.8000000000000008e-09,36,0,9560.701582591382,9560.701582591382,300.0,191649.61097564298,101325.0,0.034581282312895256,0.034581282312895256,2443.6168150157646,2443.6168150157646,7.671713097669674e-05,64.77442071347863,0.0002082584733332728,5.273042883760377e-10,0.00020825900063756116,4.8384755694048915e-09,0.0,-1.1009922682127343e-24,0.0,1.58212097646461e-20,1.033939637466399e-25,-0.017292465816551104,-0.017099415676818306,-5.303939811230193,306.71969327553296,0.0032603058164305033,304.74149360648005,5e-11,0.09251378576675615,0.0925137857667562,4.8384755694048915e-09,4.8384755694048915e-09,1.2635335902219156e-12,0.0,1.4619500824430982e-10,1.125271100846103e-11,2.8131777521152574e-12,1.602608970048861e-10,0.00020825900063756116,-2.9423880676019564e-25,0.0,LAGGED,0.0,8.881784197001252e-16,0.017423581481009847
3.2393536981971887e-06,308.7035542171682,1.8500000000000008e-09,37,0,9546.847840848,9546.847840848,300.0,191233.9995562473,101325.0,0.0345686576911507,0.0345686576911507,2429.2243823417425,2429.2243823417425,7.67422158511549e-05,66.4581892601837,0.00020825845000230697,5.552095721155859e-10,0.00020825900521187908,4.843049887364671e-09,0.0,-1.1639061121106048e-24,0.0,-2.2983550045285433e-20,1.0339375729964055e-25,-0.017132014673355823,-0.016832857556523237,-5.28871382056562,308.7035542171682,0.0032393536981971884,306.71969327553296,5e-11,0.09148635919558637,0.09148635919558634,4.843049887364671e-09,4.843049887364671e-09,1.292318938307134e-12,0.0,1.416725467591007e-10,1.118819755033672e-11,2.79704938758418e-12,1.5565779369702162e-10,0.00020825900521187908,-4.47113739304786e-25,0.0,LAGGED,0.0,0.0,0.017270596660492667
3.218611603937584e-06,310.692970464849,1.900000000000001e-09,38,0,9532.917897851197,9532.917897851197,300.0,190812.7593960759,101325.0,0.034555359134370724,0.034555359134370724,2414.752334785966,2414.752334785966,7.676744070916298e-05,68.11674480630393,0.00020825842599951752,5.837269013975541e-10,0.00020825900972641892,4.847564427228289e-09,0.0,-1.2285675627834161e-24,0.0,-4.8718857924485904e-20,-1.0340160802025457e-25,-0.01695758954163887,-0.016567212865397148,-5.268603866615438,310.692970464849,0.0032186116039375837,308.7035542171682,5e-11,0.09029079727236723,0.09029079727236726,4.847564427228289e-09,4.847564427228289e-09,1.3202083563623665e-12,0.0,1.3723627106369038e-10,1.1103274681326056e-11,2.775818670331514e-12,1.5111536441534796e-10,0.00020825900972641892,-4.497390683973615e-25,0.0,LAGGED,0.0,0.0,0.017102158578887503
3.198077759762645e-06,312.68783160363745,1.950000000000001e-09,39,0,9518.913217630708,9518.913217630708,300.0,190385.92423162772,101325.0,0.034541384992273015,0.034541384992273015,2400.202272942982,2400.202272942982,7.679280285112714e-05,69.74908442158905,0.00020825840132758947,6.128467066297992e-10,0.0002082590141742961,4.852012304400736e-09,0.0,-1.2949766202311683e-24,0.0,-4.1748273311558983e-20,-4.2493674032089036e-30,-0.0167716732649502,-0.016302708038111208,-5.244298145581976,312.68783160363745,0.003198077759762645,310.692970464849,5e-11,0.08895754344893511,0.08895754344893513,4.852012304400736e-09,4.852012304400736e-09,1.3472193914384224e-12,0.0,1.328891446879479e-10,1.1001065215901822e-11,2.7502663039754555e-12,1.466404762078252e-10,0.0002082590141742961,-4.824547078586873e-25,0.0,LAGGED,0.0,8.881784197001252e-16,0.016920986425221326
3.177750429459042e-06,314.6880229264049,2.000000000000001e-09,40,0,9504.835504128558,9504.835504128558,300.0,189953.53714704732,101325.0,0.03452673423589578,0.03452673423589578,2385.5760571876826,2385.5760571876826,7.681829915428608e-05,71.35425855147518,0.00020825837599061937,6.425593016341573e-10,0.000208259018549921,4.85638792932742e-09,0.0,-1.3631332844538613e-24,0.0,-5.178204229849143e-20,1.033931035508093e-25,-0.016576356718871754,-0.016039537748834185,-5.216380923184581,314.6880229264049,0.0031777504294590417,312.68783160363745,5e-11,0.08751249853369221,0.08751249853369222,4.85638792932742e-09,4.85638792932742e-09,1.3733701065585657e-12,0.0,1.286333855981384e-10,1.088425197430561e-11,2.7210629935764024e-12,1.422387005660204e-10,0.000208259018549921,-1.2038143631417476e-24,0.0,LAGGED,0.0,0.0,0.016729368645046417
