r_m,T_K,p_Pa,rho_kg_m3,u_m_s,sigma_S_m
0.00014833333333333332,301.5760312541074,101344.7251759807,1.1644447136697709,0.018170759767063893,4.765071109610456e-57
0.00015166666666666665,301.0607425247935,101338.3777452846,1.1663647130883057,0.012534184727950171,4.1397802611997905e-57
0.000155,300.70765963154736,101333.99710287435,1.1676837615102924,0.00857374165217557,3.758832232226839e-57
0.00015833333333333332,300.467962533722,101331.00000013363,1.1685807216819517,0.005814482334131903,3.5201609973045255e-57
0.00016166666666666668,300.3067413020353,101328.96740084731,1.1691846330130855,0.003908923411445564,3.368111686444067e-57
0.000165,300.1993011075778,101327.60105643512,1.169587312468,0.0026047499930718213,3.2704039241731563e-57
0.00016833333333333332,300.1283585523026,101326.6907099389,1.1698532648592557,0.0017203177785565637,3.207427645895012e-57
0.00017166666666666667,300.081944270391,101326.08956735696,1.1700272686405084,0.001126071714169255,3.1668751392526394e-57
0.000175,300.0518551459191,101325.69614100836,1.170140056368837,0.000730510404095587,3.140857166351507e-57
0.00017833333333333335,300.0325270918233,101325.44095362154,1.1702124901628477,0.00046965954415607354,3.1242558581321123e-57
0.00018166666666666667,300.0202245658772,101325.27690894938,1.1702585813038016,0.0002992494129006351,3.113734195383524e-57
0.000185,300.0124650542922,101325.1723956558,1.170287642002687,0.00018896282122218675,3.107115987394267e-57
0.00018833333333333332,300.0076153604488,101325.10640413818,1.1703057979527476,0.00011825335680799955,3.102986707386663e-57
0.00019166666666666667,300.00461177765726,101325.06510761258,1.170317037936799,7.334100863269909e-05,3.1004320474968966e-57
