step,time_s,dt_s,topology,topology_status,head_position_m,E_peak_V_m,eta_peak,ne_peak_m3,sigma_e_peak_S_m,tau_i_at_E_peak_s,tau_M_at_E_peak_s,Pi_RF_at_E_peak,K_ion_z_A_m_s,current_moment_z_A_m
640,6.2583588329769871e-12,7.3658577615482789e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.3955945493356534e-05,19042230.277605109,7.231854147681287,2761627482167104,1.5034025703523989e-05,8.0154317352799459e-12,5.8894324031417419e-07,73476.171934936312,0.019527463131184548,-2.4625524646134268e-13
641,6.2657063820376933e-12,7.3475490607062997e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.3957511881969508e-05,19075086.518094402,7.2443322836766884,2761955647377816.5,1.5032970235653039e-05,7.9903125564919032e-12,5.8898459013780993e-07,73712.334276495429,0.019620768582089294,-2.4694788955698045e-13
642,6.2730357542784213e-12,7.3293722407280395e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.3959076644333121e-05,19107861.476775035,7.2567795504841577,2762282843815555.5,1.5031925590515039e-05,7.9653963868975378e-12,5.890255216794636e-07,73948.048919243389,0.019714080606501459,-2.4764068864926789e-13
643,6.2803470800230469e-12,7.3113257446253554e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.3960639773405644e-05,19140555.736420292,7.2691961694292084,2762609060197176.5,1.5030891543504717e-05,7.9406806356420259e-12,5.890660435658689e-07,74183.318860832296,0.019807399010163658,-2.4833364791582015e-13
644,6.2876404880639041e-12,7.2934080408573876e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.3962201262353797e-05,19173169.872954946,7.2815823592364266,2762934285354094.5,1.5029867873092446e-05,7.9161627567923322e-12,5.8910616430976124e-07,74418.147075650821,0.019900723598674924,-2.4902677148181679e-13
645,6.2949161056867045e-12,7.2756176228004674e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.3963761104547846e-05,19205704.455566518,7.2939383360717285,2763258508230485,1.5028854360767245e-05,7.8918402483560486e-12,5.8914589231191282e-07,74652.53651512244,0.019994054177487064,-2.4972006342086988e-13
646,6.3021740586949364e-12,7.2579530082314872e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.3965319293556968e-05,19238160.04681436,7.3062643135837844,2763581717881518.5,1.502785079098111e-05,7.8677106513258552e-12,5.8918523586312141e-07,74886.490108000187,0.020087390551901702,-2.5041352775587515e-13
647,6.3094144714337603e-12,7.2404127388241562e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.3966875823144738e-05,19270537.202736609,7.3185605029446394,2763903903471633.5,1.5026856951094602e-05,7.8437715487489587e-12,5.8922420314615652e-07,75120.010760656936,0.020180732527067719,-2.5110716845984419e-13
648,6.3166374668134183e-12,7.2229953796580099e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.3968430687264547e-05,19302836.472954925,7.3308271128894908,2764225054272843,1.5025872631323669e-05,7.8200205648207767e-12,5.8926280223766355e-07,75353.101357370731,0.020274079907978589,-2.5180098945672074e-13
649,6.3238431663321578e-12,7.2056995187395277e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.3969983880055414e-05,19335058.400776703,7.3430643497555037,2764545159663073.5,1.502489762468773e-05,7.7964553640023816e-12,5.8930104111002363e-07,75585.76476060276,0.020367432499469009,-2.5249499462217741e-13
650,6.3310316900986934e-12,7.1885237665352989e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.3971535395837624e-05,19367203.523296002,7.3552724175201449,2764864209124540,1.502393172695882e-05,7.7730736501602176e-12,5.893389276331786e-07,75818.003811276285,0.020460790106213534,-2.5318918778439851e-13
651,6.33820315685421e-12,7.1714667555165078e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.3973085229108702e-05,19399272.371491384,7.3674515178383402,2765182192242151,1.5022974736612017e-05,7.7498731657286473e-12,5.8937646957641079e-07,76049.821329043305,0.020554152532722639,-2.5388357272484449e-13
652,6.3453576839939249e-12,7.1545271397148178e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.3974633374539361e-05,19431265.470322721,7.3796018500792382,2765499098701945,1.5022026454776857e-05,7.7268516908932509e-12,5.8941367461008932e-07,76281.220112554147,0.020647519583341354,-2.5457815317900075e-13
653,6.3524953875882143e-12,7.1377035942890779e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.3976179826969557e-05,19463183.338825654,7.3917236113620826,2765814918289559.5,1.502108668518989e-05,7.7040070427952822e-12,5.8945055030737747e-07,76512.202939719049,0.020740891062246865,-2.5527293283711429e-13
654,6.3596163824033168e-12,7.1209948151024688e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.3977724581404765e-05,19495026.490203902,7.4038169965912726,2766129640888728,1.502015523414832e-05,7.6813370747564163e-12,5.8948710414590169e-07,76742.772567964013,0.020834266773445551,-2.5596791534490917e-13
655,6.366720781921627e-12,7.104399518310152e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.3979267633012084e-05,19526795.431920253,7.4158821984909178,2766443256479808,1.5019231910464575e-05,7.6588396755227934e-12,5.8952334350939005e-07,76972.931734486148,0.020927646520771455,-2.5666310430429345e-13
656,6.3738086983615833e-12,7.0879164399566766e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.3980808977116775e-05,19558490.665785432,7.4279194076385879,2766755755138337,1.501831652542198e-05,7.6365127685282259e-12,5.8955927568927159e-07,77202.683156502666,0.021021030107884003,-2.5735850327404818e-13
657,6.3808802426971664e-12,7.0715443355831533e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.3982348609198608e-05,19590112.688045301,7.4399288124984295,2767067127033614.5,1.50174088927313e-05,7.6143543111758804e-12,5.895949078862459e-07,77432.02953149617,0.02111441733826596,-2.5805411577050356e-13
658,6.38793552467701e-12,7.0552819798439327e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.3983886524888453e-05,19621661.989466265,7.4519105994536048,2767377362427316,1.5016508828488355e-05,7.5923622941378274e-12,5.8963024721181559e-07,77660.97353745588,0.021207808015221406,-2.5874994526820126e-13
659,6.3949746528431426e-12,7.0391281661322071e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.3985422719964872e-05,19653139.055419039,7.4638649528380991,2767686451672128,1.5015616151132429e-05,7.5705347406720534e-12,5.8966530068979193e-07,77889.517833114922,0.02130120194187364,-2.5944599520054307e-13
660,6.4019977345493574e-12,7.0230817062148152e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.3986957190350887e-05,19684544.365961038,7.4757920549680144,2767994385210413.5,1.5014730681405649e-05,7.5488697059561295e-12,5.897000752577661e-07,78117.665058185754,0.021394598921164021,-2.60142268960429e-13
661,6.4090048759792326e-12,7.0071414298753642e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.3988489932110694e-05,19715878.395916738,7.4876920861720908,2768301153572901,1.5013852242313225e-05,7.5273652764375888e-12,5.897345777685509e-07,78345.417833588843,0.021487998755849627,-2.6083876990087851e-13
662,6.4159961821637988e-12,6.9913061845659824e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.3990020941446577e-05,19747141.614956625,7.4995652248216835,2768606747377398.5,1.5012980659084563e-05,7.5060195692001316e-12,5.8976881499159257e-07,78572.778761678666,0.021581401248501428,-2.6153550133564207e-13
663,6.4229717569988659e-12,6.9755748350672525e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.3991550214695844e-05,19778334.487674892,7.5114116473602754,2768911157327531.5,1.5012115759135165e-05,7.4848307313451366e-12,5.8980279361435482e-07,78799.750426468017,0.021674806201503135,-2.6223246653980157e-13
664,6.4299317032620215e-12,6.9599462631558291e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.3993077748327845e-05,19809457.473665338,7.5232315283323032,2769214374211506.5,1.5011257372029358e-05,7.4637969393883831e-12,5.8983652024367441e-07,79026.335393846908,0.021768213417049365,-2.6292966875035627e-13
665,6.4368761226293017e-12,6.9444193672801885e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.3994603538941003e-05,19840511.027595896,7.5350250404114565,2769516388900894.5,1.5010405329443844e-05,7.4429163986713564e-12,5.8987000140708793e-07,79252.536211798142,0.021861622697144079,-2.6362711116679877e-13
666,6.4438051156915453e-12,6.9289930622435142e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.399612758326008e-05,19871495.599281728,7.5467923544284412,2769817192349441,1.5009559465131975e-05,7.4221873427867358e-12,5.8990324355413369e-07,79478.355410609787,0.021955033843598898,-2.6432479695168053e-13
667,6.4507187819704393e-12,6.9136662788941039e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.3997649878133286e-05,19902411.633757163,7.5585336393983003,2770116775591895.5,1.5008719614888797e-05,7.4016080330175306e-12,5.8993625305762658e-07,79703.795503085828,0.022048446658032329,-2.6502272923116431e-13
668,6.4576172199342624e-12,6.898437963822938e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.3999170420529666e-05,19933259.571345821,7.5702490625470427,2770415129742862.5,1.5007885616516845e-05,7.3811767577899076e-12,5.8996903621490643e-07,79928.858984750361,0.022141860941867566,-2.6572091109556715e-13
669,6.4645005270133306e-12,6.8833070790679505e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4000689207536362e-05,19964039.847730003,7.5819387893380012,2770712245995677,1.5007057309792591e-05,7.3608918321387137e-12,5.90001599249065e-07,80153.548334052815,0.022235276496331998,-2.6641934559989449e-13
670,6.4713687996151557e-12,6.8682726018252295e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4002206236356106e-05,19994752.894018196,7.5936029834974645,2771008115621295.5,1.5006234536433672e-05,7.3407515971859896e-12,5.9003394831014384e-07,80377.866012565792,0.022328693122455279,-2.6711803576436006e-13
671,6.4782221331393226e-12,6.8533335241667552e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4003721504304669e-05,20025399.136811763,7.6052418070400076,2771302729967213,1.500541714006672e-05,7.3207544196315611e-12,5.9006608947631234e-07,80601.81446518311,0.022422110621068504,-2.6781698457489906e-13
672,6.4850606219920871e-12,6.8384888527643933e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4005235008808401e-05,20055978.998270068,7.6168554202932217,2771596080456395,1.5004604966195922e-05,7.3008986912557964e-12,5.900980287550202e-07,80825.396120312405,0.022515528792802567,-2.6851619498367079e-13
673,6.491884359600707e-12,6.8237376086202416e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4006746747401758e-05,20086492.896174766,7.6284439819221372,2771888158586231.5,1.5003797862172159e-05,7.2811828284337833e-12,5.9012977208412919e-07,81048.61339006768,0.022608947438087688,-2.6921566990955208e-13
674,6.4986934384275102e-12,6.8090788268029598e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4008256717725109e-05,20116941.243992582,7.6400076489530564,2772178955927510,1.5002995677162809e-05,7.2616052716610462e-12,5.9016132533302188e-07,81271.468670456423,0.022702366357151907,-2.6991541223861992e-13
675,6.5054879499837003e-12,6.7945115561899728e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4009764917522243e-05,20147324.45093704,7.6515465767970046,2772468464123405,1.5002198262122184e-05,7.242164485090221e-12,5.9019269430368826e-07,81493.964341564628,0.02279578535002004,-2.7061542482462625e-13
676,6.5122679848429155e-12,6.7800348592154855e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4011271344638308e-05,20177642.922029108,7.663060919272759,2772756674888488,1.5001405469762528e-05,7.2228589560784273e-12,5.9022388473179253e-07,81716.102767739518,0.022889204216512703,-2.7131571048946421e-13
677,6.5190336326545396e-12,6.7656478116239201e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4012775997017467e-05,20207897.058156814,7.6745508286294895,2773043580007755,1.5000617154525626e-05,7.2036871947450144e-12,5.9025490228771875e-07,81937.886297770005,0.022982622756245689,-2.7201627202362443e-13
678,6.5257849821567688e-12,6.751349502229046e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4014278872700866e-05,20238087.256133594,7.6860164555689172,2773329171335669.5,1.4999833172554964e-05,7.184647733539601e-12,5.9028575257759629e-07,82159.317265063059,0.023076040768628708,-2.7271711218664407e-13
679,6.5325221211894472e-12,6.7371390326781416e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4015779969824515e-05,20268213.908755586,7.6974579492670756,2773613440795223.5,1.4999053381668472e-05,7.1657391268199795e-12,5.9031644114430605e-07,82380.397987817545,0.023169458052864234,-2.7341823370754613e-13
680,6.5392451367066684e-12,6.723015517221509e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4017279286617183e-05,20298277.404858179,7.7088754573957869,2773896380377017,1.4998277641331794e-05,7.1469599504394458e-12,5.9034697346846684e-07,82601.130769197625,0.023262874407947352,-2.7411963928527113e-13
681,6.5459541147891556e-12,6.7089780824869581e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4018776821398503e-05,20328278.129371267,7.7202691261436422,2774177982138350.5,1.4997505812632083e-05,7.1283088013437049e-12,5.9037735496940465e-07,82821.517897501428,0.023356289632664472,-2.7482133158910411e-13
682,6.5526491406564144e-12,6.6950258672590486e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4020272572576909e-05,20358216.463373616,7.7316391002366549,2774458238202335.5,1.4996737758252335e-05,7.1097842971767769e-12,5.9040759100610128e-07,83041.561646328162,0.023449703525592704,-2.7552331325908696e-13
683,6.5593302986786782e-12,6.6811580222633928e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4021766538647853e-05,20388092.784146268,7.7429855229585387,2774737140757021,1.4995973342446225e-05,7.0913850758958105e-12,5.9043768687812679e-07,83261.264274742614,0.023543115885099178,-2.7622558690642935e-13
684,6.565997672388634e-12,6.6673737099554312e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4023258718191788e-05,20417907.465225022,7.7543085361706394,2775014682054534,1.4995212431013406e-05,7.0731097953945118e-12,5.9046764782655482e-07,83480.628027437648,0.023636526509340307,-2.7692815246052846e-13
685,6.5726513444929476e-12,6.6536721043136432e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.402474910987249e-05,20447660.876451839,7.765608280331457,2775290854410234.5,1.4994454891275363e-05,7.0549571331350657e-12,5.9049747903485823e-07,83699.655134892979,0.023729935196260831,-2.7763101438795279e-13
686,6.5792913968835853e-12,6.6400523906374705e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4026237712434887e-05,20477353.384025667,7.776884894515951,2775565650201887.5,1.4993700592051639e-05,7.0369257857880612e-12,5.9052718562979201e-07,83918.347813534492,0.023823341743593539,-2.7833417595215221e-13
687,6.5859179106489349e-12,6.6265137653492656e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4027724524703567e-05,20506985.350552004,7.7881385164343602,2775839061868847,1.4992949403636625e-05,7.019014468880619e-12,5.9055677268225603e-07,84136.708265888083,0.023916745948858311,-2.7903763965299941e-13
688,6.5925309660847351e-12,6.6130554358005813e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4029209545581156e-05,20536557.135091864,7.7993692824507983,2776111081911255.5,1.4992201197776712e-05,7.0012219164521452e-12,5.9058624520814488e-07,84354.738680733499,0.024010147609361848,-2.7974140796346923e-13
689,6.5991306427048179e-12,6.5996766200826101e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4030692774046634e-05,20566069.093209762,7.8105773276014823,2776381702889255.5,1.4991455847647962e-05,6.9835468807177077e-12,5.9061560816917935e-07,84572.441233254969,0.02410354652219707,-2.8044548333000497e-13
690,6.6057170192516583e-12,6.5863765468404308e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4032174209153802e-05,20595521.577020887,7.821762785612643,2776650917422217.5,1.4990713227834127e-05,6.9659881317388058e-12,5.9064486647372564e-07,84789.818085189967,0.024196942484242479,-2.811498681728787e-13
691,6.61229017370675e-12,6.5731544550913421e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4033653850029528e-05,20624914.93523765,7.8329257889182049,2776918718187978,1.4989973214305167e-05,6.948544457101188e-12,5.9067402497759706e-07,85006.871384977218,0.024290335292162263,-2.8185456488654391e-13
692,6.6188501833007969e-12,6.5600095940468966e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4035131695872312e-05,20654249.513215017,7.8440664686770036,2777185097922092.5,1.4989235684396126e-05,6.931214661599963e-12,5.9070308848484229e-07,85223.603267899322,0.024383724742405001,-2.825595758399839e-13
693,6.6253971245237358e-12,6.5469412229387037e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4036607745950755e-05,20683525.652995393,7.8551849547898307,2777450049417100.5,1.4988500516786425e-05,6.9139975669313031e-12,5.907320617485199e-07,85440.015856226193,0.024477110631203433,-2.8326490337705239e-13
694,6.6319310731345831e-12,6.5339486108476995e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4038081999602e-05,20712743.693352837,7.866281375916226,2777713565521802.5,1.498776759147955e-05,6.896892011390769e-12,5.9076094947145762e-07,85656.111259356912,0.024570492754574683,-2.8397054981680834e-13
695,6.6384521041711203e-12,6.5210310365372075e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4039554456230346e-05,20741903.969836235,7.8773558594908737,2777975639140549.5,1.4987036789783123e-05,6.879896849578276e-12,5.9078975630699907e-07,85871.891573957721,0.024663870908319452,-2.8467651745384717e-13
696,6.6449602919594092e-12,6.5081877882891573e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4041025115305769e-05,20771006.814811744,7.8884085317397217,2778236263232545.5,1.4986307994289349e-05,6.8630109521094099e-12,5.9081848685973617e-07,86087.358884097746,0.024757244888021245,-2.8538280855862196e-13
697,6.651455710123153e-12,6.4954181637438507e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4042493976362549e-05,20800052.557504799,7.899439517695936,2778495430811160,1.4985581088855827e-05,6.8462332053327084e-12,5.9084714568622919e-07,86302.515261385342,0.02485061448904664,-2.8608942537776261e-13
698,6.6579384315928962e-12,6.4827214697429847e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4043961038997944e-05,20829041.524041303,7.9104489412155408,2778753134943252,1.49848559585867e-05,6.8295625110530564e-12,5.9087573729571477e-07,86517.362765101498,0.024943979506544992,-2.8679637013438896e-13
699,6.6644085286150715e-12,6.4700970221757491e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4045426302870785e-05,20857974.037487898,7.9214369249927188,2779009368748507,1.49841324898142e-05,6.812997786261041e-12,5.909042661507987e-07,86731.903442329713,0.025037339735447681,-2.8750364502841685e-13
700,6.6708660727609e-12,6.4575441458282239e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4046889767700236e-05,20886850.417891916,7.9324035905749755,2779264125398782.5,1.4983410570080494e-05,6.7965379628678446e-12,5.9093273666813989e-07,86946.139328086952,0.025130694970468305,-2.8821125223686057e-13
701,6.6773111349351357e-12,6.4450621742356887e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4048351433264455e-05,20915670.982320361,7.9433490583779509,2779517398117467.5,1.4982690088119879e-05,6.780181987445891e-12,5.9096115321911985e-07,87160.072445450118,0.025224045006102001,-2.889191939141294e-13
702,6.6837437853846735e-12,6.4326504495379524e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4049811299399389e-05,20944436.044898566,7.9542734477000963,2779769180178848.5,1.4981970933841322e-05,6.763928820974717e-12,5.9098952013050123e-07,87373.704805683723,0.025317389636625835,-2.8962747219231954e-13
703,6.6901640937070112e-12,6.4203083223376014e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4051269365997525e-05,20973145.916847881,7.9651768767369893,2780019464907489.5,1.4981252998311291e-05,6.7477774385923698e-12,5.9101784168507523e-07,87587.038408363005,0.02541072865609809,-2.9033608918150038e-13
704,6.6965721288585726e-12,6.4080351515610989e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4052725633006742e-05,21001800.906522922,7.9760594625954813,2780268245677620,1.4980536173736912e-05,6.7317268293518746e-12,5.9104612212229743e-07,87800.075241496816,0.02550406185835816,-2.9104504696999625e-13
705,6.7029679591628954e-12,6.3958303043225953e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4054180100429044e-05,21030401.31944824,7.9869213213076202,2780515515912533.5,1.4979820353449439e-05,6.7157759959827093e-12,5.9107436563891273e-07,88012.817281649332,0.025597389037026599,-2.9175434762466437e-13
706,6.7093516523186858e-12,6.3836931557904864e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4055632768319481e-05,21058947.458354294,7.9977625678443154,2780761269083997,1.4979105431888021e-05,6.6999239546572957e-12,5.9110257638956927e-07,88225.26649405896,0.025690709985504823,-2.9246399319116642e-13
707,6.7157232754077421e-12,6.371623089056603e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4057083636785066e-05,21087439.62321293,8.00858331612881,2781005498711667.5,1.4978391304583762e-05,6.6841697347622091e-12,5.9113075848742164e-07,88437.424832756922,0.025784024496975227,-2.9317398569423643e-13
708,6.7220828949027499e-12,6.3596194950080242e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4058532705983575e-05,21115878.11127219,8.019383679049902,2781248198362520.5,1.4977677868144052e-05,6.6685123786741913e-12,5.9115891600472517e-07,88649.294240682982,0.025877332364400759,-2.9388432713794526e-13
709,6.7284305766749512e-12,6.3476817722012591e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4059979976122553e-05,21144263.217090581,8.0301637684749583,2781489361650285.5,1.4976965020237208e-05,6.6529509415406662e-12,5.9118705297341787e-07,88860.876649800295,0.02597063338052491,-2.9459501950595784e-13
710,6.7347663860016903e-12,6.3358093267391441e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4061425447458224e-05,21172595.232570931,8.040923695262773,2781728982234892,1.4976252659577373e-05,6.6374844910646927e-12,5.9121517338569426e-07,89072.173981209518,0.026063927337871964,-2.9530606476178966e-13
711,6.7410903875738401e-12,6.3240015721498849e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4062869120294435e-05,21200874.446993519,8.0516635692761493,2781967053821925,1.4975540685909697e-05,6.6221121072943654e-12,5.9124328119456806e-07,89283.188145260166,0.026157214028746708,-2.9601746484905585e-13
712,6.7474026455031086e-12,6.3122579292686527e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4064310994981722e-05,21229101.147048619,8.0623834993942562,2782203570162086.5,1.4974828999995748e-05,6.6068328824165273e-12,5.9127138031442732e-07,89493.921041659953,0.026250493245233947,-2.9672922169171815e-13
713,6.7537032233292297e-12,6.3005778261213436e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4065751071916267e-05,21257275.616868962,8.073083593524963,2782438525050667.5,1.4974117503599232e-05,6.5916459205543624e-12,5.9129947462157803e-07,89704.374559586373,0.026343764779199544,-2.9744133024950769e-13
714,6.7599921840270404e-12,6.2889606978106122e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4067189351538933e-05,21285398.138061155,8.0837639586167658,2782671912327029.5,1.4973406099471905e-05,6.5765503375694e-12,5.9132756795478073e-07,89914.550577792281,0.02643702842228958,-2.9815379919515601e-13
715,6.7662695900134442e-12,6.277405986404198e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4068625834333897e-05,21313468.989736877,8.0944247006706398,2782903725874090.5,1.4972694691339813e-05,6.5615452608672563e-12,5.913556641157755e-07,90124.450964712916,0.026530283965930386,-2.9886663057262969e-13
716,6.7725355031542695e-12,6.2659131408252111e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4070060520828178e-05,21341488.448543426,8.1050659247516368,2783133959617823,1.4971983183889696e-05,6.5466298292074258e-12,5.9138376686980071e-07,90334.077578569486,0.026623531201328265,-2.9957982622955382e-13
717,6.7787899847710145e-12,6.2544816167446719e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4071493411590723e-05,21369456.788694285,8.1156877350004919,2783362607526757,1.4971271482755641e-05,6.5318031925165167e-12,5.9141187994610336e-07,90543.432267476092,0.02671676991947107,-3.0029338799507478e-13
718,6.7850330956474907e-12,6.2431108764760736e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4072924507231437e-05,21397374.28199828,8.1262902346447081,2783589663611492.5,1.4970559494506039e-05,6.5170645117057122e-12,5.9144000703843765e-07,90752.516869537634,0.026809999911126436,-3.0100731768008213e-13
719,6.7912648960363628e-12,6.231800388871846e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4074353808400434e-05,21425241.197889213,8.1368735260097917,2783815121924218.5,1.4969847126630669e-05,6.5024129584913414e-12,5.914681518055591e-07,90961.333212953716,0.02690322096684309,-3.0172161707742816e-13
720,6.797485445665585e-12,6.220549629221917e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4075781315787146e-05,21453057.803454507,8.1474377105301503,2784038976558241,1.4969134287528089e-05,6.4878477152192411e-12,5.9149631787170824e-07,91169.883116117504,0.026996432876950562,-3.0243628796214551e-13
721,6.8036948037447391e-12,6.2093580791540389e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4077207030119424e-05,21480824.363463473,8.1579828887598165,2784261221647516,1.4968420886493173e-05,6.4733679746925695e-12,5.9152450882708811e-07,91378.168387713289,0.027089635431558918,-3.0315133209165793e-13
722,6.8098930289712754e-12,6.1982252265361439e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.407863095216281e-05,21508541.140395485,8.1685091603831488,2784481851366192.5,1.496770683370493e-05,6.4589729400027432e-12,5.9155272822833205e-07,91586.190826816004,0.02718282842055994,-3.038667512059912e-13
723,6.8160801795366562e-12,6.187150565380456e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4080053082719667e-05,21536208.394467205,8.1790166242251772,2784700859928160,1.4966992040214467e-05,6.4446618243640083e-12,5.9158097959896591e-07,91793.952222985128,0.027276011633626241,-3.0458254702797894e-13
724,6.8222563131324058e-12,6.1761335957492891e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.408147342262845e-05,21563826.383659564,8.1895053782618454,2784918241586604.5,1.4966276417933238e-05,6.4304338509510597e-12,5.9160926642986035e-07,92001.4543563591,0.027369184860211344,-3.052987212634629e-13
725,6.8284214869560683e-12,6.1651738236628406e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4082891972762877e-05,21591395.363744762,8.1999755196302626,2785133990633571,1.4965559879621385e-05,6.416288252739636e-12,5.9163759217967885e-07,92208.698997751635,0.027462347889550865,-3.0601527560149641e-13
726,6.834575757717077e-12,6.154270761008406e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4084308734031197e-05,21618915.588312149,8.2104271446385386,2785348101399532.5,1.4964842338876399e-05,6.4022242723505241e-12,5.9166596027531531e-07,92415.687908741442,0.027555500510661683,-3.0673221171453724e-13
727,6.8407191816425284e-12,6.1434239254515724e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.4085723707375488e-05,21646387.30879429,8.2208603487756804,2785560568252965.5,1.4964123710121851e-05,6.3882411618962742e-12,5.9169437411232833e-07,92622.422841765539,0.027648642512342666,-3.0744953125864324e-13
728,6.846851814482877e-12,6.132632840348734e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.408713689377088e-05,21673810.77449223,8.2312752267211859,2785771385599932,1.4963403908596418e-05,6.3743381828310592e-12,5.9172283705536433e-07,92828.905540207808,0.027741773683174396,-3.0816723587366084e-13
729,6.8529737115175386e-12,6.1218970346615259e-15,ELECTRODE_ATTACHMENT,CONFIRMED,6.408854829422491e-05,21701186.232600775,8.241671872354642,2785980547883668,1.4962682850343031e-05,6.36051460580319e-12,5.9175135243857769e-07,93035.137738490084,0.027834893811520059,-3.08885327183414e-13
