x_m,y_m,potential_V,Ex_V_m,Ey_V_m,E_mag_V_m,domain_id,cell_area_m2
0.0,1.4437499999999999e-05,103.12545669778669,0.0,-7143115.9986435445,7143115.9986435445,gas_gap,1.9140624999999994e-13
0.0,1.4874999999999997e-05,106.25058428131133,0.0,-7143184.013971501,7143184.013971501,gas_gap,1.9140624999999994e-13
0.0,1.53125e-05,109.37574512327586,0.0,-7143268.598382419,7143268.598382419,gas_gap,1.9140624999999994e-13
0.0,1.5749999999999997e-05,112.50094725749501,0.0,-7143373.453970024,7143373.453970024,gas_gap,1.9140624999999994e-13
0.0,1.6187499999999997e-05,115.62620049607342,0.0,-7143503.028357147,7143503.028357147,gas_gap,1.9140624999999994e-13
0.0,1.6624999999999998e-05,118.75151678362734,0.0,-7143662.645945033,7143662.645945033,gas_gap,1.9140624999999994e-13
0.0,1.7062499999999998e-05,121.87691061301095,0.0,-7143858.658137308,7143858.658137308,gas_gap,1.9140624999999994e-13
0.0,1.75e-05,125.00239951125857,0.0,-7144098.614418986,7144098.614418986,gas_gap,1.9140624999999994e-13
0.0,1.79375e-05,128.12800460528024,0.0,-7144391.456176966,7144391.456176966,gas_gap,1.9140624999999994e-13
0.0,1.8374999999999996e-05,131.25375127766637,0.0,-7144747.735108022,7144747.735108022,gas_gap,1.9140624999999994e-13
0.0,1.8812499999999996e-05,134.37966992374584,0.0,-7145179.8579628905,7145179.8579628905,gas_gap,1.9140624999999994e-13
0.0,1.9249999999999997e-05,137.5057968217728,0.0,-7145702.35920917,7145702.35920917,gas_gap,1.9140624999999994e-13
0.0,1.9687499999999997e-05,140.63217512876,0.0,-7146332.202949257,7146332.202949257,gas_gap,1.9140624999999994e-13
0.0,2.0124999999999998e-05,143.75885601498982,0.0,-7147089.115089842,7147089.115089842,gas_gap,1.9140624999999994e-13
0.0,2.05625e-05,146.88589995057674,0.0,-7147995.946313634,7147995.946313634,gas_gap,1.9140624999999994e-13
0.0,2.0999999999999995e-05,150.0133781575772,0.0,-7149079.065839355,7149079.065839355,gas_gap,1.9140624999999994e-13
0.0,2.1437499999999996e-05,153.1413742409894,0.0,-7150368.785260686,7150368.785260686,gas_gap,1.9140624999999994e-13
0.0,2.1874999999999996e-05,156.2699860114973,0.0,-7151899.810917772,7151899.810917772,gas_gap,1.9140624999999994e-13
0.0,2.2312499999999997e-05,159.39932751192677,0.0,-7153711.722267317,7153711.722267317,gas_gap,1.9140624999999994e-13
0.0,2.2749999999999997e-05,162.52953125802782,0.0,-7155849.472572425,7155849.472572425,gas_gap,1.9140624999999994e-13
